type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.6810714285714285,0.1338258336103183
scatter,none,1,3,10,True,5,0.7949999999999999,0.17666666666666667
scatter,none,1,3,20,True,5,0.8266666666666665,0.14957346764123047
scatter,none,1,3,40,True,5,0.8183333333333331,0.14485625058427176
scatter,none,1,5,5,True,5,0.8358333333333332,0.08008675851155979
scatter,none,1,5,10,True,5,0.8316666666666667,0.17008167972411897
scatter,none,1,5,20,True,5,0.8166666666666668,0.1471016277574415
scatter,none,1,5,40,True,5,0.8266666666666665,0.11730776236511854
scatter,none,1,7,5,True,5,0.8266666666666665,0.11470372463195974
scatter,none,1,7,10,True,5,0.7024999999999999,0.22353846300904112
scatter,none,1,7,20,True,5,0.7816666666666666,0.14892205269125783
scatter,none,1,7,40,True,5,0.765,0.1515109090315135
scatter,none,3,3,5,True,5,0.6941666666666666,0.1537404016877513
scatter,none,3,3,10,True,5,0.6778571428571429,0.17145766948813884
scatter,none,3,3,20,True,5,0.8319047619047619,0.10136092087771864
scatter,none,3,3,40,True,5,0.8233333333333335,0.12195172086617813
scatter,none,3,5,5,True,5,0.6785714285714286,0.18105299521087725
scatter,none,3,5,10,True,5,0.619404761904762,0.18704104827950632
scatter,none,3,5,20,True,5,0.6366666666666667,0.18890032645110313
scatter,none,3,5,40,True,5,0.75,0.12236103228651769
scatter,none,3,7,5,True,5,0.7316666666666667,0.20511852941923875
scatter,none,3,7,10,True,5,0.5586904761904762,0.21631040831121412
scatter,none,3,7,20,True,5,0.7383333333333334,0.2042329824272052
scatter,none,3,7,40,True,5,0.8166666666666667,0.16541194367732676
scatter,none,5,3,5,True,5,0.8283333333333334,0.11836267241923117
scatter,none,5,3,10,True,5,0.7383333333333333,0.1452583904633395
scatter,none,5,3,20,True,5,0.7566666666666666,0.1923105127998294
scatter,none,5,3,40,True,5,0.8466666666666667,0.05044248650140522
scatter,none,5,5,5,True,5,0.8022619047619048,0.16842415210217884
scatter,none,5,5,10,True,5,0.8049999999999999,0.164705123714406
scatter,none,5,5,20,True,5,0.824047619047619,0.1331496396187847
scatter,none,5,5,40,True,5,0.785,0.14713938969562163
scatter,none,5,7,5,True,5,0.776547619047619,0.12969613886070067
scatter,none,5,7,10,True,5,0.7264285714285714,0.1694535702534925
scatter,none,5,7,20,True,5,0.5969047619047618,0.13576147884551784
scatter,none,5,7,40,True,5,0.7783333333333333,0.15728600983205368
scatter,none,7,3,5,True,5,0.7753571428571429,0.1397649468314992
scatter,none,7,3,10,True,5,0.7933333333333333,0.215616042487051
scatter,none,7,3,20,True,5,0.7933333333333333,0.12465507967543436
scatter,none,7,3,40,True,5,0.6883333333333332,0.13002136576561388
scatter,none,7,5,5,True,5,0.8319047619047619,0.11813795310449057
scatter,none,7,5,10,True,5,0.7258333333333333,0.1687865186822955
scatter,none,7,5,20,True,5,0.7125000000000001,0.14643921757659198
scatter,none,7,5,40,True,5,0.8649999999999999,0.12587471725666138
scatter,none,7,7,5,True,5,0.8158333333333333,0.0663743591724662
scatter,none,7,7,10,True,5,0.825,0.1348867838019887
