type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,5,5,True,13,0.9700653353057198,0.9791463017269468
scatter,none,1,5,10,True,5,0.9616296844181459,0.9690452916259367
scatter,none,1,5,10,True,7,0.9648274161735699,0.962039752362333
scatter,none,1,5,10,True,9,0.9654105029585798,0.9753991528185075
scatter,none,1,5,10,True,11,0.9605547337278108,0.9755620723362659
scatter,none,1,5,10,True,13,0.9595685404339249,0.9718149234278266
scatter,none,1,5,20,True,5,0.9476602564102563,0.9605734767025089
scatter,none,1,5,20,True,7,0.936964990138067,0.9723036819811013
scatter,none,1,5,20,True,9,0.9433148422090729,0.9713261648745519
scatter,none,1,5,20,True,11,0.9390840729783037,0.9636689475399153
scatter,none,1,5,20,True,13,0.9474617850098619,0.9594330400782014
scatter,none,1,5,40,True,5,0.9549297337278106,0.9817530140110785
scatter,none,1,5,40,True,7,0.9554930966469428,0.9710003258390355
scatter,none,1,5,40,True,9,0.9500788954635109,0.9734441186054089
scatter,none,1,5,40,True,11,0.9517566568047338,0.9661127403062887
scatter,none,1,5,40,True,13,0.9539176528599607,0.9651352231997394
scatter,none,1,5,80,True,5,0.9550184911242603,0.9807754969045291
scatter,none,1,5,80,True,7,0.9571375739644971,0.9776800260671227
scatter,none,1,5,80,True,9,0.9527428500986194,0.9811013359400457
scatter,none,1,5,80,True,11,0.9516370808678503,0.9789833822091887
scatter,none,1,5,80,True,13,0.9511895956607495,0.9745845552297165
scatter,none,1,7,5,True,5,0.9415507889546351,0.919028999674161
scatter,none,1,7,5,True,7,0.9417813116370809,0.9454219615509939
scatter,none,1,7,5,True,9,0.9464336785009863,0.9436298468556533
scatter,none,1,7,5,True,11,0.940625,0.949169110459433
scatter,none,1,7,5,True,13,0.9419834812623273,0.952753339850114
scatter,none,1,7,10,True,5,0.9401146449704141,0.9494949494949494
scatter,none,1,7,10,True,7,0.9418676035502959,0.9576409253828608
scatter,none,1,7,10,True,9,0.946836785009862,0.9613880742913001
scatter,none,1,7,10,True,11,0.9382001972386588,0.9617139133268164
scatter,none,1,7,10,True,13,0.9424420611439842,0.9586184424894102
scatter,none,1,7,20,True,5,0.9367209072978303,0.9519387422613229
scatter,none,1,7,20,True,7,0.9446819526627219,0.9542196155099381
scatter,none,1,7,20,True,9,0.9420956607495068,0.9551971326164874
scatter,none,1,7,20,True,11,0.943753698224852,0.9571521668295861
scatter,none,1,7,20,True,13,0.9424926035502958,0.9517758227435648
scatter,none,1,7,40,True,5,0.9419206114398422,0.9633431085043989
scatter,none,1,7,40,True,7,0.9414065581854043,0.9679048550016291
scatter,none,1,7,40,True,9,0.9426257396449704,0.9587813620071685
scatter,none,1,7,40,True,11,0.9377724358974359,0.955522971652004
scatter,none,1,7,40,True,13,0.9444588264299802,0.9507983056370154
scatter,none,1,7,80,True,5,0.9527095660749506,0.958455522971652
scatter,none,1,7,80,True,7,0.9641259861932939,0.9617139133268164
scatter,none,1,7,80,True,9,0.9595981262327417,0.974910394265233
scatter,none,1,7,80,True,11,0.9595315581854044,0.9721407624633431
scatter,none,1,7,80,True,13,0.9515064102564104,0.966275659824047
scatter,none,3,3,5,True,5,0.814402120315582,0.9201694362984687
scatter,none,3,3,5,True,7,0.8416531065088758,0.9346692733789509
scatter,none,3,3,5,True,9,0.8622818047337277,0.9393939393939394
scatter,none,3,3,5,True,11,0.8676651873767259,0.9460736396220267
scatter,none,3,3,5,True,13,0.8737241124260354,0.9485174323884001
scatter,none,3,3,10,True,5,0.8880202169625248,0.9613880742913001
scatter,none,3,3,10,True,7,0.9063819033530572,0.9623655913978494
scatter,none,3,3,10,True,9,0.9198385108481263,0.9586184424894103
scatter,none,3,3,10,True,11,0.9229585798816569,0.9591072010426849
scatter,none,3,3,10,True,13,0.923780818540434,0.9473769957640925
scatter,none,3,3,20,True,5,0.9033370315581856,0.9499837080482241
scatter,none,3,3,20,True,7,0.9062068540433925,0.9516129032258065
scatter,none,3,3,20,True,9,0.914471153846154,0.9605734767025089
scatter,none,3,3,20,True,11,0.9121129191321499,0.9568263277940696
scatter,none,3,3,20,True,13,0.9146437376725837,0.957803844900619
scatter,none,3,3,40,True,5,0.9469884122287968,0.9846855653307267
scatter,none,3,3,40,True,7,0.9527527120315582,0.9789833822091887
scatter,none,3,3,40,True,9,0.9558949704142012,0.9765395894428153
scatter,none,3,3,40,True,11,0.9537894477317554,0.9742587161942
scatter,none,3,3,40,True,13,0.9573372781065089,0.9705115672857607
scatter,none,3,3,80,True,5,0.9755461045364893,0.9954382535027696
scatter,none,3,3,80,True,7,0.9725431459566074,0.9905506679700229
scatter,none,3,3,80,True,9,0.9735071499013805,0.9869664385793417
scatter,none,3,3,80,True,11,0.97273791913215,0.9912023460410557
scatter,none,3,3,80,True,13,0.9639792899408285,0.9872922776148582
scatter,none,3,5,5,True,5,0.8212808185404338,0.8163897034864777
scatter,none,3,5,5,True,7,0.8172559171597632,0.844574780058651
scatter,none,3,5,5,True,9,0.8265705128205129,0.8651026392961878
scatter,none,3,5,5,True,11,0.8346203155818539,0.8900293255131965
scatter,none,3,5,5,True,13,0.8313917652859961,0.9108830237862495
scatter,none,3,5,10,True,5,0.7940101084812624,0.8352883675464321
scatter,none,3,5,10,True,7,0.8371141518737673,0.8859563375692407
scatter,none,3,5,10,True,9,0.8366913214990138,0.8923101987618116
scatter,none,3,5,10,True,11,0.841905818540434,0.9113717823395243
scatter,none,3,5,10,True,13,0.8483703155818538,0.9151189312479635
scatter,none,3,5,20,True,5,0.8744206114398422,0.9214727924405344
scatter,none,3,5,20,True,7,0.8579474852071005,0.9292929292929294
scatter,none,3,5,20,True,9,0.864250493096647,0.9252199413489737
scatter,none,3,5,20,True,11,0.8705152859960552,0.9196806777451939
scatter,none,3,5,20,True,13,0.8559035996055225,0.9188660801564027
scatter,none,3,5,40,True,5,0.9569896449704143,0.9731182795698925
scatter,none,3,5,40,True,7,0.9527255917159764,0.9710003258390355
scatter,none,3,5,40,True,9,0.9576898422090728,0.9726295210166178
scatter,none,3,5,40,True,11,0.963284023668639,0.9778429455848812
scatter,none,3,5,40,True,13,0.9511279585798817,0.9801238188334962
scatter,none,3,5,80,True,5,0.9551429980276133,0.9822417725643532
scatter,none,3,5,80,True,7,0.959979043392505,0.9788204626914304
scatter,none,3,5,80,True,9,0.9775739644970415,0.9830563701531443
scatter,none,3,5,80,True,11,0.9665039447731756,0.9822417725643533
scatter,none,3,5,80,True,13,0.9571535996055227,0.9815900944933202
scatter,none,3,7,5,True,5,0.7821289447731756,0.7632779406972956
scatter,none,3,7,5,True,7,0.7871511341222881,0.7715868361029652
