0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.003259642680091768e-02,5.004074553350115057e-02,7.005704374690160940e-02,8.006519285360183535e-02,1.601303857072036707e-01,2.101711312407048282e-01,3.402770696278078488e-01,4.103341133747094305e-01,4.503667098015103898e-01,4.803911571216110676e-01,6.705459901489154717e-01,7.706274812159177312e-01,8.807171213896202167e-01,8.607008231762197648e-01,1.050855656203524058e+00,9.007334196030207796e-01,1.060863805310224395e+00,1.200977892804027558e+00,1.441173471364833203e+00,1.811474988312741452e+00,2.001629821340046078e+00,2.391947636501355223e+00,2.482020978461657368e+00,2.792273600769364261e+00,3.252648459677574877e+00,3.292681056104375781e+00,3.913186300719790012e+00,3.753055915012585952e+00,4.583732290868705483e+00,4.914001211389813051e+00,3.983243344466691482e+00,4.473642650695003553e+00,4.573724141762005146e+00,4.383569308734700520e+00,4.743862676575909099e+00,4.113349282853794975e+00,3.152566968610572840e+00,3.122542521290471829e+00,2.431980232928156127e+00,2.191784654367350260e+00,1.821483137419442011e+00,1.471197918684933770e+00,1.281043085657629366e+00,7.305948847891167164e-01,8.006519285360184091e-01,5.104156044417117455e-01,5.004074553350115195e-01,3.903178151613089786e-01,3.302689205211076229e-01,2.301874294541052801e-01,1.401140874938032188e-01,1.000814910670023011e-01,5.004074553350115057e-02,5.004074553350115057e-02,1.000814910670022942e-02,1.000814910670022942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.779353709502949542e-03,2.022773798326032643e-02,6.357289080453244756e-02,7.513159822353834838e-02,1.820496418493429136e-01,2.947470391846504500e-01,4.363412050674727594e-01,7.599850127996379268e-01,9.767107769059985012e-01,1.248340401252637122e+00,1.684681606320109770e+00,2.219271824449132957e+00,2.531356924762291793e+00,3.094843911438829753e+00,3.903953430769242505e+00,4.499226862848046515e+00,5.530841499994322952e+00,6.793630285520717571e+00,7.409131455582781633e+00,7.651864311381905814e+00,7.429359193566042130e+00,7.053701202448349861e+00,6.420861971257777689e+00,5.698442757569908146e+00,4.649490059295122713e+00,3.857718601093219402e+00,2.855000732494457072e+00,1.782930619381660087e+00,1.025835283436773659e+00,8.206682267494188610e-01,4.767966810339933637e-01,2.716296243466386762e-01,1.126973973353075226e-01,4.623482967602359633e-02,2.022773798326032643e-02,8.669030564254425614e-03,2.889676854751474771e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.620464566695575440e-03,1.379274330671292209e-02,2.413730078674761539e-02,1.724092913339115088e-02,3.103367244010407297e-02,8.965283149363399706e-02,1.862020346406244309e-01,3.655076976278924250e-01,5.655024755752298127e-01,9.379065448564787300e-01,1.356861122797883734e+00,2.074083774746955822e+00,2.787858240869349302e+00,3.487839963685030575e+00,4.046446067606903618e+00,5.144693253403920252e+00,5.923983250233200160e+00,6.773961056509383738e+00,7.396358598224804126e+00,7.589457004518785688e+00,7.715315787192540853e+00,7.832554105299601055e+00,7.030850900596911757e+00,6.375695593528048377e+00,5.608474247092142484e+00,4.686084538455715709e+00,2.430971007808152784e+00,1.041352119656825614e+00,3.137849102277190383e-01,5.861915905352992062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105690724662390656e-02,1.474254299549854381e-02,3.808490273837123602e-02,9.828361996999028516e-02,1.633965182001088368e-01,2.813368621640971456e-01,4.951037355988260891e-01,6.609573442981846458e-01,1.024606738187148647e+00,1.493911023543852190e+00,1.960758218401306152e+00,2.339150155285768751e+00,3.006250225832077572e+00,3.736006104109255599e+00,4.437505441645060777e+00,5.618137426534570267e+00,6.798769411424077980e+00,7.195589527052913326e+00,7.954830491321088104e+00,8.726356908085511677e+00,8.634216014363646607e+00,7.596095278430624376e+00,6.861425219154947186e+00,6.227495870348509932e+00,3.959601339540983922e+00,1.758048252213201268e+00,5.442455455838212108e-01,2.100812376858542385e-01,6.511289823011856548e-02,3.685635748874635954e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.043212273559785130e-03,2.175556418481522716e-02,3.505063118664675237e-02,6.164076519030981666e-02,8.581361428454895024e-02,1.788790832973696510e-01,2.465630607612392666e-01,3.166643231345327436e-01,3.577581665947393019e-01,4.181902893303371949e-01,5.934434452635709567e-01,6.575014953633047110e-01,7.203509030083263820e-01,8.351719362059623064e-01,9.282374052187830626e-01,9.729571760431254823e-01,1.156670829159343050e+00,1.255779510445723446e+00,1.441910448471364736e+00,1.657048805410093362e+00,1.956792134178658715e+00,2.381025635782555661e+00,3.010728354687485009e+00,4.003023810006002492e+00,4.880498232126882385e+00,5.614144202137040907e+00,6.271645697500345840e+00,6.283732122047465118e+00,6.517000115806872884e+00,6.310322256051128065e+00,5.739843017427084249e+00,5.108931656067442262e+00,4.422422741791050882e+00,3.870073139987686872e+00,3.390242085467039423e+00,3.033692561327012260e+00,2.430579976425745858e+00,1.890316799169500905e+00,1.277535074630538725e+00,8.001213050193156651e-01,4.556582054264078918e-01,1.994260050274729024e-01,7.010126237329350474e-02,1.692099436596740045e-02,1.450370945654348535e-02,7.251854728271742677e-03,3.625927364135871338e-03,2.417284909423914226e-03,3.625927364135871338e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208642454711957113e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.001629821340045884e-02,1.000814910670023011e-01,1.501222366005034448e-01,3.602933678412083007e-01,4.903993062283112936e-01,4.103341133747094305e-01,8.106600776427187460e-01,1.180961594590627328e+00,1.971605374019945289e+00,3.442803292704879059e+00,4.523683396228504350e+00,6.285117639007744117e+00,7.295940698784468381e+00,8.556967486228696629e+00,8.436869696948294362e+00,8.607008231762197425e+00,7.736299259479277879e+00,7.726291110372577542e+00,5.414408666724824570e+00,5.394392368511423896e+00,4.563715992655304809e+00,3.322705503424476348e+00,2.081695014193647886e+00,1.421157173151432751e+00,8.607008231762197648e-01,4.603748589082105602e-01,2.502037276675057598e-01,3.002444732010069173e-02,1.000814910670022942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444838427375737429e-02,7.802127507828982012e-02,3.554302531344314398e-01,1.121194619643572254e+00,2.043001536309292820e+00,3.450274164573260638e+00,5.259211875647684664e+00,7.004576695917575258e+00,8.206682267494189276e+00,8.975336310858081035e+00,8.232689359186950995e+00,8.975336310858081035e+00,8.666140887399672366e+00,7.660533341946159425e+00,6.071211071832848916e+00,4.753518426066176694e+00,3.817263125126698409e+00,2.641164645242847886e+00,1.863841571314701406e+00,1.138532680772081029e+00,7.570953359448864273e-01,4.450102356317271468e-01,2.571812400728812897e-01,8.669030564254424920e-02,2.889676854751474858e-02,1.155870741900589908e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.068911496006938314e-02,3.793004409346053402e-02,4.827460157349523079e-02,1.103419464537033767e-01,1.862020346406244309e-01,3.930931842413182831e-01,6.103288913220468181e-01,9.034246865896964351e-01,1.674094218852280935e+00,2.718894524335784713e+00,4.080927925873686135e+00,6.196389930540781243e+00,8.984248171410129657e+00,1.071351336348926253e+01,9.635955292652315762e+00,8.811838880076217961e+00,7.670489371445723847e+00,7.265327536811032161e+00,6.386040151008082866e+00,4.977456240810026245e+00,3.455082198331586696e+00,2.291319481827684079e+00,1.493064462951674054e+00,1.141349508630494336e+00,8.189441338360797795e-01,5.206760598284128072e-01,3.068885385743625460e-01,2.275802645607632457e-01,1.379274330671292070e-01,7.413599527358195884e-02,2.241320787340849927e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228545249624878651e-03,2.334235974287269047e-02,5.405599098349465198e-02,6.756998872936832712e-02,1.904245136918561732e-01,2.665943191685986591e-01,2.997650409084703371e-01,3.857632083822118418e-01,9.177233014697843139e-01,1.685564082485333515e+00,3.076277305060695966e+00,5.422798731844213904e+00,7.828290330609727121e+00,8.926609783774367202e+00,9.146519383457221153e+00,8.376221511942421927e+00,7.664893812409617979e+00,7.667350902908867560e+00,7.459726755722262403e+00,5.652536693524066180e+00,4.281480194942701267e+00,3.713892289616008036e+00,2.782654990400349693e+00,2.095898195860042890e+00,1.433712306312233231e+00,9.103520299720351261e-01,6.646429800470593507e-01,3.968201156288357900e-01,2.088526924362293646e-01,1.560252467023595657e-01,1.093405272166141917e-01,3.317072173987171968e-02,1.474254299549854381e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.054692173010327222e-02,4.471977082434241274e-02,8.339632937512503341e-02,1.111951058335000492e-01,1.377852398371631204e-01,1.837136531162174846e-01,3.202902504986686605e-01,4.484063506981361136e-01,7.251854728271742712e-01,1.114368343244424464e+00,1.901194581261908656e+00,3.378155660919920145e+00,4.806771042389453186e+00,5.260011962906437688e+00,6.194292580398780501e+00,6.892887919222292048e+00,7.713556145971710798e+00,7.444028878570944308e+00,6.940024974956058301e+00,6.210004932310035919e+00,5.706001028695149913e+00,5.131895862706969957e+00,4.623057389273236062e+00,3.835022508801039898e+00,3.176312370983023214e+00,2.504307166163175058e+00,2.037771178644359971e+00,1.589364827946223580e+00,1.105907846061440658e+00,7.892435229269079144e-01,6.103644396295383467e-01,3.360026024099240782e-01,2.163469993934403479e-01,1.450370945654348431e-01,1.003173237410924373e-01,5.438891046203807311e-02,1.571235191125544203e-02,3.625927364135871338e-03,2.417284909423914226e-03,1.208642454711957113e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
