0.000000000000000000e+00,0.000000000000000000e+00,2.507232069158104996e-04,1.904731417665202596e-05,1.593917399337638155e-08
0.000000000000000000e+00,3.896091894309717899e-06,2.468001687821761510e-04,1.909019984941405805e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.243881642196012662e-06,2.545173206660115961e-04,1.302525770939563749e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.626095337864719109e-06,2.578859855353726185e-04,1.026529459098956812e-05,9.084330898103867196e-09
5.473452201499059547e-09,1.587301242983648653e-06,2.529856974793872931e-04,1.520525121727095006e-05,2.736726100749529774e-09
0.000000000000000000e+00,0.000000000000000000e+00,2.687025951803390447e-04,1.083863902939194829e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.687002364684924912e-04,1.086222614941106704e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.688856005113740913e-04,9.008585598503328241e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.689083070250719728e-04,8.781520446569245698e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.689052332074473323e-04,8.784891362030193080e-07,2.736726100749529774e-09
0.000000000000000000e+00,0.000000000000000000e+00,2.628847966727566399e-04,6.901662793715754224e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.114067413440959947e-07,2.629243944413321276e-04,6.250658281188044597e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.677817056269707362e-07,2.652780341308732886e-04,4.140643472339603401e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.907709614254698099e-07,2.661224455496534165e-04,3.473242742143077720e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.271482813235221204e-07,2.648767723871439791e-04,4.682538666801763197e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.618009328412070785e-04,7.985526696654949053e-06,0.000000000000000000e+00
0.000000000000000000e+00,8.000322253757851834e-07,2.617926416116858764e-04,7.193785701346490858e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.388550546226022603e-07,2.646871040135632741e-04,4.760500279576070758e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.301363979100905807e-07,2.656894257768437919e-04,3.860840885991651463e-06,6.056220598735911464e-09
0.000000000000000000e+00,1.587301242983648600e-07,2.645921528726660407e-04,5.030102904489562885e-06,5.473452201499059547e-09
0.000000000000000000e+00,0.000000000000000000e+00,2.632992151965844979e-04,6.487244242591944412e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.512336599210764258e-07,2.638284958397277519e-04,5.606729904666071229e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.735599060262109086e-07,2.660797155487623438e-04,3.533183801247865036e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.661843097397359891e-08,2.663858911456984174e-04,3.330921548698679760e-06,3.028110299367955732e-09
0.000000000000000000e+00,6.841815702515727362e-08,2.647809869736177384e-04,4.937054210935349095e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.603823463557965569e-04,9.404113275501835967e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.736655318498655441e-06,2.591323720293564029e-04,8.917432365773994926e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.033272923768284547e-07,2.628895193909769334e-04,6.293612782807601201e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.390760223284622849e-07,2.642389609434465871e-04,5.108422411504247353e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.102899606644029109e-07,2.625478184754061759e-04,6.628351052597236826e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.668536509971074049e-04,2.932808207953114847e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.677245874774181124e-04,2.061871670277430021e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.683401265569341446e-04,1.446332550218424327e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.687417609586066950e-04,1.044698122091858706e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.676572861055055274e-04,2.129173046622894197e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.679056364806702288e-04,1.848944305013920441e-06,3.187834798675276310e-08
0.000000000000000000e+00,0.000000000000000000e+00,2.680042735215260844e-04,1.775681280712108500e-06,6.504326607162559993e-09
0.000000000000000000e+00,8.264757429819566921e-09,2.682905380156213877e-04,1.487656337367522165e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.028110498816981543e-09,2.682421227592110243e-04,1.532223912401392656e-06,9.084330898103867196e-09
0.000000000000000000e+00,1.915708396704403357e-08,2.681553702558419467e-04,1.611931779512705182e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.659610572534783224e-04,3.825402010373628061e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.666774084585950435e-07,2.648887010766952485e-04,4.631080849329748124e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.198389827323837352e-07,2.668979264804223180e-04,2.768693738989555352e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.084331496450943141e-08,2.663313851603098096e-04,3.364230764185666355e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.204159563642767995e-07,2.658264163441040892e-04,3.839626972251825919e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.652597335977697731e-04,4.526725712275460507e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.821211569961136876e-07,2.645634847463371403e-04,5.021340471464277874e-06,1.951297982148767832e-08
0.000000000000000000e+00,1.735599060262109086e-07,2.645135441189687604e-04,5.099355334198673071e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.241525304514962507e-07,2.645599406351795417e-04,5.102366190506613812e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.642035768603774249e-07,2.627393893024586031e-04,6.869182965325789366e-06,1.368363050374764928e-08
0.000000000000000000e+00,4.781752512967035738e-08,2.357403833620366849e-04,3.396638201710917583e-05,3.187834798675276310e-08
6.764499671449062525e-07,4.266838535337520696e-06,2.385136566846510588e-04,2.631000285890285292e-05,1.951297982148767832e-08
1.776922730372700435e-07,2.776958496419374538e-06,2.462566961589998942e-04,2.056271648539108448e-05,1.239713532818163175e-08
1.211244119747182160e-07,2.016721592212109835e-06,2.496586098519898585e-04,1.798697636297286935e-05,3.028110299367955732e-09
2.380951707652090849e-07,1.617405232074717932e-06,2.474848780168807357e-04,2.042418823514995007e-05,2.189380880599623819e-08
0.000000000000000000e+00,0.000000000000000000e+00,2.654510036856902520e-04,4.335455611756779316e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.365908677470852591e-07,2.653830298988395925e-04,4.266838535337520696e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.033094678727445948e-07,2.657449928949014379e-04,3.938156915309023381e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.084331496450943141e-08,2.669733445437758273e-04,2.722271338436466516e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.568143074415097791e-08,2.659495690186377886e-04,3.771208815226668446e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.662479623853591221e-04,3.538496859595606274e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.561038488538117360e-07,2.659228890072341269e-04,3.707466410278028816e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.305902971927826768e-08,2.663193934984404792e-04,3.434006712090030140e-06,0.000000000000000000e+00
0.000000000000000000e+00,8.478709396687547990e-08,2.664979312267750332e-04,3.203740907748366501e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.313628614883019558e-07,2.656457924214546346e-04,4.009304001674215670e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.675868530008026916e-04,2.199606155964836241e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.673408322075955046e-04,2.445626965376383979e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.675260480037168595e-04,2.252146399625831849e-06,8.264756885454421167e-09
0.000000000000000000e+00,2.422488399053585235e-08,2.680907172442425850e-04,1.659404553351705704e-06,1.211244119747182293e-08
0.000000000000000000e+00,0.000000000000000000e+00,2.684700937574281275e-04,1.316365341164025774e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.559831343336247279e-04,1.380332558743150845e-05,0.000000000000000000e+00
0.000000000000000000e+00,3.395258712570405185e-06,2.523938896643359697e-04,1.399080745352287744e-05,6.504326607162559993e-09
0.000000000000000000e+00,2.181895961472365588e-06,2.563603614514679504e-04,1.124420248326952214e-05,0.000000000000000000e+00
9.084330898103867196e-09,1.495886586415588656e-06,2.599481286492421640e-04,8.330331982245516595e-06,3.028110299367955732e-09
1.094690440299811909e-08,1.267104268105912716e-06,2.562232444565739915e-04,1.228516427543723907e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.692126487481271151e-04,5.738103015560442091e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.690774874117079444e-04,7.089716468777283263e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.692368526790059162e-04,5.496063690830012019e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.691929493932125042e-04,5.935096577681283328e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.688587088637345497e-04,9.277502092611324720e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.640802347222598908e-04,5.706224665473995932e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.236144390517195196e-07,2.630674896266897451e-04,5.795355388697761159e-06,0.000000000000000000e+00
0.000000000000000000e+00,5.413416116531815919e-07,2.646416478506932604e-04,4.603469888409499016e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.481603538249132320e-07,2.654895704970854911e-04,3.848728443996383534e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.010398909106919986e-07,2.645511019811548257e-04,4.934317484654342085e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.664870499952597615e-04,3.299409233947254361e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.626081758893872371e-07,2.659944365999128814e-04,3.629414485851122696e-06,0.000000000000000000e+00
0.000000000000000000e+00,7.438281686837610559e-08,2.670466921043604803e-04,2.665384271116810651e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.844976798107170469e-08,2.673397458899993517e-04,2.398263515063049190e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.067323249592453341e-07,2.659003079488243305e-04,3.779418994069687784e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.684953859184251970e-04,1.291073178501099523e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.679912648683117752e-04,1.795194261818835030e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.682822732587359553e-04,1.504185852227161385e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.686660582011225025e-04,1.120400884562283054e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.672631975469975918e-04,2.523261631087799932e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.563178569874855796e-04,1.346860291152381552e-05,0.000000000000000000e+00
0.000000000000000000e+00,3.057033706720479656e-06,2.522312814991568885e-04,1.449814496229776468e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.016600812875974660e-06,2.570091448669761000e-04,1.076071417362507623e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.308143735488935960e-06,2.602055180246884186e-04,8.272797882767993295e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.100163964964528916e-06,2.568417445553433805e-04,1.184455134419522560e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.696908239679283938e-04,9.563505025934071476e-08,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.695783205604594429e-04,2.081384651384156656e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.696335610095077547e-04,1.528980124516619897e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.696380816072196213e-04,1.483774144420320832e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.695511005672241800e-04,2.353584601665409810e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.671246169549947817e-04,2.629963882131869768e-06,3.187834798675276310e-08
0.000000000000000000e+00,3.252163517787744610e-08,2.670936677965233597e-04,2.660269757550374960e-06,0.000000000000000000e+00
0.000000000000000000e+00,7.438281686837610559e-08,2.675591070312586975e-04,2.152969310467997376e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.239354698343773995e-08,2.680392393691533232e-04,1.704826210833960439e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.294470446314468220e-08,2.667158523268476603e-04,3.007662182825913717e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.693401621400741191e-04,4.462969012102566071e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.691685479842082169e-04,6.179110683796714693e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.693690887891732138e-04,4.173702502058881311e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.694927323128499283e-04,2.937267183852472370e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.692938483137537545e-04,4.926107305811323806e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.696111280979615501e-04,1.753309254754579793e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.692596085567084893e-04,5.268504898816146123e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.693814859245013895e-04,4.049731140611587692e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.692807645918941892e-04,5.056944533024358441e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.691624854609177579e-04,6.239735920694342570e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.630920059346705960e-04,6.694453518153850165e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.374079367985053651e-06,2.584364090823899960e-04,8.975971309094174939e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.330625946200950211e-06,2.626622385766269195e-04,5.793594958303516918e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.081035448077662494e-06,2.643570572451218949e-04,4.348366676301185837e-06,0.000000000000000000e+00
0.000000000000000000e+00,8.894360413270443850e-07,2.622112011650139414e-04,6.685822304498368798e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.657538479915644205e-04,4.032611285935533814e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.577379869566519005e-07,2.670416331836660689e-04,2.387088022056204389e-06,0.000000000000000000e+00
0.000000000000000000e+00,6.611805943855653537e-08,2.683690532060331851e-04,1.351287839775499236e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.422488399053585235e-08,2.682512070901090623e-04,1.511027138909673779e-06,0.000000000000000000e+00
0.000000000000000000e+00,7.389160958716985180e-08,2.667760603010641452e-04,2.936507299519750082e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.514085913975256802e-04,1.837786882483664010e-05,0.000000000000000000e+00
5.203461285730047994e-08,3.661936121029000387e-06,2.457074419121728272e-04,2.036504794838685744e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.194293097617095003e-06,2.545131882875689071e-04,1.307897863268946538e-05,0.000000000000000000e+00
0.000000000000000000e+00,1.732079205323313281e-06,2.576861302556143177e-04,1.036825034794934425e-05,0.000000000000000000e+00
1.094690440299811909e-08,1.518883085958491181e-06,2.532812638982682584e-04,1.497536620966642386e-05,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.688779260942662092e-04,9.085329774637367174e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.688563403070644178e-04,9.236144390517195196e-07,6.504326607162559993e-09
0.000000000000000000e+00,0.000000000000000000e+00,2.688608062407177941e-04,9.256528321397915481e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.691172466357283658e-04,6.692124202385528921e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.689134433857495211e-04,8.730156836410067695e-07,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.630920059346705960e-04,6.694453518153850165e-06,0.000000000000000000e+00
0.000000000000000000e+00,5.853894332017939901e-07,2.632170891386544629e-04,5.983980872729449395e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.099284036182337843e-07,2.653317550506286804e-04,4.144775851054512783e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.786585194302019069e-07,2.662254012998319401e-04,3.379371316679751055e-06,3.028110299367955732e-09
0.000000000000000000e+00,1.888341133894340598e-07,2.650902370230024600e-04,4.507388184817361119e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.611474267074786353e-04,8.639032873427111202e-06,0.000000000000000000e+00
0.000000000000000000e+00,8.715798227671156164e-07,2.611877392372197420e-04,7.727140518263682110e-06,0.000000000000000000e+00
0.000000000000000000e+00,4.297673863506174931e-07,2.642284100064205572e-04,5.128281985203041283e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.180239559148226513e-07,2.656349197914551841e-04,3.933515537963259040e-06,0.000000000000000000e+00
0.000000000000000000e+00,2.025177447944654854e-07,2.642801660971805895e-04,5.303775532590191079e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.635223636324917143e-04,6.264095791986816638e-06,0.000000000000000000e+00
0.000000000000000000e+00,3.707466410278029028e-07,2.644008765811580591e-04,5.014836144428702505e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.405008763069326542e-07,2.660549212781059924e-04,3.591037103256601882e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.423211934443981449e-07,2.660225179097742932e-04,3.621620156585110068e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.477832191743397036e-07,2.645045776374420430e-04,5.131361776886795164e-06,2.736726100749529774e-09
0.000000000000000000e+00,0.000000000000000000e+00,2.608923999235846273e-04,8.894059674118685559e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.437456274862183183e-06,2.597763003634654647e-04,8.572703032888495298e-06,0.000000000000000000e+00
0.000000000000000000e+00,5.248120967935424780e-07,2.636664065382096373e-04,5.595240779987847126e-06,0.000000000000000000e+00
