type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.7745198463508323,0.13195290744217017
scatter,none,1,3,10,True,5,0.8980320659132662,0.07817717429843454
scatter,none,1,3,20,True,5,0.9311278739631466,0.08642292683360492
scatter,none,1,3,40,True,5,0.940377442520737,0.09894434705768028
scatter,none,1,5,5,True,5,0.6617073985414462,0.04849390921006244
scatter,none,1,5,10,True,5,0.8661053276178812,0.1111177072168277
scatter,none,1,5,20,True,5,0.9251489172187274,0.07402334243510604
scatter,none,1,5,40,True,5,0.9343455992874242,0.07973159994452589
scatter,none,1,7,5,True,5,0.827061181317152,0.100954441335154
scatter,none,1,7,10,True,5,0.917480376329121,0.06259065900040037
scatter,none,1,7,20,True,5,0.9332711685130546,0.0539859288973674
scatter,none,1,7,40,True,5,0.939155486277348,0.06910022604914881
scatter,none,3,3,5,True,5,0.7949562990591771,0.04574115569687591
scatter,none,3,3,10,True,5,0.9140065690586205,0.037809504653139675
scatter,none,3,3,20,True,5,0.9100150308968434,0.04116902965359584
scatter,none,3,3,40,True,5,0.8989534042197851,0.08339503682678748
scatter,none,3,5,5,True,5,0.8515726771697377,0.042259543728197256
scatter,none,3,5,10,True,5,0.8248928352725045,0.0422825182480183
scatter,none,3,5,20,True,5,0.8821522017480377,0.07448617006406966
scatter,none,3,5,40,True,5,0.9380615710070701,0.06478286999039513
scatter,none,3,7,5,True,5,0.8001809274620051,0.061963645226701676
scatter,none,3,7,10,True,5,0.7385848688971774,0.058346449264817135
scatter,none,3,7,20,True,5,0.9005455658854311,0.07095180468380469
scatter,none,3,7,40,True,5,0.955990090742081,0.04962883634530627
scatter,none,5,3,5,True,5,0.8007264933474364,0.09101849875909447
scatter,none,5,3,10,True,5,0.8557646272894281,0.0780333151587107
scatter,none,5,3,20,True,5,0.8767494293826198,0.07422261521994003
scatter,none,5,3,40,True,5,0.9178199632578078,0.05674647724659113
scatter,none,5,5,5,True,5,0.7307354005455658,0.05588462381390898
scatter,none,5,5,10,True,5,0.9135779101486389,0.047007750654779946
scatter,none,5,5,20,True,5,0.9243890218783054,0.05113288683800554
scatter,none,5,5,40,True,5,0.9253882981684575,0.05632490541146806
scatter,none,5,7,5,True,5,0.8119356454935144,0.0912467032486957
scatter,none,5,7,10,True,5,0.8318488003117521,0.07810327149949917
scatter,none,5,7,20,True,5,0.913530590658576,0.05174826962810741
scatter,none,5,7,40,True,5,0.9358904414630074,0.05539135344298753
scatter,none,7,3,5,True,5,0.6730974781495296,0.031084041753427414
scatter,none,7,3,10,True,5,0.7802649891443523,0.02263141758094877
scatter,none,7,3,20,True,5,0.8917608417302233,0.06946165230450696
scatter,none,7,3,40,True,5,0.9332489005177308,0.06311134386677397
