type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.6790350877192983,0.17892036259929267
scatter,none,1,3,10,True,5,0.8720175438596491,0.06614197959742492
scatter,none,1,3,20,True,5,0.8822807017543859,0.06474230947292477
scatter,none,1,3,40,True,5,0.872017543859649,0.07178119003502208
scatter,none,1,5,5,True,5,0.8298245614035087,0.07932402837336024
scatter,none,1,5,10,True,5,0.9300877192982455,0.07601959054824088
scatter,none,1,5,20,True,5,0.877280701754386,0.0279470985989332
scatter,none,1,5,40,True,5,0.8779949874686718,0.06538682609019446
scatter,none,1,7,5,True,5,0.8214912280701754,0.10693554523217615
scatter,none,1,7,10,True,5,0.782280701754386,0.19316928755221888
scatter,none,1,7,20,True,5,0.897017543859649,0.0668455586896255
scatter,none,1,7,40,True,5,0.8936842105263156,0.06208060269639822
scatter,none,3,3,5,True,5,0.7119987468671679,0.11088974484465015
scatter,none,3,3,10,True,5,0.7535213032581454,0.1301976813722004
scatter,none,3,3,20,True,5,0.8657142857142857,0.10574591976282238
scatter,none,3,3,40,True,5,0.8349248120300752,0.08617160060950083
scatter,none,3,5,5,True,5,0.7411904761904762,0.13098343787568115
scatter,none,3,5,10,True,5,0.6833395989974937,0.13830052963704195
scatter,none,3,5,20,True,5,0.7488471177944863,0.17571340185214904
scatter,none,3,5,40,True,5,0.8768546365914787,0.07214617328666888
scatter,none,3,7,5,True,5,0.8014473684210526,0.09375204932611896
scatter,none,3,7,10,True,5,0.760513784461153,0.10805420531548625
scatter,none,3,7,20,True,5,0.84531328320802,0.1288206252419594
scatter,none,3,7,40,True,5,0.7838659147869674,0.16030394345734472
scatter,none,5,3,5,True,5,0.8572055137844613,0.09086469751470781
scatter,none,5,3,10,True,5,0.8351065162907269,0.14092850389748646
scatter,none,5,3,20,True,5,0.7437092731829574,0.1519183628318893
scatter,none,5,3,40,True,5,0.8758771929824561,0.09870584558163323
scatter,none,5,5,5,True,5,0.7623245614035088,0.1462323324187545
scatter,none,5,5,10,True,5,0.8855513784461152,0.09977232075691722
scatter,none,5,5,20,True,5,0.8498057644110275,0.10168661474497936
scatter,none,5,5,40,True,5,0.9058771929824563,0.05638351941770527
scatter,none,5,7,5,True,5,0.825701754385965,0.07405691039480215
scatter,none,5,7,10,True,5,0.7743984962406015,0.12438397018555226
scatter,none,5,7,20,True,5,0.8118984962406015,0.06944091284416413
scatter,none,5,7,40,True,5,0.8474248120300751,0.03814711297895582
scatter,none,7,3,5,True,5,0.8144360902255638,0.09803764879769541
scatter,none,7,3,10,True,5,0.8973809523809523,0.08946299859670385
scatter,none,7,3,20,True,5,0.8656140350877193,0.11662299670748547
scatter,none,7,3,40,True,5,0.7876127819548874,0.10788295005465073
scatter,none,7,5,5,True,5,0.8272619047619048,0.13646118616221312
scatter,none,7,5,10,True,5,0.8810025062656642,0.02654990147313625
scatter,none,7,5,20,True,5,0.8896616541353384,0.0519080232151307
scatter,none,7,5,40,True,5,0.9186842105263159,0.09734139027355121
scatter,none,7,7,5,True,5,0.8270551378446116,0.07828691397188027
scatter,none,7,7,10,True,5,0.9078320802005013,0.057431830990834064
scatter,none,7,7,20,True,5,0.8459022556390978,0.09469159254061987
scatter,none,7,7,40,True,5,0.8316165413533835,0.09497883521910694
spatstat,none,1,3,5,True,5,0.9566666666666667,0.06267198558987724
spatstat,none,1,3,10,True,5,0.9616666666666667,0.03785938897200179
spatstat,none,1,3,20,True,5,0.9616666666666667,0.03785938897200179
spatstat,none,1,3,40,True,5,0.9516666666666668,0.04062019202317977
spatstat,none,1,5,5,True,5,0.8714035087719297,0.071424411785842
spatstat,none,1,5,10,True,5,0.9614035087719298,0.06484111793886434
spatstat,none,1,5,20,True,5,0.9347368421052632,0.05765126903352388
spatstat,none,1,5,40,True,5,0.9616666666666667,0.06489307444643931
spatstat,none,1,7,5,True,5,0.8930701754385965,0.12063058897565886
spatstat,none,1,7,10,True,5,0.9333333333333332,0.08164965809277264
spatstat,none,1,7,20,True,5,0.945,0.06984108946585656
spatstat,none,1,7,40,True,5,0.95,0.09999999999999999
spatstat,none,3,3,5,True,5,0.6615789473684209,0.06757139447873305
spatstat,none,3,3,10,True,5,0.5368295739348371,0.0938121648761744
spatstat,none,3,3,20,True,5,0.7045614035087719,0.13350414670274
spatstat,none,3,3,40,True,5,0.7101378446115287,0.15841170986522982
spatstat,none,3,5,5,True,5,0.6399498746867168,0.14608915844076456
spatstat,none,3,5,10,True,5,0.7338095238095238,0.12142063466125498
spatstat,none,3,5,20,True,5,0.7992105263157894,0.13692906593628712
spatstat,none,3,5,40,True,5,0.7950689223057644,0.11783889340521166
spatstat,none,3,7,5,True,5,0.7509273182957393,0.07428785988533679
spatstat,none,3,7,10,True,5,0.804498746867168,0.09392869995171271
spatstat,none,3,7,20,True,5,0.8820175438596491,0.04831573851110212
spatstat,none,3,7,40,True,5,0.8308583959899749,0.11761458092876902
spatstat,none,5,3,5,True,5,0.7136340852130326,0.12672793361562082
spatstat,none,5,3,10,True,5,0.6371679197994988,0.10903221840917972
spatstat,none,5,3,20,True,5,0.6523308270676693,0.08772309918367356
spatstat,none,5,3,40,True,5,0.7517794486215539,0.07475613878423527
spatstat,none,5,5,5,True,5,0.6453132832080201,0.08722932797990737
spatstat,none,5,5,10,True,5,0.6487907268170426,0.1642230045736155
spatstat,none,5,5,20,True,5,0.7494987468671679,0.16832744724694787
spatstat,none,5,5,40,True,5,0.6964285714285714,0.11460520817788605
spatstat,none,5,7,5,True,5,0.6398308270676691,0.1377275955822149
spatstat,none,5,7,10,True,5,0.7215726817042606,0.058981308320423635
spatstat,none,5,7,20,True,5,0.6860714285714284,0.05989597936983089
spatstat,none,5,7,40,True,5,0.8238095238095239,0.10646611673957791
spatstat,none,7,3,5,True,5,0.5588784461152881,0.10178101849698265
spatstat,none,7,3,10,True,5,0.711453634085213,0.0703456515198128
spatstat,none,7,3,20,True,5,0.6610463659147869,0.09858752792663111
spatstat,none,7,3,40,True,5,0.6718045112781954,0.0851427175614806
spatstat,none,7,5,5,True,5,0.5468045112781954,0.08759356366494717
spatstat,none,7,5,10,True,5,0.7040726817042607,0.16890317651033815
spatstat,none,7,5,20,True,5,0.7615914786967417,0.11765918514653956
spatstat,none,7,5,40,True,5,0.7510275689223058,0.05392533003109198
spatstat,none,7,7,5,True,5,0.6173370927318296,0.1176605608321212
spatstat,none,7,7,10,True,5,0.6298120300751879,0.09035773918164762
spatstat,none,7,7,20,True,5,0.7185213032581454,0.13160603969799187
spatstat,none,7,7,40,True,5,0.7800438596491228,0.08909966545803506
moran,none,1,3,5,True,5,0.9316666666666666,0.07699206308300734
moran,none,1,3,10,True,5,0.9254511278195489,0.09475366839474257
moran,none,1,3,20,True,5,0.9233333333333335,0.09536479667279978
moran,none,1,3,40,True,5,0.9616666666666667,0.06489307444643931
moran,none,1,5,5,True,5,0.8964035087719298,0.09266513214749435
moran,none,1,5,10,True,5,0.8727318295739348,0.07180762107976697
moran,none,1,5,20,True,5,0.9183333333333333,0.0931545907498808
moran,none,1,5,40,True,5,0.9016666666666667,0.1720303590778222
moran,none,1,7,5,True,5,0.8964035087719298,0.055056981031991185
moran,none,1,7,10,True,5,0.8623809523809524,0.07301647687811029
moran,none,1,7,20,True,5,0.8825438596491229,0.10976253783609025
moran,none,1,7,40,True,5,0.9033333333333333,0.12699518801032494
moran,none,3,3,5,True,5,0.5645676691729323,0.10959776813860052
moran,none,3,3,10,True,5,0.588471177944862,0.1477893802007437
moran,none,3,3,20,True,5,0.6784899749373434,0.13498837315321724
moran,none,3,3,40,True,5,0.6713972431077695,0.17026816177511928
moran,none,3,5,5,True,5,0.6228634085213033,0.13680278486647832
moran,none,3,5,10,True,5,0.48548872180451125,0.04738509920413022
moran,none,3,5,20,True,5,0.47218045112781953,0.12706030186064277
moran,none,3,5,40,True,5,0.6257894736842106,0.17585091898074115
moran,none,3,7,5,True,5,0.6446679197994987,0.13387890576857184
moran,none,3,7,10,True,5,0.6180889724310777,0.0943575688301432
moran,none,3,7,20,True,5,0.6998934837092733,0.06868987808356286
moran,none,3,7,40,True,5,0.5662343358395989,0.051254275651970854
moran,none,5,3,5,True,5,0.7283458646616542,0.15323519866043947
moran,none,5,3,10,True,5,0.6704197994987469,0.05024953436022017
moran,none,5,3,20,True,5,0.7913533834586466,0.08281402060661348
moran,none,5,3,40,True,5,0.813734335839599,0.11333653955663804
moran,none,5,5,5,True,5,0.6864160401002506,0.13330415799809858
moran,none,5,5,10,True,5,0.7307832080200501,0.19435729835440121
moran,none,5,5,20,True,5,0.7297305764411026,0.21700719828443624
moran,none,5,5,40,True,5,0.8449498746867168,0.10865380411164847
moran,none,5,7,5,True,5,0.7090852130325815,0.16455353831868033
moran,none,5,7,10,True,5,0.6249498746867168,0.0952860291093149
moran,none,5,7,20,True,5,0.816998746867168,0.10322100778128515
moran,none,5,7,40,True,5,0.694110275689223,0.1626299113780231
moran,none,7,3,5,True,5,0.6665413533834587,0.08783730873223272
moran,none,7,3,10,True,5,0.6609147869674186,0.10713222440608884
moran,none,7,3,20,True,5,0.8282832080200502,0.1298442677198802
moran,none,7,3,40,True,5,0.8367794486215538,0.08735226651156874
moran,none,7,5,5,True,5,0.8006390977443608,0.12223706933132669
moran,none,7,5,10,True,5,0.871328320802005,0.09245919924881263
moran,none,7,5,20,True,5,0.8534461152882205,0.08637124752801262
moran,none,7,5,40,True,5,0.9046616541353384,0.07756097189407513
moran,none,7,7,5,True,5,0.8192355889724311,0.12553510442531648
moran,none,7,7,10,True,5,0.8579197994987467,0.10704143435682585
moran,none,7,7,20,True,5,0.802781954887218,0.1665031921066452
moran,none,7,7,40,True,5,0.860187969924812,0.1581672897271304
