0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603951372588564744e-05,0.000000000000000000e+00,4.926227968669765096e-03,1.380724888376037851e-01,4.067591037681997368e-01,1.864139910761110075e-01,3.655537389835320644e-02,5.432661610313740605e-03,9.668297882435986437e-04,9.207902745177129489e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.690867611232489405e-04,1.033308368601155601e-03,2.555089784177402672e-03,5.561077765562582285e-03,3.982934075335362555e-03,2.592664633944717634e-03,3.443734661266584229e-02,5.342204265667973573e-01,1.762072579838225017e-01,1.720928119343015372e-02,1.221182390552777094e-03,7.514969953462949034e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.387234932100449329e-05,2.148509842192849746e-04,1.098127660721124254e-03,2.673702130451433533e-03,3.055659577658780685e-03,1.814297874234901357e-03,2.315617023694545307e-03,6.279618572144338162e-02,4.967595324336060436e-01,1.849748299803833096e-01,2.130606385203485942e-02,2.100765569336637828e-03,1.312978724775257461e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.373274849515958440e-05,4.285806167464025038e-04,1.346968153141046972e-03,2.300341716078541533e-03,1.644350732405953528e-03,8.571615519988480536e-04,2.641457027588286956e-03,7.468675318966529197e-02,4.836227928027786449e-01,1.866687943138716221e-01,2.255734329188805246e-02,2.230368930103859750e-03,2.011705683262602392e-04,3.498618579587135037e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.580978940481530978e-05,9.485880692459520904e-05,4.505789980372363322e-04,1.414976677511229058e-03,1.849746047696243425e-03,1.399166882231773828e-03,8.458240474508464321e-04,1.746982378379785409e-03,7.571310255989592564e-02,4.879535215051014063e-01,1.800024241542357295e-01,2.556443896687885312e-02,2.071082796819638614e-03,1.422881575150956564e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603951372588564744e-05,1.381185411776569491e-04,6.077215811816905761e-03,1.336066564210490748e-01,4.081402891799763011e-01,1.931357600800903129e-01,3.273409425910470127e-02,3.683160413772027485e-03,9.207902745177130302e-04,4.603951372588565151e-04,1.841580549035425898e-04,9.207899323683642735e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.603949661841821368e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878742488365737259e-05,3.757484976731474517e-05,5.824101713933785502e-04,2.517514934410088143e-03,9.581586690665260669e-03,1.080652578920097695e-01,4.297247693638950872e-01,1.976624972009592418e-01,2.547574814223940026e-02,3.738696857230809894e-03,1.108458068135785091e-03,4.696856220914343689e-04,7.514969953462949034e-05,1.315119253180825273e-04,5.636229559421015376e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878743186473671905e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.580851067568884292e-05,4.655106387839549106e-04,1.909787236036738145e-03,8.319510646985040642e-03,1.165566914217628924e-01,4.208335536309204539e-01,1.986775533989469378e-01,2.744125534780288145e-02,3.377935546149252871e-03,8.952127668922209985e-04,3.461489365316588172e-04,1.909787236036737928e-04,7.161699473976167174e-05,5.968087330251122983e-05,5.968082894980139086e-05,1.193617466050224664e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.193615691943149495e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.373273224483919305e-05,4.198342295504562316e-04,1.845521300732213795e-03,7.933117629213828556e-03,1.168451031573648907e-01,4.228867742611460145e-01,1.971034242274902204e-01,2.709680089890236301e-02,3.367419757215631311e-03,9.358804700395586445e-04,3.586084044076813396e-04,2.099171147752281158e-04,1.137050615857802680e-04,5.247929819419150398e-05,1.749308639781234606e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.746549699031917895e-06,1.749309939806383579e-05,0.000000000000000000e+00,8.746549699031917895e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904897639727536844e-06,7.114407875754782820e-05,3.715301890671942079e-04,1.778601968938695868e-03,7.383174395505519121e-03,1.168976154370161835e-01,4.248171040565975609e-01,1.961837496227580024e-01,2.707427441606681529e-02,2.932716479465977046e-03,9.406828191275768336e-04,3.399105985082840741e-04,1.660028504342782568e-04,9.485873642889187224e-05,7.904900577049600076e-05,5.533426291685358762e-05,2.371470173114880226e-05,1.580978940481530978e-05,1.580980115409920151e-05,0.000000000000000000e+00,7.904888827774441938e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.904888827774441938e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
