type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.6913235294117647,0.02995113639159366
scatter,none,1,3,10,True,5,0.7212418300653595,0.1376728774301172
scatter,none,1,3,20,True,5,0.6963480392156863,0.12944630592210085
scatter,none,1,3,40,True,5,0.7003553921568628,0.1690275187279816
scatter,none,1,5,5,True,5,0.6830514705882352,0.09950005083567254
scatter,none,1,5,10,True,5,0.7178880718954248,0.18659217141223725
scatter,none,1,5,20,True,5,0.7011192810457516,0.11336276883839852
scatter,none,1,5,40,True,5,0.751282679738562,0.12351736052326558
scatter,none,1,7,5,True,5,0.7731862745098038,0.08363690062490582
scatter,none,1,7,10,True,5,0.7748611111111111,0.07802462784194478
scatter,none,1,7,20,True,5,0.7512214052287581,0.10941156247053017
scatter,none,1,7,40,True,5,0.7663071895424837,0.09750619810936331
scatter,none,3,3,5,True,5,0.558578431372549,0.1896754801600173
scatter,none,3,3,10,True,5,0.6081209150326796,0.10507432442261311
scatter,none,3,3,20,True,5,0.7144771241830064,0.07415835587095027
scatter,none,3,3,40,True,5,0.8279738562091504,0.11808733882493788
scatter,none,3,5,5,True,5,0.6821691176470588,0.131206206115886
scatter,none,3,5,10,True,5,0.624938725490196,0.14763327910110924
scatter,none,3,5,20,True,5,0.7253594771241829,0.14062795888543217
scatter,none,3,5,40,True,5,0.8020874183006537,0.10162912721132611
scatter,none,3,7,5,True,5,0.6546241830065359,0.16998795355267565
scatter,none,3,7,10,True,5,0.6439746732026144,0.17944048832089202
scatter,none,3,7,20,True,5,0.7652614379084967,0.11708724834890165
scatter,none,3,7,40,True,5,0.7624754901960784,0.06036100979684786
scatter,none,5,3,5,True,5,0.7068872549019607,0.11756865692778111
scatter,none,5,3,10,True,5,0.75031454248366,0.07108271764177816
scatter,none,5,3,20,True,5,0.7617075163398692,0.0660177006886835
scatter,none,5,3,40,True,5,0.7468464052287581,0.11094734663564607
scatter,none,5,5,5,True,5,0.6917401960784313,0.12255594860585799
scatter,none,5,5,10,True,5,0.765281862745098,0.09149738871460124
scatter,none,5,5,20,True,5,0.729313725490196,0.09824790425197673
scatter,none,5,5,40,True,5,0.7379820261437908,0.11015161576149383
scatter,none,5,7,5,True,5,0.7484640522875817,0.03256246933185502
scatter,none,5,7,10,True,5,0.701687091503268,0.07011247746928888
scatter,none,5,7,20,True,5,0.7465359477124183,0.0709906226452973
scatter,none,5,7,40,True,5,0.7569607843137255,0.07308636310760701
scatter,none,7,3,5,True,5,0.7143382352941176,0.1079819677297005
scatter,none,7,3,10,True,5,0.7558496732026144,0.10072234728541843
scatter,none,7,3,20,True,5,0.7025694444444442,0.10272350969427815
scatter,none,7,3,40,True,5,0.7149346405228758,0.08761410482339752
scatter,none,7,5,5,True,5,0.7500816993464051,0.07293898753948438
scatter,none,7,5,10,True,5,0.8003022875816992,0.09372798700651472
scatter,none,7,5,20,True,5,0.7813807189542482,0.10896485479699596
scatter,none,7,5,40,True,5,0.7373039215686275,0.11430076216590054
scatter,none,7,7,5,True,5,0.7200204248366013,0.09367681438609245
scatter,none,7,7,10,True,5,0.7661192810457516,0.07735876207903193
scatter,none,7,7,20,True,5,0.6872017973856209,0.013859852866732159
scatter,none,7,7,40,True,5,0.7598366013071894,0.07172293628294188
spatstat,none,1,3,5,True,5,0.819468954248366,0.11870081029049812
spatstat,none,1,3,10,True,5,0.7386029411764705,0.10356567626107961
spatstat,none,1,3,20,True,5,0.7880147058823529,0.11861845808474471
spatstat,none,1,3,40,True,5,0.8048406862745099,0.10159622516075308
spatstat,none,1,5,5,True,5,0.7670506535947712,0.040092222625996744
spatstat,none,1,5,10,True,5,0.7684640522875817,0.07403890296636442
spatstat,none,1,5,20,True,5,0.7126021241830065,0.151537207686587
spatstat,none,1,5,40,True,5,0.7549101307189542,0.13196121425634136
spatstat,none,1,7,5,True,5,0.7846936274509803,0.0516450054688734
spatstat,none,1,7,10,True,5,0.7116013071895424,0.16774449639479092
spatstat,none,1,7,20,True,5,0.7710784313725491,0.1231297785776931
