type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.7188602941176471,0.11388000366511004
scatter,none,1,3,10,True,5,0.8623958333333333,0.08016320054854456
scatter,none,1,3,20,True,5,0.916501225490196,0.050372045288264534
scatter,none,1,3,40,True,5,0.9061519607843136,0.0762587612985455
scatter,none,1,5,5,True,5,0.5529718137254902,0.07608973418958194
scatter,none,1,5,10,True,5,0.8398161764705883,0.0784085674565983
scatter,none,1,5,20,True,5,0.8865563725490194,0.07391447478737191
scatter,none,1,5,40,True,5,0.8913541666666667,0.08220951622191831
scatter,none,1,7,5,True,5,0.8255024509803921,0.07229915342370417
scatter,none,1,7,10,True,5,0.8370343137254903,0.07326121020829617
scatter,none,1,7,20,True,5,0.888406862745098,0.05104866751649384
scatter,none,1,7,40,True,5,0.9003002450980393,0.06407061784539345
scatter,none,3,3,5,True,5,0.7470894607843136,0.11812165954162125
scatter,none,3,3,10,True,5,0.8526041666666668,0.06072626825321678
scatter,none,3,3,20,True,5,0.8282291666666666,0.08890573705492145
scatter,none,3,3,40,True,5,0.8509191176470587,0.08517142756371446
scatter,none,3,5,5,True,5,0.7893566176470588,0.08320731916353426
scatter,none,3,5,10,True,5,0.7815747549019608,0.0912554839696723
scatter,none,3,5,20,True,5,0.8398039215686275,0.1045614319007636
scatter,none,3,5,40,True,5,0.8679227941176471,0.07257092426711652
scatter,none,3,7,5,True,5,0.7120894607843138,0.09079362373948889
scatter,none,3,7,10,True,5,0.690876225490196,0.11955633399100526
scatter,none,3,7,20,True,5,0.8156924019607843,0.10153267425007328
scatter,none,3,7,40,True,5,0.8378553921568628,0.07542802957373854
scatter,none,5,3,5,True,5,0.7453002450980393,0.13875500396767423
scatter,none,5,3,10,True,5,0.807800245098039,0.08902411580029275
scatter,none,5,3,20,True,5,0.8142218137254901,0.09180771254800593
scatter,none,5,3,40,True,5,0.8601531862745098,0.07507274347154105
scatter,none,5,5,5,True,5,0.6908333333333335,0.10857448995302796
scatter,none,5,5,10,True,5,0.8281678921568629,0.10481508125374898
scatter,none,5,5,20,True,5,0.8669607843137254,0.08607488341458662
scatter,none,5,5,40,True,5,0.8564154411764704,0.08796658793053211
scatter,none,5,7,5,True,5,0.7824509803921569,0.10144561728005132
scatter,none,5,7,10,True,5,0.784718137254902,0.11148076313888795
scatter,none,5,7,20,True,5,0.855453431372549,0.08868247335631775
scatter,none,5,7,40,True,5,0.8546017156862746,0.08180907768293601
scatter,none,7,3,5,True,5,0.6494117647058824,0.0830247865282201
scatter,none,7,3,10,True,5,0.7406985294117647,0.06986979930734005
scatter,none,7,3,20,True,5,0.8659497549019608,0.070069003063919
scatter,none,7,3,40,True,5,0.8922426470588235,0.0716953461582792
scatter,none,7,5,5,True,5,0.8257414215686276,0.0764277157287166
scatter,none,7,5,10,True,5,0.8253982843137256,0.07889948792356406
scatter,none,7,5,20,True,5,0.864969362745098,0.07346015963694554
scatter,none,7,5,40,True,5,0.8777573529411764,0.0727109524022391
scatter,none,7,7,5,True,5,0.8444730392156863,0.08992927624565261
scatter,none,7,7,10,True,5,0.8438909313725489,0.09022021057478047
scatter,none,7,7,20,True,5,0.8573713235294118,0.09200370422061183
scatter,none,7,7,40,True,5,0.8796384803921569,0.08009772445196092
spatstat,none,1,3,5,True,5,0.8235294117647058,0.10054580972462984
spatstat,none,1,3,10,True,5,0.8523590686274509,0.06297422721641692
spatstat,none,1,3,20,True,5,0.8930392156862744,0.06267969769643142
spatstat,none,1,3,40,True,5,0.8970710784313723,0.06485796614000883
spatstat,none,1,5,5,True,5,0.7694117647058824,0.11063419045531452
spatstat,none,1,5,10,True,5,0.8335600490196077,0.06492550629978819
spatstat,none,1,5,20,True,5,0.8521936274509804,0.08406177532385244
spatstat,none,1,5,40,True,5,0.8768014705882352,0.08292217720469232
spatstat,none,1,7,5,True,5,0.8008517156862744,0.08687452568092756
spatstat,none,1,7,10,True,5,0.820140931372549,0.07919344862994653
spatstat,none,1,7,20,True,5,0.8646200980392156,0.059482725178215116
spatstat,none,1,7,40,True,5,0.8793382352941176,0.08366629344705995
spatstat,none,3,3,5,True,5,0.5915379901960783,0.06293641158864113
spatstat,none,3,3,10,True,5,0.6405330882352941,0.07836732051563686
spatstat,none,3,3,20,True,5,0.7436764705882352,0.05352958711500762
spatstat,none,3,3,40,True,5,0.8135661764705882,0.06414871830833171
spatstat,none,3,5,5,True,5,0.6536764705882353,0.14361682949834825
spatstat,none,3,5,10,True,5,0.7594546568627452,0.08900378527249321
spatstat,none,3,5,20,True,5,0.8068198529411763,0.10010746569162375
spatstat,none,3,5,40,True,5,0.8382843137254902,0.05296753638646598
spatstat,none,3,7,5,True,5,0.6962132352941176,0.06684791111288149
spatstat,none,3,7,10,True,5,0.809424019607843,0.04859851147335676
spatstat,none,3,7,20,True,5,0.8259926470588237,0.06854022051601028
spatstat,none,3,7,40,True,5,0.8616053921568627,0.07377275501137578
spatstat,none,5,3,5,True,5,0.63375,0.10741161786731401
spatstat,none,5,3,10,True,5,0.7423039215686275,0.0789388653634525
spatstat,none,5,3,20,True,5,0.7957291666666666,0.052548271176102224
spatstat,none,5,3,40,True,5,0.8044424019607843,0.07995843766127457
spatstat,none,5,5,5,True,5,0.6064522058823529,0.12533367508420828
spatstat,none,5,5,10,True,5,0.7245159313725491,0.07556826305636334
spatstat,none,5,5,20,True,5,0.8400980392156864,0.06637508321978725
spatstat,none,5,5,40,True,5,0.804889705882353,0.10472040248700155
spatstat,none,5,7,5,True,5,0.6919240196078431,0.08645563999223384
spatstat,none,5,7,10,True,5,0.7403002450980393,0.06345798426575462
spatstat,none,5,7,20,True,5,0.8234375,0.07403443423165759
spatstat,none,5,7,40,True,5,0.8476164215686273,0.08415445035684134
spatstat,none,7,3,5,True,5,0.6481985294117647,0.07998683165482691
spatstat,none,7,3,10,True,5,0.7038541666666667,0.0523730154155397
spatstat,none,7,3,20,True,5,0.7925980392156863,0.06577180765121907
spatstat,none,7,3,40,True,5,0.8041850490196077,0.07867038131748384
spatstat,none,7,5,5,True,5,0.6631066176470589,0.10123270211959068
spatstat,none,7,5,10,True,5,0.7582475490196078,0.08457718257646141
spatstat,none,7,5,20,True,5,0.8194424019607842,0.07851933854736372
spatstat,none,7,5,40,True,5,0.8322855392156863,0.07291559795929625
spatstat,none,7,7,5,True,5,0.6416176470588236,0.08845077175159365
spatstat,none,7,7,10,True,5,0.7305269607843138,0.09038565036554791
spatstat,none,7,7,20,True,5,0.8120220588235293,0.08067722149347097
spatstat,none,7,7,40,True,5,0.8213357843137254,0.09232557906268388
moran,none,1,3,5,True,5,0.821703431372549,0.08329245320818633
moran,none,1,3,10,True,5,0.8614154411764707,0.06897823759832376
moran,none,1,3,20,True,5,0.8707598039215686,0.0676827529089225
moran,none,1,3,40,True,5,0.8820098039215687,0.058356063550124106
moran,none,1,5,5,True,5,0.8315747549019609,0.0798261871644335
moran,none,1,5,10,True,5,0.8082230392156863,0.11399757481468357
moran,none,1,5,20,True,5,0.8599816176470588,0.06779348435232613
moran,none,1,5,40,True,5,0.8927512254901959,0.04898381084183938
moran,none,1,7,5,True,5,0.8441666666666666,0.051797498537278226
moran,none,1,7,10,True,5,0.8398406862745098,0.09224902909069398
moran,none,1,7,20,True,5,0.8920098039215685,0.056371611245396844
moran,none,1,7,40,True,5,0.8883884803921568,0.06341795874900213
moran,none,3,3,5,True,5,0.5856924019607843,0.0901013747892368
moran,none,3,3,10,True,5,0.710484068627451,0.09512785236926359
