type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.8672616255433592,0.7291666666666667,0.7142857142857143,0.625
scatter,none,1,3,10,True,5,0.8833513150076616,0.7321428571428572,0.7804878048780488,0.5714285714285714
scatter,none,1,3,20,True,5,0.8869883040935672,0.8095238095238095,0.9473684210526315,0.6428571428571429
scatter,none,1,3,40,True,5,0.882351377552616,0.7708333333333334,0.8918918918918919,0.5892857142857143
scatter,none,1,5,5,True,5,0.7963684835975858,0.7410714285714286,0.8378378378378378,0.5535714285714286
scatter,none,1,5,10,True,5,0.8837625480814335,0.7946428571428571,0.8604651162790697,0.6607142857142857
scatter,none,1,5,20,True,5,0.8836882759483377,0.7678571428571429,0.8,0.6428571428571429
scatter,none,1,5,40,True,5,0.891958282515558,0.7529761904761905,0.7777777777777778,0.625
scatter,none,1,7,5,True,5,0.8324162679425836,0.738095238095238,0.8571428571428571,0.5357142857142857
scatter,none,1,7,10,True,5,0.8461214310285516,0.738095238095238,0.8571428571428571,0.5357142857142857
scatter,none,1,7,20,True,5,0.8776745786033711,0.7678571428571429,0.85,0.6071428571428571
scatter,none,1,7,40,True,5,0.8925899865528348,0.7797619047619048,0.8372093023255814,0.6428571428571429
scatter,none,3,3,5,True,5,0.7300622322294148,0.7559523809523809,0.7659574468085106,0.6428571428571429
scatter,none,3,3,10,True,5,0.7607100415923945,0.7648809523809524,0.7708333333333334,0.6607142857142857
scatter,none,3,3,20,True,5,0.7859500578540827,0.7321428571428572,0.7391304347826086,0.6071428571428571
scatter,none,3,3,40,True,5,0.8364730900334616,0.788690476190476,0.8974358974358975,0.625
scatter,none,3,5,5,True,5,0.7468062982768864,0.6577380952380952,0.5892857142857143,0.5892857142857143
scatter,none,3,5,10,True,5,0.6917049754511055,0.7023809523809523,0.6956521739130435,0.5714285714285714
scatter,none,3,5,20,True,5,0.784245707852519,0.7529761904761905,0.7777777777777778,0.625
scatter,none,3,5,40,True,5,0.8314311849141571,0.7946428571428571,0.8604651162790697,0.6607142857142857
scatter,none,3,7,5,True,5,0.7211659943084092,0.6220238095238095,0.6216216216216216,0.4107142857142857
scatter,none,3,7,10,True,5,0.7146284829721361,0.6726190476190477,0.7222222222222222,0.4642857142857143
scatter,none,3,7,20,True,5,0.7758279388310347,0.7053571428571429,0.7631578947368421,0.5178571428571429
scatter,none,3,7,40,True,5,0.8105943334271508,0.7946428571428572,0.9210526315789473,0.625
scatter,none,5,3,5,True,5,0.7762336992213152,0.7648809523809524,0.7358490566037735,0.6964285714285714
scatter,none,5,3,10,True,5,0.8351799731056697,0.7351190476190476,0.8157894736842105,0.5535714285714286
scatter,none,5,3,20,True,5,0.8517145135566189,0.7678571428571429,0.85,0.6071428571428571
scatter,none,5,3,40,True,5,0.8553092847984489,0.7767857142857143,0.8536585365853658,0.625
scatter,none,5,5,5,True,5,0.748226850548832,0.6577380952380952,0.5892857142857143,0.5892857142857143
scatter,none,5,5,10,True,5,0.7550872502110891,0.7261904761904762,0.6923076923076923,0.6428571428571429
scatter,none,5,5,20,True,5,0.8079135003283608,0.7440476190476191,0.8205128205128205,0.5714285714285714
scatter,none,5,5,40,True,5,0.8923874972636583,0.8035714285714286,0.9230769230769231,0.6428571428571429
scatter,none,5,7,5,True,5,0.7920028457954155,0.7470238095238095,0.7608695652173914,0.625
scatter,none,5,7,10,True,5,0.8223074397223004,0.7767857142857143,0.7647058823529411,0.6964285714285714
scatter,none,5,7,20,True,5,0.8612651280607937,0.7976190476190476,0.9,0.6428571428571429
scatter,none,5,7,40,True,5,0.8623002470525691,0.800595238095238,0.8809523809523809,0.6607142857142857
scatter,none,7,3,5,True,5,0.7835108046408357,0.6845238095238094,0.6101694915254238,0.6428571428571429
scatter,none,7,3,10,True,5,0.8274619257591393,0.7380952380952381,0.7555555555555555,0.6071428571428571
scatter,none,7,3,20,True,5,0.883843856521875,0.7797619047619048,0.8372093023255814,0.6428571428571429
scatter,none,7,3,40,True,5,0.8644009757012853,0.788690476190476,0.8409090909090909,0.6607142857142857
scatter,none,7,5,5,True,5,0.7438541764393156,0.44642857142857145,0.0,0.0
scatter,none,7,5,10,True,5,0.7617037245520217,0.7529761904761905,0.7090909090909091,0.6964285714285714
scatter,none,7,5,20,True,5,0.8376520624198642,0.7946428571428571,0.8604651162790697,0.6607142857142857
scatter,none,7,5,40,True,5,0.8749906182568721,0.8154761904761905,0.9047619047619048,0.6785714285714286
scatter,none,7,7,5,True,5,0.7289160959439596,0.6904761904761905,0.6031746031746031,0.6785714285714286
