type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
spatstat,none,5,3,5,True,5,0.7344423558897243,0.07714768957327844
spatstat,none,5,3,10,True,5,0.7570802005012531,0.14387583496616713
spatstat,none,5,3,20,True,5,0.726610275689223,0.14962893458976922
spatstat,none,5,3,40,True,5,0.7656516290726817,0.1439205799004652
spatstat,none,5,5,5,True,5,0.6675689223057644,0.12455798287563054
spatstat,none,5,5,10,True,5,0.7504511278195489,0.1217524226087635
spatstat,none,5,5,20,True,5,0.7766666666666666,0.13261787209874845
spatstat,none,5,5,40,True,5,0.7863032581453635,0.13052387801670823
spatstat,none,5,7,5,True,5,0.683890977443609,0.07819891367571666
spatstat,none,5,7,10,True,5,0.7796365914786967,0.12002765217053035
spatstat,none,5,7,20,True,5,0.8628258145363409,0.10958886206614685
spatstat,none,5,7,40,True,5,0.8157330827067669,0.12676670670331772
spatstat,none,7,3,5,True,5,0.5540225563909774,0.09680155197397378
spatstat,none,7,3,10,True,5,0.6579135338345864,0.14647353226195384
spatstat,none,7,3,20,True,5,0.7846365914786968,0.14694289984625758
spatstat,none,7,3,40,True,5,0.8086215538847117,0.11012456964304143
spatstat,none,7,5,5,True,5,0.5712593984962406,0.08380938796591737
spatstat,none,7,5,10,True,5,0.6276691729323308,0.2113259735799248
spatstat,none,7,5,20,True,5,0.805532581453634,0.11253072756899332
spatstat,none,7,5,40,True,5,0.8211403508771931,0.1690271782306308
spatstat,none,7,7,5,True,5,0.5691854636591478,0.11390873463438228
spatstat,none,7,7,10,True,5,0.7786654135338346,0.17357205463911746
spatstat,none,7,7,20,True,5,0.8142919799498747,0.12120082889824775
spatstat,none,7,7,40,True,5,0.8376629072681704,0.1330791423114589
moran,none,1,3,5,True,5,0.9675,0.05002777006601211
moran,none,1,3,10,True,5,0.9649999999999999,0.04358898943540675
moran,none,1,3,20,True,5,0.9527443609022557,0.07265297807572113
moran,none,1,3,40,True,5,0.9366666666666668,0.10241527663824813
moran,none,1,5,5,True,5,0.9242481203007518,0.09129032688015638
moran,none,1,5,10,True,5,0.9384962406015038,0.06454528674887668
moran,none,1,5,20,True,5,0.9958333333333333,0.006454972243679048
moran,none,1,5,40,True,5,0.9833333333333334,0.033333333333333305
moran,none,1,7,5,True,5,0.9698997493734336,0.0353063998673935
moran,none,1,7,10,True,5,0.9668295739348371,0.05090761094231338
moran,none,1,7,20,True,5,0.9974999999999999,0.0033333333333333214
moran,none,1,7,40,True,5,0.9975000000000002,0.0033333333333333604
moran,none,3,3,5,True,5,0.4993233082706768,0.16980443560228745
moran,none,3,3,10,True,5,0.6042042606516291,0.16335639770383856
moran,none,3,3,20,True,5,0.7006015037593984,0.13424708771673083
moran,none,3,3,40,True,5,0.6792982456140351,0.17218303945696556
moran,none,3,5,5,True,5,0.5459085213032582,0.07091950128288534
moran,none,3,5,10,True,5,0.43583333333333335,0.11807483502705676
moran,none,3,5,20,True,5,0.541484962406015,0.17629925994806261
moran,none,3,5,40,True,5,0.6222932330827067,0.16572041457090914
moran,none,3,7,5,True,5,0.6287155388471178,0.07177833833902797
moran,none,3,7,10,True,5,0.741779448621554,0.12226070656376088
moran,none,3,7,20,True,5,0.743264411027569,0.16719801951965713
moran,none,3,7,40,True,5,0.6788784461152882,0.1489153144603878
moran,none,5,3,5,True,5,0.6922744360902255,0.13866141940206472
moran,none,5,3,10,True,5,0.7714160401002506,0.11392660673670324
moran,none,5,3,20,True,5,0.8888533834586466,0.10736659428299775
moran,none,5,3,40,True,5,0.8854197994987469,0.11716584507564966
moran,none,5,5,5,True,5,0.6407080200501254,0.14449346950687292
moran,none,5,5,10,True,5,0.7868170426065163,0.1857041866011648
moran,none,5,5,20,True,5,0.8702130325814537,0.11302577793238416
moran,none,5,5,40,True,5,0.9051315789473685,0.08795555902379719
moran,none,5,7,5,True,5,0.6823182957393484,0.11019224706790247
moran,none,5,7,10,True,5,0.6772117794486215,0.10092532515070744
moran,none,5,7,20,True,5,0.800093984962406,0.13921805376433422
moran,none,5,7,40,True,5,0.8414724310776942,0.09123070464261886
moran,none,7,3,5,True,5,0.8022869674185464,0.07261764742693146
moran,none,7,3,10,True,5,0.8273245614035089,0.031198857813061736
moran,none,7,3,20,True,5,0.9385651629072683,0.074158083369325
moran,none,7,3,40,True,5,0.9072869674185462,0.08946603082197455
moran,none,7,5,5,True,5,0.9077130325814536,0.1040257133290207
moran,none,7,5,10,True,5,0.9286466165413533,0.0756970251709141
moran,none,7,5,20,True,5,0.9171616541353383,0.08314476469783857
moran,none,7,5,40,True,5,0.9415726817042607,0.07418545307525497
moran,none,7,7,5,True,5,0.9024060150375941,0.06713590994172557
moran,none,7,7,10,True,5,0.9143796992481203,0.08300205980893215
moran,none,7,7,20,True,5,0.9014348370927319,0.10619091243478368
moran,none,7,7,40,True,5,0.9325689223057646,0.07075266817420038
