type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.720984477124183,0.12002771522727283
scatter,none,1,3,10,True,5,0.755563725490196,0.16869564743634277
scatter,none,1,3,20,True,5,0.78093954248366,0.09724346035946005
scatter,none,1,3,40,True,5,0.7837254901960784,0.09197878311906635
scatter,none,1,5,5,True,5,0.7556209150326798,0.12368810914818676
scatter,none,1,5,10,True,5,0.7626388888888889,0.12016750136531122
scatter,none,1,5,20,True,5,0.7585743464052287,0.10323209521151427
scatter,none,1,5,40,True,5,0.7632066993464051,0.1165752880936507
scatter,none,1,7,5,True,5,0.8011151960784314,0.11445269835868072
scatter,none,1,7,10,True,5,0.7925612745098038,0.12230835873954657
scatter,none,1,7,20,True,5,0.7734640522875817,0.13787633983730635
scatter,none,1,7,40,True,5,0.7624673202614378,0.14373539111736128
scatter,none,3,3,5,True,5,0.7687214052287581,0.11724385364159981
scatter,none,3,3,10,True,5,0.8095302287581699,0.08704225859171348
scatter,none,3,3,20,True,5,0.8369771241830065,0.07038694520732969
scatter,none,3,3,40,True,5,0.8390482026143792,0.1153352890938198
scatter,none,3,5,5,True,5,0.7578962418300653,0.09571387510038237
scatter,none,3,5,10,True,5,0.755735294117647,0.08691213795082589
scatter,none,3,5,20,True,5,0.7528349673202615,0.104264767339295
scatter,none,3,5,40,True,5,0.8137867647058823,0.09392448555299159
scatter,none,3,7,5,True,5,0.6948692810457515,0.14166987429557978
scatter,none,3,7,10,True,5,0.7146160130718954,0.13321930697904014
scatter,none,3,7,20,True,5,0.7609885620915031,0.16908095730962236
scatter,none,3,7,40,True,5,0.8124509803921567,0.1256249446756654
scatter,none,5,3,5,True,5,0.8007475490196079,0.13135500103309009
scatter,none,5,3,10,True,5,0.8218586601307187,0.10564622091415615
scatter,none,5,3,20,True,5,0.8219444444444444,0.09403596332827817
scatter,none,5,3,40,True,5,0.8020833333333333,0.07821256413246847
scatter,none,5,5,5,True,5,0.7630923202614379,0.16226033717999333
scatter,none,5,5,10,True,5,0.8722712418300654,0.08481502817442876
scatter,none,5,5,20,True,5,0.8394199346405229,0.07570849692669282
scatter,none,5,5,40,True,5,0.859281045751634,0.09831412437251413
scatter,none,5,7,5,True,5,0.809297385620915,0.09327613198355093
scatter,none,5,7,10,True,5,0.8262050653594771,0.10041013369704305
scatter,none,5,7,20,True,5,0.8370629084967319,0.09941678182423437
scatter,none,5,7,40,True,5,0.8640277777777777,0.10057352010708336
scatter,none,7,3,5,True,5,0.7394526143790848,0.06689471639933828
scatter,none,7,3,10,True,5,0.864795751633987,0.08573964134067492
scatter,none,7,3,20,True,5,0.8364093137254901,0.087205703630654
scatter,none,7,3,40,True,5,0.8404166666666667,0.08392982882657933
scatter,none,7,5,5,True,5,0.7937540849673203,0.08993339995783782
scatter,none,7,5,10,True,5,0.8588848039215687,0.08071838574129665
scatter,none,7,5,20,True,5,0.842516339869281,0.07757321922036645
scatter,none,7,5,40,True,5,0.8471200980392158,0.0979856283967913
scatter,none,7,7,5,True,5,0.7023202614379084,0.11071982236080408
scatter,none,7,7,10,True,5,0.8454738562091503,0.0941689731599637
scatter,none,7,7,20,True,5,0.8194158496732026,0.10184525601800748
scatter,none,7,7,40,True,5,0.8303880718954246,0.10292024407210049
spatstat,none,1,3,5,True,5,0.812626633986928,0.0828463443353134
spatstat,none,1,3,10,True,5,0.7781290849673203,0.08637757664425959
spatstat,none,1,3,20,True,5,0.7947794117647058,0.08458019053712075
spatstat,none,1,3,40,True,5,0.7741789215686274,0.08038176152634385
spatstat,none,1,5,5,True,5,0.83921977124183,0.07465214060956771
spatstat,none,1,5,10,True,5,0.7823651960784312,0.07203229368383803
spatstat,none,1,5,20,True,5,0.7651674836601308,0.10597937972757923
spatstat,none,1,5,40,True,5,0.8010580065359477,0.07768220333761934
spatstat,none,1,7,5,True,5,0.8386519607843137,0.10387762795501047
spatstat,none,1,7,10,True,5,0.7907393790849673,0.12618355718859492
spatstat,none,1,7,20,True,5,0.8067401960784313,0.10211310397420408
spatstat,none,1,7,40,True,5,0.8022263071895424,0.07768582238172078
spatstat,none,3,3,5,True,5,0.5515972222222223,0.1521733528453054
spatstat,none,3,3,10,True,5,0.5980882352941176,0.091710834838135
spatstat,none,3,3,20,True,5,0.6263562091503267,0.11369726285555416
spatstat,none,3,3,40,True,5,0.721045751633987,0.06549971882288026
spatstat,none,3,5,5,True,5,0.7632475490196077,0.11276979724956263
spatstat,none,3,5,10,True,5,0.7303880718954248,0.09195325897051389
spatstat,none,3,5,20,True,5,0.8122263071895425,0.0682573905457284
spatstat,none,3,5,40,True,5,0.7685498366013073,0.050663793644345693
spatstat,none,3,7,5,True,5,0.7301062091503268,0.1402958580055232
spatstat,none,3,7,10,True,5,0.7812867647058823,0.05949052282555179
spatstat,none,3,7,20,True,5,0.7689787581699347,0.06673297236114833
spatstat,none,3,7,40,True,5,0.8204370915032679,0.06656679500607907
spatstat,none,5,3,5,True,5,0.5793096405228757,0.12430233371900522
spatstat,none,5,3,10,True,5,0.663125,0.13764943127490423
spatstat,none,5,3,20,True,5,0.7294485294117647,0.18297767647827615
spatstat,none,5,3,40,True,5,0.7887009803921567,0.10540972265835435
spatstat,none,5,5,5,True,5,0.6341462418300654,0.1310886115692427
spatstat,none,5,5,10,True,5,0.6731045751633987,0.11571782369554769
spatstat,none,5,5,20,True,5,0.7298447712418301,0.133113975371286
spatstat,none,5,5,40,True,5,0.71484477124183,0.13049532443775655
spatstat,none,5,7,5,True,5,0.6304779411764706,0.19277740816370803
spatstat,none,5,7,10,True,5,0.7354738562091503,0.11439878915244459
spatstat,none,5,7,20,True,5,0.7674959150326796,0.13358042737010872
spatstat,none,5,7,40,True,5,0.7324305555555555,0.13953315608605896
spatstat,none,7,3,5,True,5,0.5177777777777777,0.19093175779758148
spatstat,none,7,3,10,True,5,0.5616013071895425,0.09955741694448157
spatstat,none,7,3,20,True,5,0.728517156862745,0.08348581181867032
spatstat,none,7,3,40,True,5,0.7431454248366013,0.14060694494666623
spatstat,none,7,5,5,True,5,0.615592320261438,0.0867323158927786
spatstat,none,7,5,10,True,5,0.6469281045751634,0.15471868035237626
spatstat,none,7,5,20,True,5,0.7954575163398692,0.10656964461676828
spatstat,none,7,5,40,True,5,0.7923897058823529,0.14260684196196394
spatstat,none,7,7,5,True,5,0.5784844771241829,0.08359059714100638
spatstat,none,7,7,10,True,5,0.7736356209150327,0.061390628536241956
spatstat,none,7,7,20,True,5,0.7669035947712418,0.09607365295351375
spatstat,none,7,7,40,True,5,0.768888888888889,0.14472932012280085
moran,none,1,3,5,True,5,0.8071977124183007,0.0921357126450954
moran,none,1,3,10,True,5,0.7925326797385621,0.09259796280723123
moran,none,1,3,20,True,5,0.7534068627450979,0.10112608865540576
moran,none,1,3,40,True,5,0.7343096405228757,0.14075421777380528
moran,none,1,5,5,True,5,0.7628390522875816,0.1040486801363565
moran,none,1,5,10,True,5,0.7456495098039215,0.11066695184440108
moran,none,1,5,20,True,5,0.7859967320261436,0.10565874981611562
moran,none,1,5,40,True,5,0.7717034313725488,0.12386956514162552
moran,none,1,7,5,True,5,0.8258088235294118,0.08154600151514609
moran,none,1,7,10,True,5,0.75531454248366,0.09159666430176026
moran,none,1,7,20,True,5,0.8013153594771241,0.07519493690424339
moran,none,1,7,40,True,5,0.7884191176470587,0.0695213074245457
moran,none,3,3,5,True,5,0.46930555555555553,0.1106823824456441
moran,none,3,3,10,True,5,0.5341870915032679,0.1503880063739328
moran,none,3,3,20,True,5,0.6469117647058823,0.09171474744771238
moran,none,3,3,40,True,5,0.7094812091503268,0.09042407518794772
moran,none,3,5,5,True,5,0.4735743464052288,0.03193928401391927
moran,none,3,5,10,True,5,0.44558823529411756,0.06684504522335889
moran,none,3,5,20,True,5,0.5294485294117647,0.15311374775468226
moran,none,3,5,40,True,5,0.6343545751633985,0.08959557994727811
moran,none,3,7,5,True,5,0.4928635620915033,0.07698021320955944
moran,none,3,7,10,True,5,0.5953676470588236,0.09556313423850184
moran,none,3,7,20,True,5,0.593468137254902,0.15619798912221167
moran,none,3,7,40,True,5,0.6413194444444443,0.1373618536095582
moran,none,5,3,5,True,5,0.5884640522875817,0.07853476300856617
moran,none,5,3,10,True,5,0.6681086601307188,0.10575437104371806
moran,none,5,3,20,True,5,0.8017442810457516,0.04388258076543068
moran,none,5,3,40,True,5,0.7814828431372549,0.06178212883649052
moran,none,5,5,5,True,5,0.5347834967320261,0.09725627767635553
moran,none,5,5,10,True,5,0.7370915032679739,0.113093144703255
moran,none,5,5,20,True,5,0.7664215686274509,0.03263109124258649
moran,none,5,5,40,True,5,0.7616748366013072,0.056665764385848
moran,none,5,7,5,True,5,0.6464501633986928,0.07847825098561186
moran,none,5,7,10,True,5,0.6396282679738562,0.13464606547740424
