type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.8005977138330079,0.7470238095238095,0.7254901960784313,0.6607142857142857
scatter,none,1,3,10,True,5,0.8578898225957049,0.8154761904761904,0.8076923076923077,0.75
scatter,none,1,3,20,True,5,0.8690327646209999,0.7916666666666666,0.8260869565217391,0.6785714285714286
scatter,none,1,3,40,True,5,0.8604999575587812,0.8154761904761905,0.9047619047619048,0.6785714285714286
scatter,none,1,5,5,True,5,0.8039965481141952,0.6726190476190477,0.6071428571428571,0.6071428571428571
scatter,none,1,5,10,True,5,0.8422431598902186,0.7589285714285715,0.6949152542372882,0.7321428571428571
scatter,none,1,5,20,True,5,0.8481806864159804,0.7857142857142858,0.7692307692307693,0.7142857142857143
scatter,none,1,5,40,True,5,0.8441310867781455,0.8779761904761905,0.8305084745762712,0.875
scatter,none,1,7,5,True,5,0.7930820813173755,0.7291666666666667,0.7142857142857143,0.625
scatter,none,1,7,10,True,5,0.8160696601873072,0.7529761904761905,0.7777777777777778,0.625
scatter,none,1,7,20,True,5,0.8464016919899272,0.761904761904762,0.7450980392156863,0.6785714285714286
scatter,none,1,7,40,True,5,0.8438898791839968,0.8363095238095238,0.8431372549019608,0.7678571428571429
scatter,none,3,3,5,True,5,0.6948929066576126,0.6607142857142858,0.5714285714285714,0.6428571428571429
scatter,none,3,3,10,True,5,0.7448603683897802,0.7589285714285714,0.7222222222222222,0.6964285714285714
scatter,none,3,3,20,True,5,0.7803009082420848,0.8244047619047619,0.7758620689655172,0.8035714285714286
scatter,none,3,3,40,True,5,0.8089062897886427,0.7648809523809524,0.7708333333333334,0.6607142857142857
scatter,none,3,5,5,True,5,0.646841665959313,0.5565476190476191,0.45588235294117646,0.5535714285714286
scatter,none,3,5,10,True,5,0.7186175480293129,0.7053571428571428,0.6379310344827587,0.6607142857142857
scatter,none,3,5,20,True,5,0.7770003961180432,0.8154761904761905,0.7164179104477612,0.8571428571428571
scatter,none,3,5,40,True,5,0.7789824010412245,0.755952380952381,0.7017543859649122,0.7142857142857143
scatter,none,3,7,5,True,5,0.6213620801856097,0.5773809523809523,0.4838709677419355,0.5357142857142857
scatter,none,3,7,10,True,5,0.7096730611436495,0.663690476190476,0.5833333333333334,0.625
scatter,none,3,7,20,True,5,0.7858727329315565,0.7886904761904762,0.703125,0.8035714285714286
scatter,none,3,7,40,True,5,0.7541012364541777,0.8065476190476191,0.803921568627451,0.7321428571428571
scatter,none,5,3,5,True,5,0.7807263814616755,0.7946428571428572,0.7413793103448276,0.7678571428571429
scatter,none,5,3,10,True,5,0.8063393033981269,0.7857142857142857,0.7368421052631579,0.75
scatter,none,5,3,20,True,5,0.8430806666100784,0.8005952380952381,0.7884615384615384,0.7321428571428571
scatter,none,5,3,40,True,5,0.8282248252836487,0.8065476190476191,0.803921568627451,0.7321428571428571
scatter,none,5,5,5,True,5,0.6939782983900631,0.6577380952380951,0.5606060606060606,0.6607142857142857
scatter,none,5,5,10,True,5,0.6767712135359194,0.7291666666666666,0.640625,0.7321428571428571
scatter,none,5,5,20,True,5,0.7113452451687745,0.7291666666666666,0.640625,0.7321428571428571
scatter,none,5,5,40,True,5,0.8192612398494751,0.7648809523809524,0.7358490566037735,0.6964285714285714
scatter,none,5,7,5,True,5,0.7096072772543361,0.7678571428571428,0.7,0.75
scatter,none,5,7,10,True,5,0.7352537984890926,0.8244047619047619,0.7758620689655172,0.8035714285714286
scatter,none,5,7,20,True,5,0.8075396825396824,0.755952380952381,0.7307692307692307,0.6785714285714286
scatter,none,5,7,40,True,5,0.7918788727612257,0.7767857142857143,0.7647058823529411,0.6964285714285714
scatter,none,7,3,5,True,5,0.8025464731347084,0.7589285714285715,0.671875,0.7678571428571429
scatter,none,7,3,10,True,5,0.8267577738165972,0.8035714285714286,0.7777777777777778,0.75
scatter,none,7,3,20,True,5,0.8395233851116203,0.8422619047619048,0.8181818181818182,0.8035714285714286
scatter,none,7,3,40,True,5,0.8358515123221005,0.8154761904761904,0.8076923076923077,0.75
scatter,none,7,5,5,True,5,0.7235831706419942,0.6160714285714285,0.5068493150684932,0.6607142857142857
scatter,none,7,5,10,True,5,0.7790495996378348,0.7321428571428572,0.6557377049180327,0.7142857142857143
scatter,none,7,5,20,True,5,0.7879756953286364,0.7351190476190476,0.6981132075471698,0.6607142857142857
scatter,none,7,5,40,True,5,0.8276355996944232,0.7976190476190477,0.7636363636363637,0.75
scatter,none,7,7,5,True,5,0.6430262003791415,0.699404761904762,0.5942028985507246,0.7321428571428571
scatter,none,7,7,10,True,5,0.6908694791047733,0.7023809523809523,0.6428571428571429,0.6428571428571429
scatter,none,7,7,20,True,5,0.771265172735761,0.7470238095238094,0.6721311475409836,0.7321428571428571
scatter,none,7,7,40,True,5,0.747073677956031,0.7857142857142857,0.8085106382978723,0.6785714285714286
spatstat,none,1,3,5,True,5,0.748085193673429,0.7351190476190476,0.6981132075471698,0.6607142857142857
spatstat,none,1,3,10,True,5,0.8017174546586311,0.7976190476190477,0.8,0.7142857142857143
spatstat,none,1,3,20,True,5,0.8555385790679908,0.8541666666666666,0.8490566037735849,0.8035714285714286
spatstat,none,1,3,40,True,5,0.8505283931754519,0.8303571428571428,0.7580645161290323,0.8392857142857143
spatstat,none,1,5,5,True,5,0.76871268709504,0.6815476190476191,0.6140350877192983,0.625
spatstat,none,1,5,10,True,5,0.7566137566137566,0.7916666666666667,0.7843137254901961,0.7142857142857143
spatstat,none,1,5,20,True,5,0.8197068726480492,0.7886904761904762,0.7959183673469388,0.6964285714285714
spatstat,none,1,5,40,True,5,0.8244270435446905,0.8422619047619048,0.8181818181818182,0.8035714285714286
spatstat,none,1,7,5,True,5,0.7397235661941545,0.6994047619047619,0.6271186440677966,0.6607142857142857
spatstat,none,1,7,10,True,5,0.8346235463882523,0.8244047619047619,0.7758620689655172,0.8035714285714286
spatstat,none,1,7,20,True,5,0.829448547095606,0.7886904761904762,0.7592592592592593,0.7321428571428571
spatstat,none,1,7,40,True,5,0.8252786973375208,0.8273809523809523,0.84,0.75
spatstat,none,3,3,5,True,5,0.6254329004329005,0.5267857142857143,0.43103448275862066,0.44642857142857145
spatstat,none,3,3,10,True,5,0.5888874741815918,0.5863095238095238,0.49206349206349204,0.5535714285714286
spatstat,none,3,3,20,True,5,0.7036379198143904,0.6458333333333334,0.5689655172413793,0.5892857142857143
spatstat,none,3,3,40,True,5,0.7592380386498034,0.7321428571428572,0.6785714285714286,0.6785714285714286
spatstat,none,3,5,5,True,5,0.6526546982429335,0.5803571428571429,0.5,0.48214285714285715
spatstat,none,3,5,10,True,5,0.6941565515094927,0.6636904761904763,0.6,0.5892857142857143
spatstat,none,3,5,20,True,5,0.7254038989333107,0.7351190476190476,0.6981132075471698,0.6607142857142857
spatstat,none,3,5,40,True,5,0.7583863848569731,0.761904761904762,0.7450980392156863,0.6785714285714286
spatstat,none,3,7,5,True,5,0.7209341312282488,0.6458333333333334,0.5689655172413793,0.5892857142857143
spatstat,none,3,7,10,True,5,0.7874579124579124,0.6875,0.6470588235294118,0.5892857142857143
spatstat,none,3,7,20,True,5,0.7938148996972526,0.755952380952381,0.7307692307692307,0.6785714285714286
spatstat,none,3,7,40,True,5,0.8026044761338877,0.8452380952380952,0.8461538461538461,0.7857142857142857
spatstat,none,5,3,5,True,5,0.5728701581642758,0.5386904761904763,0.43661971830985913,0.5535714285714286
spatstat,none,5,3,10,True,5,0.7009789774495657,0.5684523809523809,0.4696969696969697,0.5535714285714286
spatstat,none,5,3,20,True,5,0.7658737232266645,0.6845238095238095,0.59375,0.6785714285714286
spatstat,none,5,3,40,True,5,0.7228821831763008,0.6964285714285715,0.631578947368421,0.6428571428571429
spatstat,none,5,5,5,True,5,0.6073699176640353,0.5595238095238095,0.48,0.42857142857142855
spatstat,none,5,5,10,True,5,0.6725292137056842,0.6428571428571428,0.5714285714285714,0.5714285714285714
spatstat,none,5,5,20,True,5,0.7297802959567666,0.7232142857142857,0.65,0.6964285714285714
spatstat,none,5,5,40,True,5,0.7267797017797017,0.7708333333333334,0.7192982456140351,0.7321428571428571
spatstat,none,5,7,5,True,5,0.5988074017485783,0.5863095238095238,0.5094339622641509,0.48214285714285715
spatstat,none,5,7,10,True,5,0.6540644540644541,0.6547619047619048,0.5925925925925926,0.5714285714285714
spatstat,none,5,7,20,True,5,0.7389143536202359,0.7053571428571428,0.6379310344827587,0.6607142857142857
spatstat,none,5,7,40,True,5,0.7514274396627338,0.7708333333333334,0.6935483870967742,0.7678571428571429
spatstat,none,7,3,5,True,5,0.6044241433947316,0.5863095238095238,0.5094339622641509,0.48214285714285715
spatstat,none,7,3,10,True,5,0.650234841411312,0.625,0.53125,0.6071428571428571
spatstat,none,7,3,20,True,5,0.6776426732309087,0.7589285714285715,0.671875,0.7678571428571429
spatstat,none,7,3,40,True,5,0.6716195569136746,0.7529761904761905,0.74,0.6607142857142857
spatstat,none,7,5,5,True,5,0.5994404832640127,0.5982142857142857,0.5434782608695652,0.44642857142857145
spatstat,none,7,5,10,True,5,0.6846101066689303,0.6666666666666666,0.6382978723404256,0.5357142857142857
spatstat,none,7,5,20,True,5,0.7266290354525649,0.7380952380952381,0.7555555555555555,0.6071428571428571
spatstat,none,7,5,40,True,5,0.7474160371219195,0.7827380952380952,0.7166666666666667,0.7678571428571429
spatstat,none,7,7,5,True,5,0.5924270718388366,0.49404761904761907,0.39344262295081966,0.42857142857142855
spatstat,none,7,7,10,True,5,0.6255050505050505,0.6517857142857143,0.5789473684210527,0.5892857142857143
spatstat,none,7,7,20,True,5,0.7300306991483462,0.6577380952380952,0.6304347826086957,0.5178571428571429
spatstat,none,7,7,40,True,5,0.7497870865517924,0.625,0.5909090909090909,0.4642857142857143
moran,none,1,3,5,True,5,0.754449961802903,0.7589285714285714,0.7222222222222222,0.6964285714285714
moran,none,1,3,10,True,5,0.8054791613615142,0.7946428571428571,0.8604651162790697,0.6607142857142857
moran,none,1,3,20,True,5,0.8182850918145036,0.7708333333333333,0.7872340425531915,0.6607142857142857
moran,none,1,3,40,True,5,0.8249158249158249,0.8005952380952381,0.8297872340425532,0.6964285714285714
moran,none,1,5,5,True,5,0.7803663384545737,0.7529761904761905,0.7090909090909091,0.6964285714285714
moran,none,1,5,10,True,5,0.8106301106301107,0.7678571428571429,0.7272727272727273,0.7142857142857143
moran,none,1,5,20,True,5,0.8146535381829498,0.7648809523809524,0.7358490566037735,0.6964285714285714
moran,none,1,5,40,True,5,0.8197210197210196,0.7738095238095238,0.7755102040816326,0.6785714285714286
moran,none,1,7,5,True,5,0.7173287496816908,0.6577380952380951,0.5492957746478874,0.6964285714285714
moran,none,1,7,10,True,5,0.8247976968565205,0.8392857142857143,0.8301886792452831,0.7857142857142857
moran,none,1,7,20,True,5,0.8167197181903065,0.8065476190476191,0.803921568627451,0.7321428571428571
moran,none,1,7,40,True,5,0.8072234954587897,0.8184523809523809,0.7962962962962963,0.7678571428571429
moran,none,3,3,5,True,5,0.6016488413547236,0.5803571428571428,0.4782608695652174,0.5892857142857143
moran,none,3,3,10,True,5,0.647958577370342,0.6458333333333333,0.5441176470588235,0.6607142857142857
moran,none,3,3,20,True,5,0.6644625526978468,0.7351190476190476,0.6724137931034483,0.6964285714285714
moran,none,3,3,40,True,5,0.6859342726989786,0.7113095238095237,0.6491228070175439,0.6607142857142857
moran,none,3,5,5,True,5,0.6198476360241066,0.5952380952380951,0.5185185185185185,0.5
moran,none,3,5,10,True,5,0.6582604759075348,0.6428571428571428,0.5714285714285714,0.5714285714285714
moran,none,3,5,20,True,5,0.6646528308293014,0.636904761904762,0.5483870967741935,0.6071428571428571
moran,none,3,5,40,True,5,0.6853181676711089,0.6547619047619048,0.576271186440678,0.6071428571428571
moran,none,3,7,5,True,5,0.579321930792519,0.6607142857142857,0.5588235294117647,0.6785714285714286
moran,none,3,7,10,True,5,0.6322220807514924,0.5922619047619048,0.4861111111111111,0.625
moran,none,3,7,20,True,5,0.653063548651784,0.6517857142857143,0.5789473684210527,0.5892857142857143
moran,none,3,7,40,True,5,0.6555131143366437,0.6041666666666666,0.5272727272727272,0.5178571428571429
moran,none,5,3,5,True,5,0.6129785247432308,0.6458333333333334,0.5555555555555556,0.625
moran,none,5,3,10,True,5,0.6748167954050306,0.7440476190476191,0.65625,0.75
moran,none,5,3,20,True,5,0.7378957643663526,0.8154761904761905,0.851063829787234,0.7142857142857143
moran,none,5,3,40,True,5,0.7706144073791134,0.7767857142857143,0.7647058823529411,0.6964285714285714
moran,none,5,5,5,True,5,0.6762470644823585,0.6994047619047619,0.609375,0.6964285714285714
moran,none,5,5,10,True,5,0.6793403219873808,0.7172619047619048,0.6607142857142857,0.6607142857142857
moran,none,5,5,20,True,5,0.7485831706419941,0.7529761904761905,0.7090909090909091,0.6964285714285714
moran,none,5,5,40,True,5,0.7571081968140791,0.761904761904762,0.7142857142857143,0.7142857142857143
moran,none,5,7,5,True,5,0.5799691593809241,0.6339285714285714,0.5384615384615384,0.625
moran,none,5,7,10,True,5,0.6744772656537362,0.761904761904762,0.6885245901639344,0.75
