type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.7685647242154092,0.12059974917751928
scatter,none,1,3,10,True,5,0.8918868232224397,0.0632685636783905
scatter,none,1,3,20,True,5,0.9413205769370153,0.0660950502803634
scatter,none,1,3,40,True,5,0.9449816989200551,0.09030204351472162
scatter,none,1,5,5,True,5,0.6578903022396173,0.04763737716376849
scatter,none,1,5,10,True,5,0.8484226643473219,0.10392025836380686
scatter,none,1,5,20,True,5,0.9345999130245707,0.05486280732604688
scatter,none,1,5,40,True,5,0.9419837645865045,0.06038637594636171
scatter,none,1,7,5,True,5,0.8478989997825614,0.07558696804066263
scatter,none,1,7,10,True,5,0.9196636950061607,0.043535006961382613
scatter,none,1,7,20,True,5,0.9354606073784156,0.043041706001144604
scatter,none,1,7,40,True,5,0.9386315865767921,0.06583593005537734
scatter,none,3,3,5,True,5,0.7836096615206204,0.052520486999638884
scatter,none,3,3,10,True,5,0.9149461839530332,0.04096804409864008
scatter,none,3,3,20,True,5,0.9028049575994782,0.029007941646028018
scatter,none,3,3,40,True,5,0.9001594549539755,0.0710413812343832
scatter,none,3,5,5,True,5,0.8581376386170907,0.032179737175707525
scatter,none,3,5,10,True,5,0.8233483728346742,0.03564039148442751
scatter,none,3,5,20,True,5,0.8826284699572371,0.0642200937372688
scatter,none,3,5,40,True,5,0.9404943103573242,0.045507730016411035
scatter,none,3,7,5,True,5,0.7848155396100601,0.06483838547197175
scatter,none,3,7,10,True,5,0.7474768065521491,0.06596646004962982
scatter,none,3,7,20,True,5,0.8991094078422845,0.062240720738994476
scatter,none,3,7,40,True,5,0.9491103138363413,0.04530219705752026
scatter,none,5,3,5,True,5,0.8061163658766398,0.07349717763122847
scatter,none,5,3,10,True,5,0.862793542074364,0.0841836598172224
scatter,none,5,3,20,True,5,0.8677348336594912,0.06746808332676024
scatter,none,5,3,40,True,5,0.9277460679857938,0.046517305274149906
scatter,none,5,5,5,True,5,0.7137846995723708,0.05304395891797742
scatter,none,5,5,10,True,5,0.913304522722331,0.038690338917441544
scatter,none,5,5,20,True,5,0.926495796187577,0.043322096242279416
scatter,none,5,5,40,True,5,0.9335870116692035,0.048720159258745795
scatter,none,5,7,5,True,5,0.794869355657027,0.07885127981730186
scatter,none,5,7,10,True,5,0.8051605421468435,0.08196668011236974
scatter,none,5,7,20,True,5,0.9157253388417772,0.04540343801223501
scatter,none,5,7,40,True,5,0.9346624266144813,0.04388129156388768
scatter,none,7,3,5,True,5,0.6695658476480395,0.045868355510683086
scatter,none,7,3,10,True,5,0.7721443067333478,0.020068178932202946
scatter,none,7,3,20,True,5,0.8926831919982604,0.05530586904513593
scatter,none,7,3,40,True,5,0.9361690947307386,0.0526064013445393
scatter,none,7,5,5,True,5,0.8882093933463796,0.053644551208645655
scatter,none,7,5,10,True,5,0.8884612596941365,0.05185942377056015
scatter,none,7,5,20,True,5,0.9161402841197361,0.03998168651950818
scatter,none,7,5,40,True,5,0.9076320939334638,0.06920423196033788
scatter,none,7,7,5,True,5,0.8669158150322535,0.07418096782899188
