type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,grid,5,True,5,0.8398192668371698,0.6083333333333333,0.48717948717948717,0.6333333333333333
scatter,none,1,grid,5,True,10,0.8415967604433078,0.6083333333333333,0.48717948717948717,0.6333333333333333
scatter,none,1,grid,5,True,15,0.8472071611253197,0.6249999999999999,0.5,0.6666666666666666
scatter,none,1,grid,10,True,5,0.9468653026427962,0.675,0.6,0.6
scatter,none,1,grid,10,True,10,0.9302813299232737,0.6791666666666667,0.6296296296296297,0.5666666666666667
scatter,none,1,grid,10,True,15,0.9129377664109122,0.6958333333333333,0.6428571428571429,0.6
scatter,none,1,grid,20,True,5,0.9547936913895994,0.6958333333333333,0.6428571428571429,0.6
scatter,none,1,grid,20,True,10,0.9375669224211423,0.6833333333333332,0.6666666666666666,0.5333333333333333
scatter,none,1,grid,20,True,15,0.9170801364023872,0.6833333333333332,0.6666666666666666,0.5333333333333333
scatter,none,1,grid,5,False,5,0.8355950554134697,0.6249999999999999,0.5,0.6666666666666666
scatter,none,1,grid,5,False,10,0.8494936061381075,0.575,0.4594594594594595,0.5666666666666667
scatter,none,1,grid,5,False,15,0.8485439045183292,0.6145833333333333,0.4878048780487805,0.6666666666666666
scatter,none,1,grid,10,False,5,0.949381074168798,0.6625,0.6153846153846154,0.5333333333333333
scatter,none,1,grid,10,False,10,0.9215421994884909,0.6395833333333334,0.6086956521739131,0.4666666666666667
scatter,none,1,grid,10,False,15,0.8976010230179028,0.65625,0.625,0.5
scatter,none,1,grid,20,False,5,0.9807092924126172,0.6854166666666667,0.8125,0.43333333333333335
scatter,none,1,grid,20,False,10,0.9526768968456947,0.66875,0.8,0.4
scatter,none,1,grid,20,False,15,0.9241398124467178,0.6916666666666668,0.7777777777777778,0.4666666666666667
scatter,none,3,grid,5,True,5,0.8653537936913895,0.7041666666666666,0.6,0.7
scatter,none,3,grid,5,True,10,0.8700861040068201,0.7458333333333332,0.6774193548387096,0.7
scatter,none,3,grid,5,True,15,0.8704040920716112,0.7354166666666667,0.65625,0.7
scatter,none,3,grid,10,True,5,0.9243631713554986,0.7020833333333334,0.6333333333333333,0.6333333333333333
scatter,none,3,grid,10,True,10,0.9100920716112533,0.7020833333333334,0.6333333333333333,0.6333333333333333
scatter,none,3,grid,10,True,15,0.8941977834612107,0.6604166666666667,0.5588235294117647,0.6333333333333333
scatter,none,3,grid,20,True,5,0.9467757885763002,0.7187499999999999,0.6451612903225806,0.6666666666666666
scatter,none,3,grid,20,True,10,0.9270937766410912,0.7124999999999999,0.6551724137931034,0.6333333333333333
scatter,none,3,grid,20,True,15,0.9176283034953112,0.7083333333333334,0.625,0.6666666666666666
scatter,none,3,grid,5,False,5,0.8391619778346122,0.6770833333333333,0.5714285714285714,0.6666666666666666
scatter,none,3,grid,5,False,10,0.8599744245524297,0.7020833333333334,0.6333333333333333,0.6333333333333333
scatter,none,3,grid,5,False,15,0.8621969309462916,0.6979166666666667,0.6060606060606061,0.6666666666666666
scatter,none,3,grid,10,False,5,0.9099565217391306,0.7020833333333334,0.6333333333333333,0.6333333333333333
scatter,none,3,grid,10,False,10,0.8868849104859334,0.6958333333333333,0.6428571428571429,0.6
scatter,none,3,grid,10,False,15,0.8797067348678602,0.6541666666666667,0.5625,0.6
scatter,none,3,grid,20,False,5,0.9380562659846546,0.66875,0.6071428571428571,0.5666666666666667
scatter,none,3,grid,20,False,10,0.9179104859335039,0.7104166666666667,0.7083333333333334,0.5666666666666667
scatter,none,3,grid,20,False,15,0.9089386189258313,0.7020833333333334,0.6333333333333333,0.6333333333333333
scatter,none,5,grid,5,True,5,0.8743725490196079,0.6104166666666667,0.5161290322580645,0.5333333333333333
scatter,none,5,grid,5,True,10,0.8779965899403239,0.6666666666666666,0.6521739130434783,0.5
scatter,none,5,grid,5,True,15,0.8748951406649617,0.63125,0.5517241379310345,0.5333333333333333
scatter,none,5,grid,10,True,5,0.9234748508098892,0.7333333333333334,0.7037037037037037,0.6333333333333333
scatter,none,5,grid,10,True,10,0.917616368286445,0.7625,0.8947368421052632,0.5666666666666667
scatter,none,5,grid,10,True,15,0.9031099744245525,0.7520833333333333,0.85,0.5666666666666667
scatter,none,5,grid,20,True,5,0.9492676896845694,0.7166666666666668,0.6923076923076923,0.6
scatter,none,5,grid,20,True,10,0.9329045183290707,0.7041666666666666,0.7272727272727273,0.5333333333333333
scatter,none,5,grid,20,True,15,0.9214347826086957,0.6937499999999999,0.6956521739130435,0.5333333333333333
scatter,none,5,grid,5,False,5,0.8810809889173059,0.6416666666666666,0.5714285714285714,0.5333333333333333
scatter,none,5,grid,5,False,10,0.8869138959931797,0.6666666666666666,0.6521739130434783,0.5
scatter,none,5,grid,5,False,15,0.8796146632566071,0.6479166666666667,0.5666666666666667,0.5666666666666667
scatter,none,5,grid,10,False,5,0.9353358908780903,0.6958333333333333,0.6428571428571429,0.6
scatter,none,5,grid,10,False,10,0.9261756180733162,0.7041666666666666,0.7272727272727273,0.5333333333333333
scatter,none,5,grid,10,False,15,0.9142728047740836,0.7520833333333333,0.85,0.5666666666666667
scatter,none,5,grid,20,False,5,0.9428533674339301,0.6875,0.7142857142857143,0.5
scatter,none,5,grid,20,False,10,0.9237348678601875,0.7458333333333332,0.8888888888888888,0.5333333333333333
scatter,none,5,grid,20,False,15,0.9092932651321398,0.7354166666666667,0.8421052631578947,0.5333333333333333
spatstat,none,1,grid,5,True,5,0.9067877237851663,0.7291666666666667,0.5813953488372093,0.8333333333333334
spatstat,none,1,grid,5,True,10,0.9233478260869565,0.7166666666666667,0.5897435897435898,0.7666666666666667
spatstat,none,1,grid,5,True,15,0.9167868712702472,0.65625,0.5,0.8333333333333334
spatstat,none,1,grid,10,True,5,0.9405592497868713,0.5979166666666668,0.4528301886792453,0.8
spatstat,none,1,grid,10,True,10,0.933919863597613,0.61875,0.47058823529411764,0.8
spatstat,none,1,grid,10,True,15,0.9215797101449276,0.6354166666666667,0.4807692307692308,0.8333333333333334
spatstat,none,1,grid,20,True,5,0.9508763853367433,0.8020833333333335,0.6944444444444444,0.8333333333333334
