type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,grid,5,True,5,0.8922134135228722,0.6017241379310345,0.34285714285714286,0.6
scatter,none,1,grid,5,True,10,0.8908347002004738,0.5844827586206897,0.32432432432432434,0.6
scatter,none,1,grid,5,True,15,0.9000902132312738,0.5758620689655172,0.3157894736842105,0.6
scatter,none,1,grid,10,True,5,0.9832258064516128,0.721551724137931,0.52,0.65
scatter,none,1,grid,10,True,10,0.9864507016584655,0.7474137931034482,0.5909090909090909,0.65
scatter,none,1,grid,10,True,15,0.9829989065062875,0.7474137931034482,0.5909090909090909,0.65
scatter,none,1,grid,20,True,5,0.9904018589393111,0.7482758620689656,0.6666666666666666,0.6
scatter,none,1,grid,20,True,10,0.9915919445963187,0.7224137931034483,0.5714285714285714,0.6
scatter,none,1,grid,20,True,15,0.9925842901403316,0.7224137931034483,0.5714285714285714,0.6
scatter,none,1,grid,5,False,5,0.8952597047566975,0.5853448275862069,0.3333333333333333,0.55
scatter,none,1,grid,5,False,10,0.896351375979588,0.5681034482758621,0.3142857142857143,0.55
scatter,none,1,grid,5,False,15,0.9031948241297613,0.5672413793103449,0.3076923076923077,0.6
scatter,none,1,grid,10,False,5,0.975677966101695,0.7310344827586207,0.6,0.6
scatter,none,1,grid,10,False,10,0.9715955895753599,0.7232758620689655,0.6470588235294118,0.55
scatter,none,1,grid,10,False,15,0.9663422635319847,0.7232758620689655,0.6470588235294118,0.55
scatter,none,1,grid,20,False,5,0.9950893019865136,0.7241379310344829,0.7692307692307693,0.5
scatter,none,1,grid,20,False,10,0.9880472024785858,0.7241379310344829,0.7692307692307693,0.5
scatter,none,1,grid,20,False,15,0.97771277565154,0.7491379310344828,0.7857142857142857,0.55
scatter,none,3,grid,5,True,5,0.9285793694186258,0.7637931034482758,0.5833333333333334,0.7
scatter,none,3,grid,5,True,10,0.9457444869692001,0.7637931034482758,0.5833333333333334,0.7
scatter,none,3,grid,5,True,15,0.9512329141607434,0.7887931034482759,0.6,0.75
scatter,none,3,grid,10,True,5,0.9595389101512666,0.7396551724137932,0.631578947368421,0.6
scatter,none,3,grid,10,True,10,0.9618179332968835,0.7474137931034482,0.5909090909090909,0.65
scatter,none,3,grid,10,True,15,0.9541334062329142,0.771551724137931,0.5555555555555556,0.75
scatter,none,3,grid,20,True,5,0.9615008201202844,0.7810344827586206,0.6363636363636364,0.7
scatter,none,3,grid,20,True,10,0.9771878986695827,0.789655172413793,0.6666666666666666,0.7
scatter,none,3,grid,20,True,15,0.9764333880080189,0.789655172413793,0.6666666666666666,0.7
scatter,none,3,grid,5,False,5,0.9149216329506105,0.7810344827586206,0.6363636363636364,0.7
scatter,none,3,grid,5,False,10,0.9334964461454346,0.7310344827586207,0.6,0.6
scatter,none,3,grid,5,False,15,0.9431984691088026,0.7224137931034483,0.5714285714285714,0.6
scatter,none,3,grid,10,False,5,0.96244669218152,0.7732758620689655,0.6842105263157895,0.65
scatter,none,3,grid,10,False,10,0.9630900309823218,0.7646551724137931,0.65,0.65
scatter,none,3,grid,10,False,15,0.9566511755057409,0.7810344827586206,0.6363636363636364,0.7
scatter,none,3,grid,20,False,5,0.9861554583561144,0.7982758620689655,0.7,0.7
scatter,none,3,grid,20,False,10,0.9881547293603063,0.7732758620689655,0.6842105263157895,0.65
scatter,none,3,grid,20,False,15,0.9818963003462731,0.7810344827586206,0.6363636363636364,0.7
scatter,none,5,grid,5,True,5,0.8924722070348095,0.7474137931034482,0.5909090909090909,0.65
scatter,none,5,grid,5,True,10,0.9104364862402041,0.7655172413793104,0.75,0.6
scatter,none,5,grid,5,True,15,0.915090213231274,0.7482758620689656,0.6666666666666666,0.6
scatter,none,5,grid,10,True,5,0.933837251685803,0.8068965517241379,0.7368421052631579,0.7
scatter,none,5,grid,10,True,10,0.9368498268634955,0.8155172413793104,0.7777777777777778,0.7
scatter,none,5,grid,10,True,15,0.9388764352104975,0.8068965517241379,0.7368421052631579,0.7
scatter,none,5,grid,20,True,5,0.9592646254784036,0.7818965517241379,0.7222222222222222,0.65
scatter,none,5,grid,20,True,10,0.9599927100419172,0.7818965517241379,0.7222222222222222,0.65
scatter,none,5,grid,20,True,15,0.9619136139967195,0.8068965517241379,0.7368421052631579,0.7
scatter,none,5,grid,5,False,5,0.8967149626389649,0.7560344827586206,0.6190476190476191,0.65
scatter,none,5,grid,5,False,10,0.9152223437215238,0.756896551724138,0.7058823529411765,0.6
scatter,none,5,grid,5,False,15,0.9234217240750866,0.7818965517241379,0.7222222222222222,0.65
scatter,none,5,grid,10,False,5,0.955622380171314,0.8068965517241379,0.7368421052631579,0.7
scatter,none,5,grid,10,False,10,0.9538919263714234,0.8155172413793104,0.7777777777777778,0.7
scatter,none,5,grid,10,False,15,0.9548851831601969,0.8068965517241379,0.7368421052631579,0.7
scatter,none,5,grid,20,False,5,0.9663951157280846,0.7655172413793104,0.75,0.6
scatter,none,5,grid,20,False,10,0.9698906506287589,0.7905172413793102,0.7647058823529411,0.65
scatter,none,5,grid,20,False,15,0.9674366684891563,0.7818965517241379,0.7222222222222222,0.65
spatstat,none,1,grid,5,True,5,0.9871878986695826,0.8362068965517242,0.5128205128205128,1.0
spatstat,none,1,grid,5,True,10,0.9920530344450519,0.8362068965517242,0.5128205128205128,1.0
spatstat,none,1,grid,5,True,15,0.9914014944414069,0.8362068965517242,0.5128205128205128,1.0
spatstat,none,1,grid,10,True,5,0.9898696919992711,0.8275862068965517,0.5,1.0
spatstat,none,1,grid,10,True,10,0.9924995443776199,0.8543103448275862,0.5757575757575758,0.95
spatstat,none,1,grid,10,True,15,0.9913586659376709,0.8543103448275862,0.5757575757575758,0.95
spatstat,none,1,grid,20,True,5,0.9931055221432477,0.9241379310344827,0.8571428571428571,0.9
