type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.8374393358876115,0.569396551724138
scatter,none,1,3,5,True,7,0.8280332056194124,0.5168103448275863
scatter,none,1,3,5,True,11,0.8301660280970626,0.5370689655172415
scatter,none,1,3,10,True,5,0.9355555555555555,0.7301724137931034
scatter,none,1,3,10,True,7,0.9355555555555555,0.7301724137931034
scatter,none,1,3,10,True,11,0.9355555555555555,0.7301724137931034
scatter,none,1,3,20,True,5,0.9755555555555555,0.7655172413793104
scatter,none,1,3,20,True,7,0.9755555555555555,0.7655172413793104
scatter,none,1,3,20,True,11,0.9755555555555555,0.7655172413793104
scatter,none,1,3,40,True,5,0.9677203065134098,0.7818965517241379
scatter,none,1,3,40,True,7,0.9677203065134098,0.7818965517241379
scatter,none,1,3,40,True,11,0.9677203065134098,0.7818965517241379
scatter,none,1,5,5,True,5,0.8754278416347383,0.7448275862068966
scatter,none,1,5,5,True,7,0.8761302681992337,0.7396551724137932
scatter,none,1,5,5,True,11,0.8761302681992337,0.7396551724137932
scatter,none,1,5,10,True,5,0.9063793103448274,0.6870689655172413
scatter,none,1,5,10,True,7,0.9063793103448274,0.6870689655172413
scatter,none,1,5,10,True,11,0.9063793103448274,0.6870689655172413
scatter,none,1,5,20,True,5,0.975,0.756896551724138
scatter,none,1,5,20,True,7,0.975,0.756896551724138
scatter,none,1,5,20,True,11,0.975,0.756896551724138
scatter,none,1,5,40,True,5,0.9742145593869733,0.756896551724138
scatter,none,1,5,40,True,7,0.9742145593869733,0.756896551724138
scatter,none,1,5,40,True,11,0.9742145593869733,0.756896551724138
scatter,none,1,7,5,True,5,0.8359450830140485,0.7086206896551723
scatter,none,1,7,5,True,7,0.7972605363984674,0.6568965517241379
scatter,none,1,7,5,True,11,0.7950383141762452,0.6568965517241379
scatter,none,1,7,10,True,5,0.8801532567049808,0.7577586206896553
scatter,none,1,7,10,True,7,0.8745977011494253,0.7577586206896553
scatter,none,1,7,10,True,11,0.8745977011494253,0.7577586206896553
scatter,none,1,7,20,True,5,0.9644444444444444,0.7241379310344829
scatter,none,1,7,20,True,7,0.9644444444444444,0.7241379310344829
scatter,none,1,7,20,True,11,0.9644444444444444,0.7241379310344829
scatter,none,1,7,40,True,5,0.974942528735632,0.7318965517241378
scatter,none,1,7,40,True,7,0.974942528735632,0.7318965517241378
scatter,none,1,7,40,True,11,0.974942528735632,0.7318965517241378
scatter,none,3,3,5,True,5,0.7927841634738186,0.7030172413793103
scatter,none,3,3,5,True,7,0.7816602809706258,0.6637931034482759
scatter,none,3,3,5,True,11,0.7831417624521073,0.6637931034482759
scatter,none,3,3,10,True,5,0.8416155810983398,0.7560344827586208
scatter,none,3,3,10,True,7,0.8211366538952746,0.7318965517241378
scatter,none,3,3,10,True,11,0.8157662835249042,0.7318965517241378
scatter,none,3,3,20,True,5,0.9397701149425286,0.7827586206896553
scatter,none,3,3,20,True,7,0.9397701149425286,0.7827586206896553
scatter,none,3,3,20,True,11,0.9397701149425286,0.7827586206896553
scatter,none,3,3,40,True,5,0.8817049808429118,0.7655172413793104
scatter,none,3,3,40,True,7,0.8817049808429118,0.7655172413793104
scatter,none,3,3,40,True,11,0.8817049808429118,0.7655172413793104
scatter,none,3,5,5,True,5,0.7854278416347383,0.6650862068965517
scatter,none,3,5,5,True,7,0.7388952745849299,0.6810344827586207
scatter,none,3,5,5,True,11,0.7188122605363985,0.6810344827586207
scatter,none,3,5,10,True,5,0.7876500638569603,0.7116379310344827
scatter,none,3,5,10,True,7,0.7559323116219667,0.6887931034482759
scatter,none,3,5,10,True,11,0.749750957854406,0.6887931034482759
scatter,none,3,5,20,True,5,0.7655747126436782,0.7060344827586207
scatter,none,3,5,20,True,7,0.7562707535121327,0.6655172413793103
scatter,none,3,5,20,True,11,0.7395402298850573,0.6655172413793103
scatter,none,3,5,40,True,5,0.8771711366538953,0.7068965517241379
