type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
spatstat,none,1,3,5,True,5,0.99,0.9462962962962963
spatstat,none,1,3,5,True,7,0.9975000000000002,0.9583333333333333
spatstat,none,1,3,5,True,11,0.9974999999999999,0.9717592592592592
spatstat,none,1,3,10,True,5,0.9741666666666667,0.9759259259259259
spatstat,none,1,3,10,True,7,0.9741666666666667,0.9837962962962964
spatstat,none,1,3,10,True,11,0.9891666666666667,0.9824074074074074
spatstat,none,1,3,20,True,5,0.9733333333333333,0.9791666666666667
spatstat,none,1,3,20,True,7,0.9899999999999999,0.987037037037037
spatstat,none,1,3,20,True,11,0.9824999999999999,0.9925925925925926
spatstat,none,1,3,40,True,5,0.975,0.9916666666666667
spatstat,none,1,3,40,True,7,0.9741666666666667,0.9907407407407408
spatstat,none,1,3,40,True,11,0.9733333333333333,0.9981481481481482
spatstat,none,1,5,5,True,5,0.9408333333333333,0.986111111111111
spatstat,none,1,5,5,True,7,0.9400000000000001,0.9888888888888888
spatstat,none,1,5,5,True,11,0.944047619047619,0.9907407407407407
spatstat,none,1,5,10,True,5,0.9891666666666665,0.9888888888888888
spatstat,none,1,5,10,True,7,0.99,0.9981481481481482
spatstat,none,1,5,10,True,11,0.9941666666666666,1.0
spatstat,none,1,5,20,True,5,0.9766666666666666,0.9833333333333333
spatstat,none,1,5,20,True,7,0.9758333333333333,0.9884259259259259
spatstat,none,1,5,20,True,11,0.9925,0.986111111111111
spatstat,none,1,5,40,True,5,0.975,0.9986111111111111
spatstat,none,1,5,40,True,7,0.9783333333333333,0.9990740740740741
spatstat,none,1,5,40,True,11,0.9808333333333333,0.999074074074074
spatstat,none,1,7,5,True,5,0.9298809523809524,0.9643518518518519
spatstat,none,1,7,5,True,7,0.9430952380952382,0.9518518518518518
spatstat,none,1,7,5,True,11,0.9345238095238095,0.9472222222222222
spatstat,none,1,7,10,True,5,0.9441666666666666,0.9800925925925926
spatstat,none,1,7,10,True,7,0.9800000000000001,0.9828703703703703
spatstat,none,1,7,10,True,11,0.975,0.9907407407407407
spatstat,none,1,7,20,True,5,0.9949999999999999,0.9875
spatstat,none,1,7,20,True,7,0.9933333333333334,0.9972222222222222
spatstat,none,1,7,20,True,11,0.9916666666666668,0.9935185185185185
spatstat,none,1,7,40,True,5,0.99,1.0
spatstat,none,1,7,40,True,7,0.9941666666666666,0.9990740740740741
spatstat,none,1,7,40,True,11,0.9949999999999999,0.9986111111111111
scatter,none,1,3,5,True,5,0.7435714285714285,0.5314814814814814
scatter,none,1,3,5,True,7,0.7664285714285713,0.5018518518518518
scatter,none,1,3,5,True,11,0.8482142857142858,0.5148148148148148
scatter,none,1,3,10,True,5,0.8908333333333335,0.7574074074074074
scatter,none,1,3,10,True,7,0.9075000000000001,0.735648148148148
scatter,none,1,3,10,True,11,0.9349999999999999,0.7398148148148147
scatter,none,1,3,20,True,5,0.9400000000000001,0.7685185185185185
scatter,none,1,3,20,True,7,0.9591666666666667,0.7675925925925925
scatter,none,1,3,20,True,11,0.9666666666666668,0.7310185185185184
scatter,none,1,3,40,True,5,0.9574999999999999,0.7597222222222222
scatter,none,1,3,40,True,7,0.9650000000000001,0.7564814814814815
scatter,none,1,3,40,True,11,0.9741666666666667,0.7333333333333334
scatter,none,1,5,5,True,5,0.8858333333333335,0.7569444444444444
scatter,none,1,5,5,True,7,0.9158333333333333,0.8069444444444445
scatter,none,1,5,5,True,11,0.9133333333333333,0.7958333333333333
scatter,none,1,5,10,True,5,0.8741666666666668,0.7481481481481482
scatter,none,1,5,10,True,7,0.9058333333333334,0.7976851851851852
scatter,none,1,5,10,True,11,0.9200000000000002,0.7907407407407409
scatter,none,1,5,20,True,5,0.8866666666666667,0.8129629629629631
scatter,none,1,5,20,True,7,0.8966666666666667,0.8055555555555556
scatter,none,1,5,20,True,11,0.9041666666666668,0.7828703703703704
scatter,none,1,5,40,True,5,0.8875,0.7620370370370368
