type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,1,3,5,True,5,0.6019444444444444,0.5583333333333332
scatter,none,1,3,5,True,7,0.6019444444444444,0.5583333333333332
scatter,none,1,3,5,True,11,0.6019444444444444,0.5583333333333332
scatter,none,1,3,10,True,5,0.7291666666666667,0.6166666666666667
scatter,none,1,3,10,True,7,0.7291666666666667,0.6166666666666667
scatter,none,1,3,10,True,11,0.7291666666666667,0.6166666666666667
scatter,none,1,3,20,True,5,0.6966666666666667,0.66875
scatter,none,1,3,20,True,7,0.6966666666666667,0.66875
scatter,none,1,3,20,True,11,0.6966666666666667,0.66875
scatter,none,1,3,40,True,5,0.7236111111111111,0.6770833333333334
scatter,none,1,3,40,True,7,0.7236111111111111,0.6770833333333334
scatter,none,1,3,40,True,11,0.7236111111111111,0.6770833333333334
scatter,none,1,5,5,True,5,0.7190277777777778,0.66875
scatter,none,1,5,5,True,7,0.7190277777777778,0.66875
scatter,none,1,5,5,True,11,0.7190277777777778,0.66875
scatter,none,1,5,10,True,5,0.7147222222222223,0.6875
scatter,none,1,5,10,True,7,0.7147222222222223,0.6875
scatter,none,1,5,10,True,11,0.7147222222222223,0.6875
scatter,none,1,5,20,True,5,0.7043055555555556,0.6458333333333334
scatter,none,1,5,20,True,7,0.7043055555555556,0.6458333333333334
scatter,none,1,5,20,True,11,0.7043055555555556,0.6458333333333334
scatter,none,1,5,40,True,5,0.7883333333333333,0.7041666666666666
scatter,none,1,5,40,True,7,0.7883333333333333,0.7041666666666666
scatter,none,1,5,40,True,11,0.7883333333333333,0.7041666666666666
scatter,none,1,7,5,True,5,0.7655555555555557,0.6791666666666666
scatter,none,1,7,5,True,7,0.7572222222222222,0.6791666666666666
scatter,none,1,7,5,True,11,0.7572222222222222,0.6791666666666666
scatter,none,1,7,10,True,5,0.7929166666666667,0.7291666666666666
scatter,none,1,7,10,True,7,0.7929166666666667,0.7291666666666666
scatter,none,1,7,10,True,11,0.7929166666666667,0.7291666666666666
scatter,none,1,7,20,True,5,0.7347222222222223,0.6145833333333334
scatter,none,1,7,20,True,7,0.7347222222222223,0.6145833333333334
scatter,none,1,7,20,True,11,0.7347222222222223,0.6145833333333334
scatter,none,1,7,40,True,5,0.7897222222222222,0.6354166666666666
scatter,none,1,7,40,True,7,0.7897222222222222,0.6354166666666666
scatter,none,1,7,40,True,11,0.7897222222222222,0.6354166666666666
scatter,none,3,3,5,True,5,0.6481944444444444,0.6187500000000001
scatter,none,3,3,5,True,7,0.6494444444444445,0.6187500000000001
scatter,none,3,3,5,True,11,0.6494444444444445,0.6187500000000001
scatter,none,3,3,10,True,5,0.7122222222222223,0.675
scatter,none,3,3,10,True,7,0.7122222222222223,0.675
