type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.8731656642974303,0.5612068965517241,0.32142857142857145,0.45
scatter,none,1,3,5,True,10,0.8718662292691818,0.5612068965517241,0.32142857142857145,0.45
scatter,none,1,3,5,True,15,0.8714652815746311,0.5862068965517241,0.3448275862068966,0.5
scatter,none,1,3,10,True,5,0.9690012757426645,0.7051724137931034,0.5217391304347826,0.6
scatter,none,1,3,10,True,10,0.9690012757426645,0.7051724137931034,0.5217391304347826,0.6
scatter,none,1,3,10,True,15,0.9690012757426645,0.7051724137931034,0.5217391304347826,0.6
scatter,none,1,3,20,True,5,0.9786786950975032,0.7741379310344828,0.8,0.6
scatter,none,1,3,20,True,10,0.9819045015491161,0.7913793103448276,0.9230769230769231,0.6
scatter,none,1,3,20,True,15,0.9786504465099327,0.7913793103448276,0.9230769230769231,0.6
scatter,none,1,3,40,True,5,0.9886276653909241,0.7827586206896553,0.8571428571428571,0.6
scatter,none,1,3,40,True,10,0.9935483870967742,0.7827586206896553,0.8571428571428571,0.6
scatter,none,1,3,40,True,15,0.9935483870967742,0.7827586206896553,0.8571428571428571,0.6
scatter,none,1,3,80,True,5,0.9771195553125569,0.7741379310344828,0.8,0.6
scatter,none,1,3,80,True,10,0.9787862219792236,0.7741379310344828,0.8,0.6
scatter,none,1,3,80,True,15,0.9837069436850738,0.7491379310344828,0.7857142857142857,0.55
scatter,none,1,5,5,True,5,0.8986932750136687,0.7732758620689655,0.6842105263157895,0.65
scatter,none,1,5,5,True,10,0.9099015855658831,0.7818965517241379,0.7222222222222222,0.65
scatter,none,1,5,5,True,15,0.9036139967195188,0.7732758620689655,0.6842105263157895,0.65
scatter,none,1,5,10,True,5,0.9606624749407692,0.7474137931034482,0.5909090909090909,0.65
scatter,none,1,5,10,True,10,0.9589675596865318,0.7560344827586206,0.6190476190476191,0.65
scatter,none,1,5,10,True,15,0.9638882813923821,0.7474137931034482,0.5909090909090909,0.65
scatter,none,1,5,20,True,5,0.9837069436850738,0.756896551724138,0.7058823529411765,0.6
scatter,none,1,5,20,True,10,0.9804811372334609,0.7827586206896553,0.8571428571428571,0.6
scatter,none,1,5,20,True,15,0.9820120284308367,0.756896551724138,0.7058823529411765,0.6
scatter,none,1,5,40,True,5,0.9884918899216331,0.756896551724138,0.7058823529411765,0.6
scatter,none,1,5,40,True,10,0.9869609987242572,0.756896551724138,0.7058823529411765,0.6
scatter,none,1,5,40,True,15,0.9901868051758702,0.756896551724138,0.7058823529411765,0.6
scatter,none,1,5,80,True,5,0.9754246400583197,0.7318965517241378,0.6875,0.55
scatter,none,1,5,80,True,10,0.9818762529615455,0.7318965517241378,0.6875,0.55
scatter,none,1,5,80,True,15,0.9786504465099325,0.7318965517241378,0.6875,0.55
scatter,none,1,7,5,True,5,0.8870266083470021,0.6241379310344828,0.6666666666666666,0.3
scatter,none,1,7,5,True,10,0.8853316930927647,0.6241379310344828,0.6666666666666666,0.3
scatter,none,1,7,5,True,15,0.8870266083470021,0.6241379310344828,0.6666666666666666,0.3
scatter,none,1,7,10,True,5,0.9509622744669219,0.725,1.0,0.45
scatter,none,1,7,10,True,10,0.9524931656642975,0.725,1.0,0.45
scatter,none,1,7,10,True,15,0.9541598323309642,0.725,1.0,0.45
scatter,none,1,7,20,True,5,0.9768197557864042,0.7068965517241379,0.6666666666666666,0.5
scatter,none,1,7,20,True,10,0.9800738108255878,0.7068965517241379,0.6666666666666666,0.5
scatter,none,1,7,20,True,15,0.9800738108255878,0.7068965517241379,0.6666666666666666,0.5
scatter,none,1,7,40,True,5,0.9852378348824494,0.7318965517241378,0.6875,0.55
scatter,none,1,7,40,True,10,0.9852378348824494,0.7318965517241378,0.6875,0.55
scatter,none,1,7,40,True,15,0.9852378348824494,0.7318965517241378,0.6875,0.55
scatter,none,1,7,80,True,5,0.9820120284308367,0.7232758620689655,0.6470588235294118,0.55
scatter,none,1,7,80,True,10,0.9837069436850738,0.7318965517241378,0.6875,0.55
scatter,none,1,7,80,True,15,0.9787862219792236,0.7405172413793103,0.7333333333333333,0.55
scatter,none,3,3,5,True,5,0.8413149261891745,0.7293103448275862,0.5,0.7
scatter,none,3,3,5,True,10,0.8396482595225077,0.746551724137931,0.5384615384615384,0.7
scatter,none,3,3,5,True,15,0.8380344450519409,0.7293103448275862,0.5,0.7
scatter,none,3,3,10,True,5,0.8870493894660105,0.7405172413793103,0.7333333333333333,0.55
