type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,auc,precision,recall
moran,direct,1,grid,150,row,4,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,grid,150,row,5,0.9154135338345865,0.9230769230769231,0.8571428571428571
moran,direct,1,grid,150,row,6,0.9022556390977445,0.8571428571428571,0.8571428571428571
moran,direct,1,euclidean,30,none,2,0.9379699248120301,0.8666666666666667,0.9285714285714286
moran,direct,1,euclidean,30,none,3,0.9022556390977445,0.8571428571428571,0.8571428571428571
moran,direct,1,euclidean,30,none,4,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,1,euclidean,30,none,5,0.8439849624060152,0.9090909090909091,0.7142857142857143
moran,direct,1,euclidean,30,none,6,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,1,euclidean,60,none,2,0.9154135338345865,0.9230769230769231,0.8571428571428571
moran,direct,1,euclidean,60,none,3,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,60,none,4,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,60,none,5,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,60,none,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,90,none,2,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,90,none,3,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,90,none,4,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,90,none,5,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,90,none,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,none,2,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,120,none,3,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,120,none,4,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,none,5,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,none,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,150,none,2,0.986842105263158,0.9333333333333333,1.0
moran,direct,1,euclidean,150,none,3,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,150,none,4,0.9642857142857143,1.0,0.9285714285714286
moran,direct,1,euclidean,150,none,5,0.9642857142857143,1.0,0.9285714285714286
moran,direct,1,euclidean,150,none,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,30,row,2,0.9379699248120301,0.8666666666666667,0.9285714285714286
moran,direct,1,euclidean,30,row,3,0.9154135338345865,0.9230769230769231,0.8571428571428571
moran,direct,1,euclidean,30,row,4,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,1,euclidean,30,row,5,0.8439849624060152,0.9090909090909091,0.7142857142857143
moran,direct,1,euclidean,30,row,6,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,1,euclidean,60,row,2,0.9154135338345865,0.9230769230769231,0.8571428571428571
moran,direct,1,euclidean,60,row,3,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,60,row,4,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,60,row,5,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,60,row,6,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,90,row,2,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,90,row,3,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,90,row,4,0.9642857142857143,1.0,0.9285714285714286
moran,direct,1,euclidean,90,row,5,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,90,row,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,row,2,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,120,row,3,0.8928571428571428,1.0,0.7857142857142857
moran,direct,1,euclidean,120,row,4,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,row,5,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,120,row,6,0.9285714285714286,1.0,0.8571428571428571
moran,direct,1,euclidean,150,row,2,0.986842105263158,0.9333333333333333,1.0
moran,direct,1,euclidean,150,row,3,0.9511278195488722,0.9285714285714286,0.9285714285714286
moran,direct,1,euclidean,150,row,4,0.986842105263158,0.9333333333333333,1.0
moran,direct,1,euclidean,150,row,5,0.9022556390977445,0.8571428571428571,0.8571428571428571
moran,direct,1,euclidean,150,row,6,0.9379699248120301,0.8666666666666667,0.9285714285714286
moran,direct,3,grid,30,none,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,30,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,grid,30,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,30,none,5,0.7368421052631579,0.875,0.5
moran,direct,3,grid,30,none,6,0.75,1.0,0.5
moran,direct,3,grid,60,none,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,60,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,grid,60,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,60,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,60,none,6,0.7105263157894737,0.7,0.5
moran,direct,3,grid,90,none,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,90,none,3,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,90,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,90,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,90,none,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,120,none,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,120,none,3,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,120,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,120,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,120,none,6,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,150,none,2,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,grid,150,none,3,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,grid,150,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,150,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,150,none,6,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,grid,30,row,2,0.8402255639097743,0.7333333333333333,0.7857142857142857
moran,direct,3,grid,30,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,30,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,30,row,5,0.7725563909774436,0.8888888888888888,0.5714285714285714
moran,direct,3,grid,30,row,6,0.75,1.0,0.5
moran,direct,3,grid,60,row,2,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,grid,60,row,3,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,60,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,60,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,60,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,90,row,2,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,grid,90,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,90,row,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,grid,90,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,90,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,120,row,2,0.8533834586466165,0.7857142857142857,0.7857142857142857
moran,direct,3,grid,120,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,120,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,120,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,120,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,150,row,2,0.8533834586466165,0.7857142857142857,0.7857142857142857
moran,direct,3,grid,150,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,150,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,grid,150,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,grid,150,row,6,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,euclidean,30,none,2,0.7161654135338347,0.5294117647058824,0.6428571428571429
moran,direct,3,euclidean,30,none,3,0.6842105263157896,0.5833333333333334,0.5
moran,direct,3,euclidean,30,none,4,0.6842105263157896,0.5833333333333334,0.5
moran,direct,3,euclidean,30,none,5,0.7105263157894737,0.7,0.5
moran,direct,3,euclidean,30,none,6,0.6710526315789473,0.5384615384615384,0.5
moran,direct,3,euclidean,60,none,2,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,euclidean,60,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,euclidean,60,none,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,60,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,euclidean,60,none,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,90,none,2,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,euclidean,90,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,euclidean,90,none,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,90,none,5,0.7725563909774436,0.8888888888888888,0.5714285714285714
moran,direct,3,euclidean,90,none,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,120,none,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,euclidean,120,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,euclidean,120,none,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,120,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,euclidean,120,none,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,150,none,2,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,euclidean,150,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,3,euclidean,150,none,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,150,none,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,euclidean,150,none,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,30,row,2,0.7161654135338347,0.5294117647058824,0.6428571428571429
moran,direct,3,euclidean,30,row,3,0.6842105263157896,0.5833333333333334,0.5
moran,direct,3,euclidean,30,row,4,0.6710526315789473,0.5384615384615384,0.5
moran,direct,3,euclidean,30,row,5,0.7330827067669173,0.6666666666666666,0.5714285714285714
moran,direct,3,euclidean,30,row,6,0.6842105263157896,0.5833333333333334,0.5
moran,direct,3,euclidean,60,row,2,0.8045112781954888,0.7142857142857143,0.7142857142857143
moran,direct,3,euclidean,60,row,3,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,60,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,60,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,60,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,90,row,2,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,3,euclidean,90,row,3,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,90,row,4,0.7330827067669173,0.6666666666666666,0.5714285714285714
moran,direct,3,euclidean,90,row,5,0.7593984962406015,0.8,0.5714285714285714
moran,direct,3,euclidean,90,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,120,row,2,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,3,euclidean,120,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,120,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,3,euclidean,120,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,120,row,6,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,150,row,2,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,3,euclidean,150,row,3,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,3,euclidean,150,row,4,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,3,euclidean,150,row,5,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,3,euclidean,150,row,6,0.7593984962406015,0.8,0.5714285714285714
moran,direct,5,grid,30,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,30,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,30,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,30,none,5,0.8533834586466165,0.7857142857142857,0.7857142857142857
moran,direct,5,grid,30,none,6,0.8533834586466165,0.7857142857142857,0.7857142857142857
moran,direct,5,grid,60,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,60,none,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,grid,60,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,60,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,60,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,grid,90,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,90,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,90,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,90,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,90,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,grid,120,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,120,none,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,grid,120,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,120,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,120,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,grid,150,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,150,none,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,grid,150,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,150,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,150,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,grid,30,row,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,grid,30,row,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,grid,30,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,grid,30,row,5,0.8665413533834586,0.8461538461538461,0.7857142857142857
moran,direct,5,grid,30,row,6,0.8665413533834586,0.8461538461538461,0.7857142857142857
moran,direct,5,grid,60,row,2,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,5,grid,60,row,3,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,5,grid,60,row,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,grid,60,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,grid,60,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,90,row,2,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,grid,90,row,3,0.8665413533834586,0.8461538461538461,0.7857142857142857
moran,direct,5,grid,90,row,4,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,grid,90,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,grid,90,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,120,row,2,0.7593984962406015,0.8,0.5714285714285714
moran,direct,5,grid,120,row,3,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,5,grid,120,row,4,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,grid,120,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,grid,120,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,grid,150,row,2,0.7593984962406015,0.8,0.5714285714285714
moran,direct,5,grid,150,row,3,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,5,grid,150,row,4,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,grid,150,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,grid,150,row,6,0.7725563909774436,0.8888888888888888,0.5714285714285714
moran,direct,5,euclidean,30,none,2,0.7330827067669173,0.6666666666666666,0.5714285714285714
moran,direct,5,euclidean,30,none,3,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,5,euclidean,30,none,4,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,5,euclidean,30,none,5,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,euclidean,30,none,6,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,5,euclidean,60,none,2,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,euclidean,60,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,60,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,60,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,60,none,6,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,euclidean,90,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,euclidean,90,none,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,euclidean,90,none,4,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,euclidean,90,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,90,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,euclidean,120,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,euclidean,120,none,3,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,euclidean,120,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,120,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,120,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,euclidean,150,none,2,0.7462406015037593,0.7272727272727273,0.5714285714285714
moran,direct,5,euclidean,150,none,3,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,150,none,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,150,none,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,150,none,6,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,euclidean,30,row,2,0.7330827067669173,0.6666666666666666,0.5714285714285714
moran,direct,5,euclidean,30,row,3,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,euclidean,30,row,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,30,row,5,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,euclidean,30,row,6,0.768796992481203,0.6923076923076923,0.6428571428571429
moran,direct,5,euclidean,60,row,2,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,60,row,3,0.8665413533834586,0.8461538461538461,0.7857142857142857
moran,direct,5,euclidean,60,row,4,0.8176691729323309,0.7692307692307693,0.7142857142857143
moran,direct,5,euclidean,60,row,5,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,60,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,90,row,2,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,90,row,3,0.8928571428571428,1.0,0.7857142857142857
moran,direct,5,euclidean,90,row,4,0.8439849624060152,0.9090909090909091,0.7142857142857143
moran,direct,5,euclidean,90,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,euclidean,90,row,6,0.8214285714285714,1.0,0.6428571428571429
moran,direct,5,euclidean,120,row,2,0.7819548872180451,0.75,0.6428571428571429
moran,direct,5,euclidean,120,row,3,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,5,euclidean,120,row,4,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,euclidean,120,row,5,0.8214285714285714,1.0,0.6428571428571429
moran,direct,5,euclidean,120,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,5,euclidean,150,row,2,0.7951127819548872,0.8181818181818182,0.6428571428571429
moran,direct,5,euclidean,150,row,3,0.8796992481203008,0.9166666666666666,0.7857142857142857
moran,direct,5,euclidean,150,row,4,0.830827067669173,0.8333333333333334,0.7142857142857143
moran,direct,5,euclidean,150,row,5,0.8571428571428572,1.0,0.7142857142857143
moran,direct,5,euclidean,150,row,6,0.8082706766917294,0.9,0.6428571428571429
moran,direct,7,grid,30,none,2,0.9210526315789473,0.7,1.0
moran,direct,7,grid,30,none,3,0.9116541353383459,0.7647058823529411,0.9285714285714286
moran,direct,7,grid,30,none,4,0.924812030075188,0.8125,0.9285714285714286
moran,direct,7,grid,30,none,5,0.9116541353383459,0.7647058823529411,0.9285714285714286
moran,direct,7,grid,30,none,6,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,60,none,2,0.9473684210526316,0.7777777777777778,1.0
moran,direct,7,grid,60,none,3,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,60,none,4,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,60,none,5,0.9116541353383459,0.7647058823529411,0.9285714285714286
moran,direct,7,grid,60,none,6,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,90,none,2,0.9473684210526316,0.7777777777777778,1.0
moran,direct,7,grid,90,none,3,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,90,none,4,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,90,none,5,0.8853383458646616,0.6842105263157895,0.9285714285714286
moran,direct,7,grid,90,none,6,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,120,none,2,0.9473684210526316,0.7777777777777778,1.0
moran,direct,7,grid,120,none,3,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,120,none,4,0.9473684210526316,0.7777777777777778,1.0
moran,direct,7,grid,120,none,5,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,120,none,6,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,150,none,2,0.9473684210526316,0.7777777777777778,1.0
moran,direct,7,grid,150,none,3,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,150,none,4,0.9605263157894737,0.8235294117647058,1.0
moran,direct,7,grid,150,none,5,0.8853383458646616,0.6842105263157895,0.9285714285714286
moran,direct,7,grid,150,none,6,0.8984962406015038,0.7222222222222222,0.9285714285714286
moran,direct,7,grid,30,row,2,0.9342105263157895,0.7368421052631579,1.0
moran,direct,7,grid,30,row,3,0.9473684210526316,0.7777777777777778,1.0
