type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.8416666666666666,0.5194444444444445,0.25,0.3888888888888889
scatter,none,1,3,10,True,5,0.8899999999999999,0.7055555555555556,0.8,0.4444444444444444
scatter,none,1,3,20,True,5,0.9433333333333334,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,1,3,40,True,5,0.96,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,1,5,5,True,5,0.8699999999999999,0.7166666666666667,0.6923076923076923,0.5
scatter,none,1,5,10,True,5,0.8783333333333333,0.6916666666666667,0.5625,0.5
scatter,none,1,5,20,True,5,0.8799999999999999,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,1,5,40,True,5,0.9083333333333332,0.7444444444444445,0.7142857142857143,0.5555555555555556
scatter,none,1,7,5,True,5,0.8983333333333332,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,10,True,5,0.9,0.6888888888888889,0.6666666666666666,0.4444444444444444
scatter,none,1,7,20,True,5,0.8966666666666667,0.6888888888888889,0.6666666666666666,0.4444444444444444
scatter,none,1,7,40,True,5,0.8966666666666667,0.6888888888888889,0.6666666666666666,0.4444444444444444
scatter,none,3,3,5,True,5,0.8949999999999999,0.7583333333333333,0.5714285714285714,0.6666666666666666
scatter,none,3,3,10,True,5,0.9233333333333332,0.8027777777777778,0.65,0.7222222222222222
scatter,none,3,3,20,True,5,0.96,0.7472222222222222,0.6111111111111112,0.6111111111111112
scatter,none,3,3,40,True,5,0.9316666666666666,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,3,5,5,True,5,0.8168181818181818,0.7611111111111112,0.52,0.7222222222222222
scatter,none,3,5,10,True,5,0.8375757575757575,0.7222222222222223,0.5238095238095238,0.6111111111111112
scatter,none,3,5,20,True,5,0.8350000000000002,0.8027777777777778,0.65,0.7222222222222222
scatter,none,3,5,40,True,5,0.9566666666666667,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,3,7,5,True,5,0.7884848484848485,0.7416666666666666,0.5217391304347826,0.6666666666666666
scatter,none,3,7,10,True,5,0.8022727272727274,0.7388888888888889,0.5789473684210527,0.6111111111111112
scatter,none,3,7,20,True,5,0.8300000000000001,0.7416666666666666,0.5217391304347826,0.6666666666666666
scatter,none,3,7,40,True,5,0.9116666666666667,0.8111111111111111,0.6842105263157895,0.7222222222222222
scatter,none,5,3,5,True,5,0.8883333333333333,0.7138888888888888,0.4,0.7777777777777778
scatter,none,5,3,10,True,5,0.9433333333333334,0.8194444444444444,0.7222222222222222,0.7222222222222222
scatter,none,5,3,20,True,5,0.9483333333333333,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,5,3,40,True,5,0.9283333333333333,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,5,5,5,True,5,0.7766666666666666,0.6749999999999999,0.3870967741935484,0.6666666666666666
scatter,none,5,5,10,True,5,0.9266666666666665,0.8444444444444446,0.8666666666666667,0.7222222222222222
scatter,none,5,5,20,True,5,0.9433333333333334,0.7416666666666666,0.9,0.5
scatter,none,5,5,40,True,5,0.9293939393939394,0.7777777777777778,1.0,0.5555555555555556
scatter,none,5,7,5,True,5,0.8442424242424243,0.6611111111111111,0.6363636363636364,0.3888888888888889
scatter,none,5,7,10,True,5,0.8763636363636363,0.7861111111111112,0.5909090909090909,0.7222222222222222
scatter,none,5,7,20,True,5,0.9199999999999999,0.6416666666666666,0.6666666666666666,0.3333333333333333
scatter,none,5,7,40,True,5,0.915,0.6527777777777778,0.5833333333333334,0.3888888888888889
scatter,none,7,3,5,True,5,0.8915151515151514,0.7000000000000001,0.6,0.5
scatter,none,7,3,10,True,5,0.9316666666666666,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,7,3,20,True,5,0.9400000000000001,0.7999999999999999,0.75,0.6666666666666666
scatter,none,7,3,40,True,5,0.9333333333333333,0.8194444444444444,0.7222222222222222,0.7222222222222222
scatter,none,7,5,5,True,5,0.8966666666666667,0.7388888888888889,0.5789473684210527,0.6111111111111112
scatter,none,7,5,10,True,5,0.9133333333333333,0.7555555555555556,0.6470588235294118,0.6111111111111112
scatter,none,7,5,20,True,5,0.9316666666666666,0.8444444444444446,0.8666666666666667,0.7222222222222222
