type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,3,0.8762186636027446,0.575,0.4594594594594595,0.5666666666666667
scatter,none,1,3,5,True,5,0.8879240443220393,0.60625,0.5,0.5666666666666667
scatter,none,1,3,5,True,10,0.8975966688036255,0.5895833333333332,0.48484848484848486,0.5333333333333333
scatter,none,1,3,5,True,15,0.8920585496554354,0.5791666666666666,0.47058823529411764,0.5333333333333333
scatter,none,1,3,10,True,3,0.9841639890712314,0.6291666666666668,0.5833333333333334,0.4666666666666667
scatter,none,1,3,10,True,5,0.9870227905021214,0.6187500000000001,0.56,0.4666666666666667
scatter,none,1,3,10,True,10,0.9841202796310883,0.6354166666666666,0.5769230769230769,0.5
scatter,none,1,3,10,True,15,0.9803988983259513,0.6354166666666666,0.5769230769230769,0.5
scatter,none,1,3,20,True,3,0.9833658969756819,0.6666666666666666,0.6521739130434783,0.5
scatter,none,1,3,20,True,5,0.9865988944263668,0.65625,0.625,0.5
scatter,none,1,3,20,True,10,0.9841970650377228,0.6729166666666666,0.64,0.5333333333333333
scatter,none,1,3,20,True,15,0.9806876078472915,0.6729166666666666,0.64,0.5333333333333333
scatter,none,1,3,40,True,3,0.9913610097670439,0.73125,0.7727272727272727,0.5666666666666667
scatter,none,1,3,40,True,5,0.9914215143913958,0.7208333333333333,0.7391304347826086,0.5666666666666667
scatter,none,1,3,40,True,10,0.9894455823496149,0.7416666666666667,0.8095238095238095,0.5666666666666667
scatter,none,1,3,40,True,15,0.9857584269782709,0.73125,0.7727272727272727,0.5666666666666667
scatter,none,1,3,80,True,3,0.9883526239873548,0.7270833333333333,0.72,0.6
scatter,none,1,3,80,True,5,0.9917581677542628,0.7270833333333333,0.72,0.6
scatter,none,1,3,80,True,10,0.9911077837473353,0.7375,0.75,0.6
scatter,none,1,3,80,True,15,0.9892829022030165,0.7270833333333333,0.72,0.6
scatter,none,1,3,5,False,3,0.8876901318248696,0.5854166666666667,0.4722222222222222,0.5666666666666667
scatter,none,1,3,5,False,5,0.8991422523484962,0.5791666666666666,0.47058823529411764,0.5333333333333333
scatter,none,1,3,5,False,10,0.9033279809754134,0.5895833333333332,0.48484848484848486,0.5333333333333333
scatter,none,1,3,5,False,15,0.8974953219946619,0.60625,0.5,0.5666666666666667
scatter,none,1,3,10,False,3,0.975460239521907,0.6604166666666667,0.6666666666666666,0.4666666666666667
scatter,none,1,3,10,False,5,0.9802899851744946,0.6604166666666667,0.6666666666666666,0.4666666666666667
scatter,none,1,3,10,False,10,0.9812178301693107,0.6541666666666667,0.6842105263157895,0.43333333333333335
scatter,none,1,3,10,False,15,0.9784451233540118,0.6375,0.6666666666666666,0.4
scatter,none,1,3,20,False,3,0.9890861173935456,0.70625,0.9285714285714286,0.43333333333333335
scatter,none,1,3,20,False,5,0.9916505105155824,0.6895833333333332,0.9230769230769231,0.4
scatter,none,1,3,20,False,10,0.9938278597569392,0.6895833333333332,0.9230769230769231,0.4
scatter,none,1,3,20,False,15,0.9937857992531066,0.70625,0.9285714285714286,0.43333333333333335
scatter,none,1,3,40,False,3,0.9982915892444337,0.7125,0.875,0.4666666666666667
scatter,none,1,3,40,False,5,0.9985176959524507,0.7125,0.875,0.4666666666666667
scatter,none,1,3,40,False,10,0.999430782650245,0.7125,0.875,0.4666666666666667
scatter,none,1,3,40,False,15,0.999152234866844,0.7125,0.875,0.4666666666666667
scatter,none,1,3,80,False,3,0.9956935390571221,0.6916666666666668,0.7777777777777778,0.4666666666666667
scatter,none,1,3,80,False,5,0.9966197778893129,0.6916666666666668,0.7777777777777778,0.4666666666666667
scatter,none,1,3,80,False,10,0.9967020500850398,0.7020833333333333,0.8235294117647058,0.4666666666666667
scatter,none,1,3,80,False,15,0.996784725557089,0.6916666666666668,0.7777777777777778,0.4666666666666667
scatter,none,1,5,5,True,3,0.900835733927243,0.7520833333333334,0.6666666666666666,0.7333333333333333
scatter,none,1,5,5,True,5,0.9118259526876716,0.7416666666666667,0.6470588235294118,0.7333333333333333
scatter,none,1,5,5,True,10,0.922794147342086,0.7625,0.6875,0.7333333333333333
scatter,none,1,5,5,True,15,0.9231502274380444,0.7625,0.6875,0.7333333333333333
scatter,none,1,5,10,True,3,0.9689878779616947,0.7291666666666665,0.6666666666666666,0.6666666666666666
