type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.8504531750518183,0.5444444444444444,0.28,0.3888888888888889
scatter,none,1,3,5,True,10,0.8485566233276804,0.5444444444444444,0.28,0.3888888888888889
scatter,none,1,3,5,True,15,0.849096476351988,0.5444444444444444,0.28,0.3888888888888889
scatter,none,1,3,10,True,5,0.9422328999434709,0.7138888888888888,0.5,0.6111111111111112
scatter,none,1,3,10,True,10,0.9473478424722066,0.6944444444444444,0.5,0.5555555555555556
scatter,none,1,3,10,True,15,0.9507961183342756,0.7138888888888888,0.5,0.6111111111111112
scatter,none,1,3,20,True,5,0.9813491614848313,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,1,3,20,True,10,0.9848247597512719,0.7611111111111112,0.8333333333333334,0.5555555555555556
scatter,none,1,3,20,True,15,0.9780704729602412,0.7611111111111112,0.8333333333333334,0.5555555555555556
scatter,none,1,3,40,True,5,0.9846824948181648,0.7333333333333333,0.8181818181818182,0.5
scatter,none,1,3,40,True,10,0.9830431505558697,0.7333333333333333,0.8181818181818182,0.5
scatter,none,1,3,40,True,15,0.9863218390804598,0.7333333333333333,0.8181818181818182,0.5
scatter,none,1,3,80,True,5,0.9762615413604673,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,3,80,True,10,0.9866336913510457,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,3,80,True,15,0.9762615413604673,0.788888888888889,0.8461538461538461,0.6111111111111112
scatter,none,1,5,5,True,5,0.8942726587525908,0.7111111111111112,0.5555555555555556,0.5555555555555556
scatter,none,1,5,5,True,10,0.897863199547767,0.7111111111111112,0.5555555555555556,0.5555555555555556
scatter,none,1,5,5,True,15,0.8909666478236289,0.7194444444444444,0.5882352941176471,0.5555555555555556
scatter,none,1,5,10,True,5,0.9403693235349537,0.7388888888888889,0.5789473684210527,0.6111111111111112
scatter,none,1,5,10,True,10,0.9387299792726587,0.75,0.5454545454545454,0.6666666666666666
scatter,none,1,5,10,True,15,0.9352817034105897,0.7388888888888889,0.5789473684210527,0.6111111111111112
scatter,none,1,5,20,True,5,0.9762615413604673,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,5,20,True,10,0.9626380252496702,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,5,20,True,15,0.97284058790277,0.7249999999999999,0.75,0.5
scatter,none,1,5,40,True,5,0.9932183908045976,0.7249999999999999,0.75,0.5
scatter,none,1,5,40,True,10,0.9897701149425288,0.7249999999999999,0.75,0.5
scatter,none,1,5,40,True,15,0.9897701149425288,0.7249999999999999,0.75,0.5
scatter,none,1,5,80,True,5,0.97284058790277,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,5,80,True,10,0.9763161861692105,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,5,80,True,15,0.97284058790277,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,7,5,True,5,0.8725635952515546,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,5,True,10,0.8691153193894856,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,5,True,15,0.8691153193894856,0.6694444444444444,0.7,0.3888888888888889
scatter,none,1,7,10,True,5,0.935390993028076,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,10,True,10,0.9371999246278501,0.7055555555555556,0.8,0.4444444444444444
scatter,none,1,7,10,True,15,0.9371999246278501,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,20,True,5,0.988103448275862,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,1,7,20,True,10,0.9847974373469004,0.7611111111111112,0.8333333333333334,0.5555555555555556
scatter,none,1,7,20,True,15,0.989912379875636,0.7611111111111112,0.8333333333333334,0.5555555555555556
scatter,none,1,7,40,True,5,0.9644196344450725,0.7249999999999999,0.75,0.5
scatter,none,1,7,40,True,10,0.9593046919163368,0.7249999999999999,0.75,0.5
scatter,none,1,7,40,True,15,0.9782127378933485,0.7249999999999999,0.75,0.5
scatter,none,1,7,80,True,5,0.9728132654983984,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,1,7,80,True,10,0.9642500471075938,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,1,7,80,True,15,0.9642500471075938,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,3,3,5,True,5,0.812590917655926,0.7166666666666666,0.46153846153846156,0.6666666666666666
scatter,none,3,3,5,True,10,0.8158969285848878,0.7333333333333333,0.5,0.6666666666666666
scatter,none,3,3,5,True,15,0.814230261918221,0.7333333333333333,0.5,0.6666666666666666
scatter,none,3,3,10,True,5,0.8914169964198229,0.7194444444444444,0.5882352941176471,0.5555555555555556
scatter,none,3,3,10,True,10,0.8812417561710948,0.7277777777777779,0.625,0.5555555555555556
scatter,none,3,3,10,True,15,0.8864716412285659,0.7277777777777779,0.625,0.5555555555555556
scatter,none,3,3,20,True,5,0.9578622573958923,0.7444444444444445,0.7142857142857143,0.5555555555555556
scatter,none,3,3,20,True,10,0.9541294516676089,0.7444444444444445,0.7142857142857143,0.5555555555555556
scatter,none,3,3,20,True,15,0.9490418315432448,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,3,3,40,True,5,0.9488175993970227,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,3,3,40,True,10,0.9488175993970229,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,3,3,40,True,15,0.9473478424722066,0.7638888888888888,0.6875,0.6111111111111112
scatter,none,3,3,80,True,5,0.9339485585076315,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,3,3,80,True,10,0.9390361786319955,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,3,3,80,True,15,0.9423148671565856,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,3,5,5,True,5,0.799648577350669,0.661111111111111,0.4166666666666667,0.5555555555555556
scatter,none,3,5,5,True,10,0.799648577350669,0.661111111111111,0.4166666666666667,0.5555555555555556
scatter,none,3,5,5,True,15,0.8013152440173356,0.6527777777777778,0.4,0.5555555555555556
scatter,none,3,5,10,True,5,0.8203382325230827,0.7055555555555556,0.4782608695652174,0.6111111111111112
scatter,none,3,5,10,True,10,0.8136112681364237,0.6666666666666666,0.47368421052631576,0.5
scatter,none,3,5,10,True,15,0.810048049745619,0.7138888888888888,0.5,0.6111111111111112
scatter,none,3,5,20,True,5,0.8791482947051066,0.7166666666666667,0.6923076923076923,0.5
scatter,none,3,5,20,True,10,0.8807876389674014,0.7166666666666667,0.6923076923076923,0.5
scatter,none,3,5,20,True,15,0.8738910872432637,0.7166666666666667,0.6923076923076923,0.5
scatter,none,3,5,40,True,5,0.9062530619935935,0.7222222222222222,1.0,0.4444444444444444
scatter,none,3,5,40,True,10,0.9167674769172791,0.6861111111111111,0.875,0.3888888888888889
scatter,none,3,5,40,True,15,0.9062530619935935,0.6499999999999999,0.75,0.3333333333333333
scatter,none,3,5,80,True,5,0.9594139815338233,0.7416666666666666,0.9,0.5
scatter,none,3,5,80,True,10,0.9541294516676088,0.7694444444444445,0.9090909090909091,0.5555555555555556
scatter,none,3,5,80,True,15,0.9594139815338231,0.7694444444444445,0.9090909090909091,0.5555555555555556
scatter,none,3,7,5,True,5,0.7581759939702281,0.6222222222222222,0.4,0.4444444444444444
scatter,none,3,7,5,True,10,0.7607047296024119,0.6416666666666667,0.4090909090909091,0.5
scatter,none,3,7,5,True,15,0.7598153382325231,0.6222222222222222,0.4,0.4444444444444444
scatter,none,3,7,10,True,5,0.7306613906161673,0.75,0.5454545454545454,0.6666666666666666
scatter,none,3,7,10,True,10,0.7237375164876578,0.7416666666666666,0.5217391304347826,0.6666666666666666
scatter,none,3,7,10,True,15,0.7374429998115696,0.75,0.5454545454545454,0.6666666666666666
scatter,none,3,7,20,True,5,0.8894111550781986,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,3,7,20,True,10,0.8810175240248729,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,3,7,20,True,15,0.8808752590917657,0.6972222222222222,0.7272727272727273,0.4444444444444444
scatter,none,3,7,40,True,5,0.9030073487846242,0.7416666666666666,0.9,0.5
scatter,none,3,7,40,True,10,0.9045590729225552,0.6861111111111111,0.875,0.3888888888888889
scatter,none,3,7,40,True,15,0.8995863953269267,0.7055555555555556,0.8,0.4444444444444444
scatter,none,3,7,80,True,5,0.9321179574147351,0.6611111111111111,0.6363636363636364,0.3888888888888889
scatter,none,3,7,80,True,10,0.9371179574147354,0.6805555555555555,0.6153846153846154,0.4444444444444444
scatter,none,3,7,80,True,15,0.9218004522328999,0.6611111111111111,0.6363636363636364,0.3888888888888889
