type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,3,5,True,5,0.9098125117768985,0.5722222222222222,0.3076923076923077,0.4444444444444444
scatter,none,1,3,10,True,5,0.9881175805539852,0.7472222222222222,0.6111111111111112,0.6111111111111112
scatter,none,1,3,20,True,5,0.9997738835500283,0.7416666666666666,0.9,0.5
scatter,none,1,3,40,True,5,1.0,0.7972222222222223,0.9166666666666666,0.6111111111111112
scatter,none,1,3,80,True,5,1.0,0.7972222222222223,0.9166666666666666,0.6111111111111112
scatter,none,1,5,5,True,5,0.9703712078387035,0.7833333333333333,0.6666666666666666,0.6666666666666666
scatter,none,1,5,10,True,5,0.9936743923120407,0.7583333333333333,0.5714285714285714,0.6666666666666666
scatter,none,1,5,20,True,5,0.9992613529300923,0.8166666666666665,0.8571428571428571,0.6666666666666666
scatter,none,1,5,40,True,5,0.9997719992462784,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,5,80,True,5,0.9993178820425854,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,1,7,5,True,5,0.9600706613906163,0.6694444444444444,0.7,0.3888888888888889
scatter,none,1,7,10,True,5,0.9884087054833239,0.7333333333333333,0.8181818181818182,0.5
scatter,none,1,7,20,True,5,0.9986263425664218,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,1,7,40,True,5,0.998863764838892,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,1,7,80,True,5,0.9986988882607877,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,3,3,5,True,5,0.9227058601846618,0.7416666666666666,0.5217391304347826,0.6666666666666666
scatter,none,3,3,10,True,5,0.9686027887695496,0.7555555555555556,0.6470588235294118,0.6111111111111112
scatter,none,3,3,20,True,5,0.997032221594121,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,3,3,40,True,5,0.9962530619935934,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,3,3,80,True,5,0.9981750518183532,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,3,5,5,True,5,0.9023827020915773,0.661111111111111,0.4166666666666667,0.5555555555555556
scatter,none,3,5,10,True,5,0.939335782928208,0.7777777777777779,0.5652173913043478,0.7222222222222222
scatter,none,3,5,20,True,5,0.9771320896928586,0.7166666666666667,0.6923076923076923,0.5
scatter,none,3,5,40,True,5,0.9921763708309779,0.7527777777777777,0.7692307692307693,0.5555555555555556
scatter,none,3,5,80,True,5,0.9961409459204823,0.788888888888889,0.8461538461538461,0.6111111111111112
scatter,none,3,7,5,True,5,0.8724119087996985,0.6416666666666667,0.4090909090909091,0.5
scatter,none,3,7,10,True,5,0.8995562464669303,0.7694444444444444,0.5416666666666666,0.7222222222222222
scatter,none,3,7,20,True,5,0.9619361221028828,0.6611111111111111,0.6363636363636364,0.3888888888888889
scatter,none,3,7,40,True,5,0.9852072734124742,0.7805555555555554,0.7857142857142857,0.6111111111111112
scatter,none,3,7,80,True,5,0.9934171848501979,0.7722222222222223,0.7333333333333333,0.6111111111111112
scatter,none,5,3,5,True,5,0.9380996796683625,0.7305555555555556,0.55,0.6111111111111112
scatter,none,5,3,10,True,5,0.963104390427737,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,5,3,20,True,5,0.9720925193141134,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,5,3,40,True,5,0.9885622762389298,0.7833333333333333,0.6666666666666666,0.6666666666666666
scatter,none,5,3,80,True,5,0.9894639155831919,0.7916666666666666,0.7058823529411765,0.6666666666666666
scatter,none,5,5,5,True,5,0.8151055210099868,0.7388888888888889,0.5789473684210527,0.6111111111111112
scatter,none,5,5,10,True,5,0.9488439796495195,0.7444444444444445,0.7142857142857143,0.5555555555555556
scatter,none,5,5,20,True,5,0.9634162426983229,0.7972222222222223,0.9166666666666666,0.6111111111111112
scatter,none,5,5,40,True,5,0.9684567552289428,0.8333333333333333,1.0,0.6666666666666666
scatter,none,5,5,80,True,5,0.976927642736009,0.7694444444444445,0.9090909090909091,0.5555555555555556
scatter,none,5,7,5,True,5,0.8801516864518562,0.7444444444444445,0.7142857142857143,0.5555555555555556
scatter,none,5,7,10,True,5,0.9208648954211418,0.7249999999999999,0.75,0.5
scatter,none,5,7,20,True,5,0.9678839268890146,0.7777777777777778,1.0,0.5555555555555556
scatter,none,5,7,40,True,5,0.968702656868287,0.8055555555555556,1.0,0.6111111111111112
scatter,none,5,7,80,True,5,0.9779074806858865,0.7694444444444445,0.9090909090909091,0.5555555555555556
scatter,none,7,3,5,True,5,0.8776107028452987,0.7277777777777779,0.625,0.5555555555555556
