type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision           ,recall
moran   ,direct     ,         7 ,euclidean     ,     60 ,none          ,        5 ,0.6015037593984962 ,0.5                 ,0.32142857142857145
moran   ,direct     ,         7 ,euclidean     ,     60 ,none          ,        6 ,0.6973684210526315 ,0.6363636363636364  ,0.5
moran   ,direct     ,         7 ,euclidean     ,     90 ,none          ,        2 ,0.6137218045112782 ,0.41935483870967744 ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,     90 ,none          ,        3 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,     90 ,none          ,        4 ,0.7039473684210527 ,0.6666666666666666  ,0.5
moran   ,direct     ,         7 ,euclidean     ,     90 ,none          ,        5 ,0.6015037593984962 ,0.5                 ,0.32142857142857145
moran   ,direct     ,         7 ,euclidean     ,     90 ,none          ,        6 ,0.6080827067669172 ,0.5294117647058824  ,0.32142857142857145
moran   ,direct     ,         7 ,euclidean     ,    120 ,none          ,        2 ,0.625              ,0.42424242424242425 ,0.5
moran   ,direct     ,         7 ,euclidean     ,    120 ,none          ,        3 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    120 ,none          ,        4 ,0.6616541353383458 ,0.6                 ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,    120 ,none          ,        5 ,0.6372180451127819 ,0.55                ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,    120 ,none          ,        6 ,0.6795112781954888 ,0.6190476190476191  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    150 ,none          ,        2 ,0.6494360902255639 ,0.45454545454545453 ,0.5357142857142857
moran   ,direct     ,         7 ,euclidean     ,    150 ,none          ,        3 ,0.6795112781954888 ,0.6190476190476191  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    150 ,none          ,        4 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    150 ,none          ,        5 ,0.6146616541353384 ,0.5625              ,0.32142857142857145
moran   ,direct     ,         7 ,euclidean     ,    150 ,none          ,        6 ,0.6616541353383458 ,0.6                 ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,     30 ,row           ,        2 ,0.6578947368421052 ,0.5                 ,0.5
moran   ,direct     ,         7 ,euclidean     ,     30 ,row           ,        3 ,0.6306390977443609 ,0.5238095238095238  ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,     30 ,row           ,        4 ,0.6597744360902256 ,0.5416666666666666  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,     30 ,row           ,        5 ,0.6484962406015038 ,0.5454545454545454  ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,     30 ,row           ,        6 ,0.6550751879699248 ,0.5714285714285714  ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,     60 ,row           ,        2 ,0.662593984962406  ,0.4838709677419355  ,0.5357142857142857
moran   ,direct     ,         7 ,euclidean     ,     60 ,row           ,        3 ,0.6287593984962406 ,0.48                ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,     60 ,row           ,        4 ,0.6550751879699248 ,0.5714285714285714  ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,     60 ,row           ,        5 ,0.650375939849624  ,0.6111111111111112  ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,     60 ,row           ,        6 ,0.6569548872180451 ,0.6470588235294118  ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,     90 ,row           ,        2 ,0.5845864661654134 ,0.39285714285714285 ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,     90 ,row           ,        3 ,0.6907894736842104 ,0.6086956521739131  ,0.5
moran   ,direct     ,         7 ,euclidean     ,     90 ,row           ,        4 ,0.6127819548872181 ,0.5                 ,0.35714285714285715
moran   ,direct     ,         7 ,euclidean     ,     90 ,row           ,        5 ,0.6907894736842104 ,0.6086956521739131  ,0.5
moran   ,direct     ,         7 ,euclidean     ,     90 ,row           ,        6 ,0.6907894736842104 ,0.6086956521739131  ,0.5
moran   ,direct     ,         7 ,euclidean     ,    120 ,row           ,        2 ,0.6315789473684211 ,0.4375              ,0.5
moran   ,direct     ,         7 ,euclidean     ,    120 ,row           ,        3 ,0.6710526315789473 ,0.5384615384615384  ,0.5
moran   ,direct     ,         7 ,euclidean     ,    120 ,row           ,        4 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    120 ,row           ,        5 ,0.6616541353383458 ,0.6                 ,0.42857142857142855
moran   ,direct     ,         7 ,euclidean     ,    120 ,row           ,        6 ,0.6795112781954888 ,0.6190476190476191  ,0.4642857142857143
moran   ,direct     ,         7 ,euclidean     ,    150 ,row           ,        2 ,0.6381578947368421 ,0.45161290322580644 ,0.5
moran   ,direct     ,         7 ,euclidean     ,    150 ,row           ,        3 ,0.7152255639097744 ,0.6521739130434783  ,0.5357142857142857
moran   ,direct     ,         7 ,euclidean     ,    150 ,row           ,        4 ,0.7020676691729324 ,0.6                 ,0.5357142857142857
moran   ,direct     ,         7 ,euclidean     ,    150 ,row           ,        5 ,0.6437969924812029 ,0.5789473684210527  ,0.39285714285714285
moran   ,direct     ,         7 ,euclidean     ,    150 ,row           ,        6 ,0.7105263157894737 ,0.7                 ,0.5
moran   ,diagonal   ,         1 ,grid          ,     30 ,none          ,        2 ,0.7669172932330828 ,0.6333333333333333  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,     30 ,none          ,        3 ,0.8223684210526316 ,0.7241379310344828  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     30 ,none          ,        4 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     30 ,none          ,        5 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     30 ,none          ,        6 ,0.793233082706767  ,0.7307692307692307  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,     60 ,none          ,        2 ,0.7622180451127819 ,0.6666666666666666  ,0.6428571428571429
moran   ,diagonal   ,         1 ,grid          ,     60 ,none          ,        3 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     60 ,none          ,        4 ,0.8223684210526316 ,0.7241379310344828  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     60 ,none          ,        5 ,0.8176691729323309 ,0.7692307692307693  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,     60 ,none          ,        6 ,0.8599624060150376 ,0.8148148148148148  ,0.7857142857142857
moran   ,diagonal   ,         1 ,grid          ,     90 ,none          ,        2 ,0.8402255639097743 ,0.7333333333333333  ,0.7857142857142857
moran   ,diagonal   ,         1 ,grid          ,     90 ,none          ,        3 ,0.8336466165413533 ,0.7096774193548387  ,0.7857142857142857
moran   ,diagonal   ,         1 ,grid          ,     90 ,none          ,        4 ,0.8402255639097743 ,0.7333333333333333  ,0.7857142857142857
moran   ,diagonal   ,         1 ,grid          ,     90 ,none          ,        5 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     90 ,none          ,        6 ,0.8157894736842105 ,0.7                 ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,none          ,        2 ,0.793233082706767  ,0.7307692307692307  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,    120 ,none          ,        3 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,none          ,        4 ,0.8355263157894737 ,0.7777777777777778  ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,none          ,        5 ,0.8552631578947368 ,0.875               ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,none          ,        6 ,0.8421052631578948 ,0.8076923076923077  ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,none          ,        2 ,0.8176691729323309 ,0.7692307692307693  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,    150 ,none          ,        3 ,0.8646616541353384 ,0.7666666666666667  ,0.8214285714285714
moran   ,diagonal   ,         1 ,grid          ,    150 ,none          ,        4 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,none          ,        5 ,0.81109022556391   ,0.7407407407407407  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,    150 ,none          ,        6 ,0.824248120300752  ,0.8                 ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,     30 ,row           ,        2 ,0.8092105263157895 ,0.6774193548387096  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     30 ,row           ,        3 ,0.7979323308270676 ,0.6896551724137931  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,     30 ,row           ,        4 ,0.8223684210526316 ,0.7241379310344828  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     30 ,row           ,        5 ,0.793233082706767  ,0.7307692307692307  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,     30 ,row           ,        6 ,0.793233082706767  ,0.7307692307692307  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,     60 ,row           ,        2 ,0.768796992481203  ,0.6923076923076923  ,0.6428571428571429
moran   ,diagonal   ,         1 ,grid          ,     60 ,row           ,        3 ,0.81109022556391   ,0.7407407407407407  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,     60 ,row           ,        4 ,0.7866541353383458 ,0.7037037037037037  ,0.6785714285714286
moran   ,diagonal   ,         1 ,grid          ,     60 ,row           ,        5 ,0.8355263157894737 ,0.7777777777777778  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     60 ,row           ,        6 ,0.8421052631578948 ,0.8076923076923077  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     90 ,row           ,        2 ,0.7979323308270676 ,0.6896551724137931  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,     90 ,row           ,        3 ,0.8223684210526316 ,0.7241379310344828  ,0.75
moran   ,diagonal   ,         1 ,grid          ,     90 ,row           ,        4 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     90 ,row           ,        5 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,     90 ,row           ,        6 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,row           ,        2 ,0.7819548872180451 ,0.75                ,0.6428571428571429
moran   ,diagonal   ,         1 ,grid          ,    120 ,row           ,        3 ,0.8355263157894737 ,0.7777777777777778  ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,row           ,        4 ,0.8176691729323309 ,0.7692307692307693  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,    120 ,row           ,        5 ,0.8552631578947368 ,0.875               ,0.75
moran   ,diagonal   ,         1 ,grid          ,    120 ,row           ,        6 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,row           ,        2 ,0.7979323308270676 ,0.6896551724137931  ,0.7142857142857143
moran   ,diagonal   ,         1 ,grid          ,    150 ,row           ,        3 ,0.8157894736842105 ,0.7                 ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,row           ,        4 ,0.8223684210526316 ,0.7241379310344828  ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,row           ,        5 ,0.8355263157894737 ,0.7777777777777778  ,0.75
moran   ,diagonal   ,         1 ,grid          ,    150 ,row           ,        6 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,none          ,        2 ,0.8421052631578948 ,0.8076923076923077  ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,none          ,        3 ,0.8533834586466165 ,0.7857142857142857  ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,none          ,        4 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,none          ,        5 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,none          ,        6 ,0.8552631578947368 ,0.875               ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,none          ,        2 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,none          ,        3 ,0.8909774436090225 ,0.8846153846153846  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,none          ,        4 ,0.9266917293233082 ,0.8928571428571429  ,0.8928571428571429
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,none          ,        5 ,0.8778195488721805 ,0.8214285714285714  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,none          ,        6 ,0.9266917293233082 ,0.8928571428571429  ,0.8928571428571429
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,none          ,        2 ,0.8975563909774437 ,0.92                ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,none          ,        3 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,none          ,        4 ,0.8731203007518796 ,0.88                ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,none          ,        5 ,0.8778195488721805 ,0.8214285714285714  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,none          ,        6 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,none          ,        2 ,0.8533834586466165 ,0.7857142857142857  ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,none          ,        3 ,0.8533834586466165 ,0.7857142857142857  ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,none          ,        4 ,0.8712406015037594 ,0.7931034482758621  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,none          ,        5 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,none          ,        6 ,0.8778195488721805 ,0.8214285714285714  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,none          ,        2 ,0.8665413533834586 ,0.8461538461538461  ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,none          ,        3 ,0.9022556390977445 ,0.8571428571428571  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,none          ,        4 ,0.9022556390977445 ,0.8571428571428571  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,none          ,        5 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,none          ,        6 ,0.8909774436090225 ,0.8846153846153846  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,row           ,        2 ,0.8355263157894737 ,0.7777777777777778  ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,row           ,        3 ,0.8421052631578948 ,0.8076923076923077  ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,row           ,        4 ,0.8421052631578948 ,0.8076923076923077  ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,row           ,        5 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     30 ,row           ,        6 ,0.8486842105263158 ,0.84                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,row           ,        2 ,0.8778195488721805 ,0.8214285714285714  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,row           ,        3 ,0.8909774436090225 ,0.8846153846153846  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,row           ,        4 ,0.9022556390977445 ,0.8571428571428571  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,row           ,        5 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     60 ,row           ,        6 ,0.9088345864661654 ,0.8888888888888888  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,row           ,        2 ,0.9088345864661654 ,0.8888888888888888  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,row           ,        3 ,0.8552631578947368 ,0.875               ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,row           ,        4 ,0.8909774436090225 ,0.8846153846153846  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,row           ,        5 ,0.8731203007518796 ,0.88                ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,     90 ,row           ,        6 ,0.8909774436090225 ,0.8846153846153846  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,row           ,        2 ,0.8289473684210527 ,0.75                ,0.75
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,row           ,        3 ,0.8468045112781954 ,0.7586206896551724  ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,row           ,        4 ,0.8515037593984962 ,0.71875             ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,row           ,        5 ,0.8646616541353384 ,0.7666666666666667  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    120 ,row           ,        6 ,0.8712406015037594 ,0.7931034482758621  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,row           ,        2 ,0.8731203007518796 ,0.88                ,0.7857142857142857
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,row           ,        3 ,0.8956766917293234 ,0.8275862068965517  ,0.8571428571428571
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,row           ,        4 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,row           ,        5 ,0.8843984962406015 ,0.8518518518518519  ,0.8214285714285714
moran   ,diagonal   ,         1 ,euclidean     ,    150 ,row           ,        6 ,0.8731203007518796 ,0.88                ,0.7857142857142857
moran   ,diagonal   ,         3 ,grid          ,     30 ,none          ,        2 ,0.7265037593984962 ,0.64                ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,     30 ,none          ,        3 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,diagonal   ,         3 ,grid          ,     30 ,none          ,        4 ,0.7105263157894737 ,0.7                 ,0.5
moran   ,diagonal   ,         3 ,grid          ,     30 ,none          ,        5 ,0.7086466165413533 ,0.625               ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     30 ,none          ,        6 ,0.7218045112781954 ,0.6818181818181818  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,none          ,        2 ,0.7377819548872181 ,0.6296296296296297  ,0.6071428571428571
moran   ,diagonal   ,         3 ,grid          ,     60 ,none          ,        3 ,0.6907894736842104 ,0.6086956521739131  ,0.5
moran   ,diagonal   ,         3 ,grid          ,     60 ,none          ,        4 ,0.7415413533834586 ,0.7894736842105263  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,none          ,        5 ,0.7349624060150376 ,0.75                ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,none          ,        6 ,0.705827067669173  ,0.7647058823529411  ,0.4642857142857143
moran   ,diagonal   ,         3 ,grid          ,     90 ,none          ,        2 ,0.7424812030075187 ,0.6                 ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,     90 ,none          ,        3 ,0.7528195488721805 ,0.7619047619047619  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,     90 ,none          ,        4 ,0.7528195488721805 ,0.7619047619047619  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,     90 ,none          ,        5 ,0.6701127819548872 ,0.7333333333333333  ,0.39285714285714285
moran   ,diagonal   ,         3 ,grid          ,     90 ,none          ,        6 ,0.7236842105263158 ,0.7777777777777778  ,0.5
moran   ,diagonal   ,         3 ,grid          ,    120 ,none          ,        2 ,0.7847744360902256 ,0.6451612903225806  ,0.7142857142857143
moran   ,diagonal   ,         3 ,grid          ,    120 ,none          ,        3 ,0.7396616541353384 ,0.6956521739130435  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    120 ,none          ,        4 ,0.7819548872180451 ,0.75                ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,    120 ,none          ,        5 ,0.7528195488721805 ,0.7619047619047619  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    120 ,none          ,        6 ,0.7528195488721805 ,0.7619047619047619  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    150 ,none          ,        2 ,0.7490601503759399 ,0.6206896551724138  ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,    150 ,none          ,        3 ,0.7838345864661654 ,0.85                ,0.6071428571428571
moran   ,diagonal   ,         3 ,grid          ,    150 ,none          ,        4 ,0.7462406015037593 ,0.7272727272727273  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    150 ,none          ,        5 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,    150 ,none          ,        6 ,0.7706766917293234 ,0.7727272727272727  ,0.6071428571428571
moran   ,diagonal   ,         3 ,grid          ,     30 ,row           ,        2 ,0.7152255639097744 ,0.6521739130434783  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     30 ,row           ,        3 ,0.7039473684210527 ,0.6666666666666666  ,0.5
moran   ,diagonal   ,         3 ,grid          ,     30 ,row           ,        4 ,0.7105263157894737 ,0.7                 ,0.5
moran   ,diagonal   ,         3 ,grid          ,     30 ,row           ,        5 ,0.7152255639097744 ,0.6521739130434783  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     30 ,row           ,        6 ,0.7218045112781954 ,0.6818181818181818  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,row           ,        2 ,0.7199248120300752 ,0.6153846153846154  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,     60 ,row           ,        3 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,row           ,        4 ,0.7593984962406015 ,0.8                 ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,     60 ,row           ,        5 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     60 ,row           ,        6 ,0.7302631578947368 ,0.8235294117647058  ,0.5
moran   ,diagonal   ,         3 ,grid          ,     90 ,row           ,        2 ,0.7669172932330828 ,0.6333333333333333  ,0.6785714285714286
moran   ,diagonal   ,         3 ,grid          ,     90 ,row           ,        3 ,0.7575187969924813 ,0.7083333333333334  ,0.6071428571428571
moran   ,diagonal   ,         3 ,grid          ,     90 ,row           ,        4 ,0.7640977443609023 ,0.7391304347826086  ,0.6071428571428571
moran   ,diagonal   ,         3 ,grid          ,     90 ,row           ,        5 ,0.7415413533834586 ,0.7894736842105263  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,     90 ,row           ,        6 ,0.7659774436090225 ,0.8421052631578947  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    120 ,row           ,        2 ,0.8139097744360901 ,0.6470588235294118  ,0.7857142857142857
moran   ,diagonal   ,         3 ,grid          ,    120 ,row           ,        3 ,0.7885338345864662 ,0.782608695652174   ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,    120 ,row           ,        4 ,0.768796992481203  ,0.6923076923076923  ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,    120 ,row           ,        5 ,0.7302631578947368 ,0.8235294117647058  ,0.5
moran   ,diagonal   ,         3 ,grid          ,    120 ,row           ,        6 ,0.7415413533834586 ,0.7894736842105263  ,0.5357142857142857
moran   ,diagonal   ,         3 ,grid          ,    150 ,row           ,        2 ,0.7622180451127819 ,0.6666666666666666  ,0.6428571428571429
moran   ,diagonal   ,         3 ,grid          ,    150 ,row           ,        3 ,0.7462406015037593 ,0.7272727272727273  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    150 ,row           ,        4 ,0.7462406015037593 ,0.7272727272727273  ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    150 ,row           ,        5 ,0.7593984962406015 ,0.8                 ,0.5714285714285714
moran   ,diagonal   ,         3 ,grid          ,    150 ,row           ,        6 ,0.7528195488721805 ,0.7619047619047619  ,0.5714285714285714
moran   ,diagonal   ,         3 ,euclidean     ,     30 ,none          ,        2 ,0.675751879699248  ,0.5172413793103449  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,     30 ,none          ,        3 ,0.6531954887218044 ,0.52                ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,     30 ,none          ,        4 ,0.6597744360902256 ,0.5416666666666666  ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,     30 ,none          ,        5 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,     30 ,none          ,        6 ,0.6729323308270677 ,0.5909090909090909  ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,     60 ,none          ,        2 ,0.6597744360902256 ,0.5416666666666666  ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,     60 ,none          ,        3 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,     60 ,none          ,        4 ,0.7218045112781954 ,0.6818181818181818  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,     60 ,none          ,        5 ,0.7236842105263158 ,0.7777777777777778  ,0.5
moran   ,diagonal   ,         3 ,euclidean     ,     60 ,none          ,        6 ,0.7236842105263158 ,0.7777777777777778  ,0.5
moran   ,diagonal   ,         3 ,euclidean     ,     90 ,none          ,        2 ,0.731203007518797  ,0.6071428571428571  ,0.6071428571428571
moran   ,diagonal   ,         3 ,euclidean     ,     90 ,none          ,        3 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,     90 ,none          ,        4 ,0.7462406015037593 ,0.7272727272727273  ,0.5714285714285714
moran   ,diagonal   ,         3 ,euclidean     ,     90 ,none          ,        5 ,0.7283834586466165 ,0.7142857142857143  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,     90 ,none          ,        6 ,0.705827067669173  ,0.7647058823529411  ,0.4642857142857143
moran   ,diagonal   ,         3 ,euclidean     ,    120 ,none          ,        2 ,0.7086466165413533 ,0.625               ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,    120 ,none          ,        3 ,0.7462406015037593 ,0.7272727272727273  ,0.5714285714285714
moran   ,diagonal   ,         3 ,euclidean     ,    120 ,none          ,        4 ,0.7640977443609023 ,0.7391304347826086  ,0.6071428571428571
moran   ,diagonal   ,         3 ,euclidean     ,    120 ,none          ,        5 ,0.6879699248120301 ,0.75                ,0.42857142857142855
moran   ,diagonal   ,         3 ,euclidean     ,    120 ,none          ,        6 ,0.7302631578947368 ,0.8235294117647058  ,0.5
moran   ,diagonal   ,         3 ,euclidean     ,    150 ,none          ,        2 ,0.6823308270676691 ,0.5357142857142857  ,0.5357142857142857
moran   ,diagonal   ,         3 ,euclidean     ,    150 ,none          ,        3 ,0.6907894736842104 ,0.6086956521739131  ,0.5
