type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,grid,5,True,5,0.9908870855874602,0.8667141838916606,0.8571428571428571,0.782608695652174
scatter,none,1,grid,5,True,10,0.9915799694825912,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,1,grid,5,True,15,0.9935431405187959,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,1,grid,10,True,5,0.9957488324779211,0.9048467569493942,0.95,0.8260869565217391
scatter,none,1,grid,10,True,10,0.9984449993064224,0.9265858873841767,0.9523809523809523,0.8695652173913043
scatter,none,1,grid,10,True,15,0.9980253849354973,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,1,grid,20,True,5,0.9979526748971195,0.8396293656450463,0.9411764705882353,0.6956521739130435
scatter,none,1,grid,20,True,10,0.9994012114486521,0.8831076265146115,0.9473684210526315,0.782608695652174
scatter,none,1,grid,20,True,15,0.9978993850279743,0.9483250178189594,0.9545454545454546,0.9130434782608695
scatter,none,1,grid,5,False,5,0.9945017801821796,0.8913043478260869,1.0,0.782608695652174
scatter,none,1,grid,5,False,10,0.9945596939011422,0.9048467569493942,0.95,0.8260869565217391
scatter,none,1,grid,5,False,15,0.9953581171683543,0.8966500356379188,0.9047619047619048,0.8260869565217391
scatter,none,1,grid,10,False,5,0.9986620890553475,0.8913043478260869,1.0,0.782608695652174
scatter,none,1,grid,10,False,10,0.9992067785638323,0.9048467569493942,0.95,0.8260869565217391
scatter,none,1,grid,10,False,15,0.9979230822582883,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,1,grid,20,False,5,1.0,0.8613684960798289,0.9444444444444444,0.7391304347826086
scatter,none,1,grid,20,False,10,0.9999588477366256,0.8831076265146115,0.9473684210526315,0.782608695652174
scatter,none,1,grid,20,False,15,0.9992544042169511,0.8966500356379188,0.9047619047619048,0.8260869565217391
scatter,none,3,grid,5,True,5,0.9908870855874602,0.8667141838916606,0.8571428571428571,0.782608695652174
scatter,none,3,grid,5,True,10,0.9915799694825912,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,3,grid,5,True,15,0.9935431405187959,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,3,grid,10,True,5,0.9957488324779211,0.9048467569493942,0.95,0.8260869565217391
scatter,none,3,grid,10,True,10,0.9984449993064224,0.9265858873841767,0.9523809523809523,0.8695652173913043
scatter,none,3,grid,10,True,15,0.9980253849354973,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,3,grid,20,True,5,0.9979526748971195,0.8396293656450463,0.9411764705882353,0.6956521739130435
scatter,none,3,grid,20,True,10,0.9994012114486521,0.8831076265146115,0.9473684210526315,0.782608695652174
scatter,none,3,grid,20,True,15,0.9978993850279743,0.9483250178189594,0.9545454545454546,0.9130434782608695
scatter,none,3,grid,5,False,5,0.9945017801821796,0.8913043478260869,1.0,0.782608695652174
scatter,none,3,grid,5,False,10,0.9945596939011422,0.9048467569493942,0.95,0.8260869565217391
scatter,none,3,grid,5,False,15,0.9953581171683543,0.8966500356379188,0.9047619047619048,0.8260869565217391
scatter,none,3,grid,10,False,5,0.9986620890553475,0.8913043478260869,1.0,0.782608695652174
scatter,none,3,grid,10,False,10,0.9992067785638323,0.9048467569493942,0.95,0.8260869565217391
scatter,none,3,grid,10,False,15,0.9979230822582883,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,3,grid,20,False,5,1.0,0.8613684960798289,0.9444444444444444,0.7391304347826086
scatter,none,3,grid,20,False,10,0.9999588477366256,0.8831076265146115,0.9473684210526315,0.782608695652174
scatter,none,3,grid,20,False,15,0.9992544042169511,0.8966500356379188,0.9047619047619048,0.8260869565217391
scatter,none,5,grid,5,True,5,0.9908870855874602,0.8667141838916606,0.8571428571428571,0.782608695652174
scatter,none,5,grid,5,True,10,0.9915799694825912,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,5,grid,5,True,15,0.9935431405187959,0.8367783321454028,0.8095238095238095,0.7391304347826086
scatter,none,5,grid,10,True,5,0.9957488324779211,0.9048467569493942,0.95,0.8260869565217391
scatter,none,5,grid,10,True,10,0.9984449993064224,0.9265858873841767,0.9523809523809523,0.8695652173913043
scatter,none,5,grid,10,True,15,0.9980253849354973,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,5,grid,20,True,5,0.9979526748971195,0.8396293656450463,0.9411764705882353,0.6956521739130435
scatter,none,5,grid,20,True,10,0.9994012114486521,0.8831076265146115,0.9473684210526315,0.782608695652174
scatter,none,5,grid,20,True,15,0.9978993850279743,0.9483250178189594,0.9545454545454546,0.9130434782608695
scatter,none,5,grid,5,False,5,0.9945017801821796,0.8913043478260869,1.0,0.782608695652174
scatter,none,5,grid,5,False,10,0.9945596939011422,0.9048467569493942,0.95,0.8260869565217391
scatter,none,5,grid,5,False,15,0.9953581171683543,0.8966500356379188,0.9047619047619048,0.8260869565217391
scatter,none,5,grid,10,False,5,0.9986620890553475,0.8913043478260869,1.0,0.782608695652174
scatter,none,5,grid,10,False,10,0.9992067785638323,0.9048467569493942,0.95,0.8260869565217391
scatter,none,5,grid,10,False,15,0.9979230822582883,0.9183891660727013,0.9090909090909091,0.8695652173913043
scatter,none,5,grid,20,False,5,1.0,0.8613684960798289,0.9444444444444444,0.7391304347826086
