type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc,test-precision,test-recall
scatter,none,1,grid,5,True,5,0.9494545013177971,0.4030648610121169,0.21153846153846154,0.4782608695652174
scatter,none,1,grid,5,True,10,0.9514867989087714,0.3948681397006415,0.20754716981132076,0.4782608695652174
scatter,none,1,grid,5,True,15,0.9463581402876035,0.4354953670705631,0.23728813559322035,0.6086956521739131
scatter,none,1,grid,10,True,5,0.976272252277246,0.692088382038489,0.45714285714285713,0.6956521739130435
scatter,none,1,grid,10,True,10,0.9740559254635409,0.692088382038489,0.45714285714285713,0.6956521739130435
scatter,none,1,grid,10,True,15,0.9684926249595414,0.7191732002851033,0.46153846153846156,0.782608695652174
scatter,none,1,grid,20,True,5,0.9929930179867756,0.6051318602993585,0.3870967741935484,0.5217391304347826
scatter,none,1,grid,20,True,10,0.9915110741203126,0.6350677120456165,0.41935483870967744,0.5652173913043478
scatter,none,1,grid,20,True,15,0.9851210292689693,0.632216678545973,0.4,0.6086956521739131
scatter,none,1,grid,5,False,5,0.9291887455495447,0.4411974340698503,0.23529411764705882,0.5217391304347826
scatter,none,1,grid,5,False,10,0.9538195311416284,0.4722024233784746,0.2222222222222222,0.17391304347826086
scatter,none,1,grid,5,False,15,0.9523120405049245,0.4337134711332858,0.2,0.2608695652173913
scatter,none,1,grid,10,False,5,0.9839444906829427,0.604775481111903,0.35714285714285715,0.6521739130434783
scatter,none,1,grid,10,False,10,0.9821026957044434,0.604775481111903,0.35714285714285715,0.6521739130434783
scatter,none,1,grid,10,False,15,0.9776402182457113,0.6072701354240913,0.3469387755102041,0.7391304347826086
scatter,none,1,grid,20,False,5,0.9864871456975077,0.632216678545973,0.4,0.6086956521739131
scatter,none,1,grid,20,False,10,0.9892845748370093,0.6486101211689238,0.42424242424242425,0.6086956521739131
scatter,none,1,grid,20,False,15,0.9811342303601979,0.6917320028510335,0.41304347826086957,0.8260869565217391
scatter,none,3,grid,5,True,5,0.906944328848199,0.7305773342836779,0.6086956521739131,0.6086956521739131
scatter,none,3,grid,5,True,10,0.9187378045961067,0.6870990734141127,0.5714285714285714,0.5217391304347826
scatter,none,3,grid,5,True,15,0.913893975123688,0.7412687099073414,0.5517241379310345,0.6956521739130435
scatter,none,3,grid,10,True,5,0.9489873768899987,0.6325730577334283,0.4583333333333333,0.4782608695652174
scatter,none,3,grid,10,True,10,0.9466110648726129,0.6325730577334283,0.4583333333333333,0.4782608695652174
scatter,none,3,grid,10,True,15,0.9373195542608777,0.6596578759800427,0.4642857142857143,0.5652173913043478
scatter,none,3,grid,20,True,5,0.9752811300688954,0.7223806129722025,0.5833333333333334,0.6086956521739131
scatter,none,3,grid,20,True,10,0.9802068016830814,0.7794012829650748,0.6071428571428571,0.7391304347826086
scatter,none,3,grid,20,True,15,0.9754348730753225,0.7712045616535994,0.5862068965517241,0.7391304347826086
