type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision          ,recall
scatter ,direct     ,         1 ,grid          ,     30 ,row           ,        4 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     30 ,row           ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     30 ,row           ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     60 ,row           ,        2 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     60 ,row           ,        3 ,0.7142857142857143 ,1.0                ,0.42857142857142855
scatter ,direct     ,         1 ,grid          ,     60 ,row           ,        4 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     60 ,row           ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     60 ,row           ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     90 ,row           ,        2 ,0.7142857142857143 ,1.0                ,0.42857142857142855
scatter ,direct     ,         1 ,grid          ,     90 ,row           ,        3 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     90 ,row           ,        4 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     90 ,row           ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,     90 ,row           ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    120 ,row           ,        2 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    120 ,row           ,        3 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    120 ,row           ,        4 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    120 ,row           ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    120 ,row           ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    150 ,row           ,        2 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    150 ,row           ,        3 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    150 ,row           ,        4 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    150 ,row           ,        5 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,grid          ,    150 ,row           ,        6 ,0.7857142857142857 ,1.0                ,0.5714285714285714
scatter ,direct     ,         1 ,euclidean     ,     30 ,none          ,        2 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,none          ,        2 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,none          ,        2 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,none          ,        2 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,none          ,        2 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
